idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, East Lothian,East Lothian,0.0005290508270263672,1.1964049339294434,1.0000001192092896
1, Happy Mondays,Happy Mondays,0.0005443096160888672,0.6926400661468506,1.0000001192092896
2, PMD 85,Orao,0.0005083084106445312,1.1283299922943115,0.16643360257148743
3, Yes.,yes,0.0005211830139160156,0.693307638168335,0.836855947971344
4, Todd Strauss-Schulson,Phil Price,0.0005061626434326172,1.5876078605651855,0.25686517357826233
5, No.,no,0.0005049705505371094,0.7003483772277832,0.8128341436386108
6," Unsane has 3 members, Pupil has 4 members.",Pupil,0.0005066394805908203,3.3520610332489014,0.3717612028121948
7, A series of twelve lavishly decorated stone monuments topped with tall crosses.,The Eleanor crosses,0.0005228519439697266,3.3537404537200928,0.3774872422218323
8, Michael Fawcett,Michael Fawcett,0.00051116943359375,1.3716542720794678,1.0
9, Actuant.,Actuant,0.0005083084106445312,0.972651481628418,0.9725615978240967
10, England,England,0.0005075931549072266,0.4792518615722656,0.9999999403953552
11, 13.8,13.8,0.0005338191986083984,1.137521505355835,1.0
12, 5th Indiana Volunteers,the 3rd Indiana Volunteer Infantry,0.0005040168762207031,1.3596324920654297,0.7655255794525146
13, The Eden Valley Railway.,Eden Valley Railway,0.000522613525390625,1.3720788955688477,0.9673776626586914
14, 1653,1653,0.0005083084106445312,0.920172929763794,1.0
15, Bob Hewitt,Robert Anthony John Hewitt,0.0004963874816894531,0.9214677810668945,0.7669932842254639
16, Stephen Rea,Stephen Rea,0.0005087852478027344,0.9911856651306152,0.9999999403953552
17, 1985,1985,0.0004992485046386719,0.9813826084136963,1.0
18, Italy,China,0.0005090236663818359,0.5198414325714111,0.6466608047485352
19, Yes.,yes,0.0005078315734863281,0.7362880706787109,0.836855947971344
20, Lawrence of Arabia.,Lawrence of Arabia,0.0005030632019042969,1.2239806652069092,0.9851781129837036
21, 1994,2002,0.0005002021789550781,0.9700706005096436,0.6642491817474365
22, Friendship 7,Friendship 7,0.0005075931549072266,0.9710044860839844,1.0000001192092896
23, The Big Tuna,The Big Tuna,0.0005052089691162109,1.2103455066680908,1.0
24, Cantonese,Cantonese,0.0005083084106445312,0.7358205318450928,1.0000001192092896
25, Colossus.,Colossus,0.0005028247833251953,1.2025694847106934,0.980872631072998
26, The Mark IV monorail.,Mark IV monorail,0.0005104541778564453,1.908613920211792,0.932207465171814
27, Tennessee Williams,Diane Johnson,0.0005097389221191406,0.7486572265625,0.40798836946487427
28, Silent film.,silent films,0.0005044937133789062,0.9690828323364258,0.9115643501281738
29, Lotte Lenya,Lotte Lenya,0.0005135536193847656,1.2361433506011963,0.9999999403953552
30, Roger Miller,"Roger Dean Miller, Sr.",0.0005095005035400391,0.7467336654663086,0.8443827033042908
31," ""De architectura""",Ten Books on Architecture,0.0005080699920654297,1.4626102447509766,0.44393712282180786
