idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, Cape Town,Cape Town,0.0005078315734863281,0.7805898189544678,1.0
1," Il ritorno d'Ulisse in patria has 5 acts, Die Walküre has 3 acts.",Il ritorno d'Ulisse in patria,0.0005352497100830078,5.603639125823975,0.7246540784835815
2, Eric Garcia.,Eric Garcia,0.0004985332489013672,0.9990053176879883,0.9760507345199585
3, Akomadan,Akomadan,0.0004901885986328125,1.0107285976409912,1.0
4, The Palace of Nations.,Palais des Nations building,0.0004963874816894531,1.4806416034698486,0.6156164407730103
5, Leona Lewis,Leona Lewis,0.0004932880401611328,0.9994745254516602,1.0
6, The Urner Alps.,Alps,0.0004971027374267578,1.4822068214416504,0.8387277722358704
7, Charles Evans Hughes,Charles Evans Hughes,0.0004990100860595703,1.005983591079712,1.0
8, Seaweed,Seaweed,0.0004963874816894531,0.9918215274810791,1.0
9, Yes,yes,0.0005125999450683594,0.5131199359893799,1.0000001192092896
10, 1939,1945,0.0004940032958984375,1.005906343460083,0.6731831431388855
11, Big Machine Records,Big Machine Records,0.0004961490631103516,0.9908599853515625,0.9999999403953552
12, London,Manchester,0.0004982948303222656,0.5165600776672363,0.6810364723205566
13," Vasily Solovyov-Sedoi, Matvey Blanter, and Boris Mokrousov.",Matvei Isaakovich Blanter,0.0005018711090087891,5.315766334533691,0.4723604917526245
14," November 10, 2017","November 10, 2017",0.0005059242248535156,1.9595563411712646,1.0000001192092896
15, Yes,yes,0.0004971027374267578,0.5171539783477783,1.0000001192092896
16, The I Scouting Group,the Combined Fleet,0.0004978179931640625,1.4786808490753174,0.28185275197029114
17," No, they did not.",no,0.0005054473876953125,1.7273454666137695,0.19510824978351593
18, Ellie Kemper,Ellie Kemper,0.0004878044128417969,1.002016305923462,1.0
19, Ohio,Wayne County,0.0004973411560058594,0.5197093486785889,0.4263099431991577
20, Ussher chronology.,Ussher chronology,0.0004937648773193359,1.7223994731903076,0.9687403440475464
21," Christ Church, Oxford.",University of Oxford,0.0004985332489013672,1.4842753410339355,0.6499121189117432
22, 6,six,0.0004916191101074219,0.7726781368255615,0.9383978843688965
23, Carabus glabratus,beetle,0.0004909038543701172,1.4999051094055176,0.19313189387321472
24, Claudia Gerini,Claudia Gerini,0.0004954338073730469,1.0010228157043457,1.0000001192092896
25," On Broadway, Inc. is a non-profit organization located in Green Bay, Wisconsin, USA.",Fox River,0.0005004405975341797,4.853646516799927,0.08388537168502808
26, The Anglo-Scottish border region.,Anglo-Scottish,0.0005030632019042969,2.269434928894043,0.7357132434844971
27, The River Blackwater.,River Blackwater,0.0004980564117431641,1.4938693046569824,0.9640101194381714
28, Senior Vice President,senior vice president,0.0004992485046386719,1.010526180267334,1.0
29," September 24, 1969","September 24, 1969",0.0004928112030029297,1.9678153991699219,1.0000001192092896
30, Norah Jones.,Norah Jones,0.0004944801330566406,1.248182773590088,0.9836235046386719
31," Cassius Marcellus Clay, Sr.","Cassius Marcellus Clay, Sr.",0.0004937648773193359,2.454716205596924,1.0
