idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, Midwestern Gothic,Midwestern Gothic,0.0005095005035400391,1.0183584690093994,1.0
1, Yes.,yes,0.0005440711975097656,0.7155442237854004,0.836855947971344
2," No, they do not have the same profession. Zako Heskiya is a film director and screenwriter, while Manish Gupta is an educational administrator and politician.",yes,0.0004985332489013672,8.353381395339966,0.08450180292129517
3, Ghost Ship.,Ghost Ship,0.0005028247833251953,0.9771513938903809,0.9650224447250366
4, Saturday Night Live,Saturday Night Live,0.0005035400390625,0.9663510322570801,1.0
5, British,English,0.0005002021789550781,0.5020921230316162,0.7089852094650269
6, Burt Bacharach (music) and Hal David (lyrics),Burt Bacharach (music) and Hal David,0.0004982948303222656,3.749380111694336,0.8693100810050964
7," Yes, they were both in the film industry.",yes,0.0004956722259521484,2.5888495445251465,0.17014165222644806
8, John Morgan,John Morgan,0.000499725341796875,0.7469103336334229,0.9999999403953552
9, Gerard Piqué is a Spanish professional footballer who plays as a centre-back for FC Barcelona and the Spain national team.,centre-back,0.0005543231964111328,5.834327220916748,0.28718650341033936
10, Inside-out flowers.,plants,0.0005083084106445312,1.1953668594360352,0.4634351134300232
11, Yes,yes,0.0004994869232177734,0.5207388401031494,1.0000001192092896
12, Norman Wallace Lermond was born in 1861 and John Fremont Hill was born in 1855.,John Fremont Hill,0.0005109310150146484,5.6008100509643555,0.5842312574386597
13, 25,at least 25,0.0005030632019042969,0.7840015888214111,0.7166479825973511
14, Re-cycle,Silent Hill,0.0004887580871582031,0.7701208591461182,0.17950059473514557
15, acting,fashion model,0.0004868507385253906,0.5270898342132568,0.32395416498184204
16, English.,English,0.0004973411560058594,0.7777974605560303,0.9305142164230347
17, John T. Thompson,John T. Thompson,0.0004951953887939453,1.2521164417266846,0.9999998807907104
18, Marvel Comics,Marvel Comics,0.0004990100860595703,0.8311431407928467,1.0000001192092896
19, Bahçeşehir University,Bahçeşehir University,0.0005023479461669922,1.4990968704223633,1.0
20, 21c Museum Hotels,21c Museum Hotels,0.0005056858062744141,1.4985318183898926,0.9999999403953552
21, Frank Matcham,Frank Matcham,0.0004966259002685547,1.0119779109954834,1.0
22, Charlie Daniels Band,Charlie Daniels Band,0.0004987716674804688,1.0101923942565918,1.0
23, Johannes Itten,Johannes Itten,0.0004911422729492188,1.0326509475708008,1.0
24," 51,000","51,000",0.0004990100860595703,1.2719111442565918,1.0000001192092896
25, 1937,from 1936 to 1938,0.0004897117614746094,1.0129766464233398,0.7663199305534363
26, Yes.,yes,0.0004887580871582031,0.770127534866333,0.836855947971344
27, Ladies' singles.,ladies' singles,0.0004923343658447266,1.270186424255371,0.9815441370010376
28, 1859,1859,0.0004992485046386719,1.0213477611541748,1.0
29, 2016,2016,0.000499725341796875,1.0210223197937012,1.0
30, Smash.,Smash,0.0004906654357910156,0.7843317985534668,0.9286485314369202
31, 1658,1658,0.00048661231994628906,1.0208649635314941,0.9999998807907104
