idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, The Kickapoo people.,the Kickapoo,0.000518798828125,1.5932514667510986,0.8123794794082642
1, Vince Clarke,Vince Clarke,0.0005278587341308594,0.6746065616607666,1.0000001192092896
2, The United States.,United States,0.0004923343658447266,1.1148154735565186,0.8440276384353638
3, No,yes,0.0004928112030029297,0.46303653717041016,0.7334951162338257
4, Mixed martial arts.,mixed martial arts,0.0004863739013671875,1.103935956954956,0.9790209531784058
5, 1793,1795,0.0005023479461669922,0.8923108577728271,0.5736445188522339
6, Plants.,plants,0.0004911422729492188,0.6756443977355957,0.9455152750015259
7, Tim Murphy,Tim Murphy,0.0004856586456298828,0.6808300018310547,1.0000001192092896
8, Live with Kelly and Ryan,Live with Kelly,0.0004975795745849609,1.3166093826293945,0.8477763533592224
9, Joan Sutherland,Dame Joan Alston Sutherland,0.0004942417144775391,0.8896629810333252,0.8145968914031982
10, art,Milton Gallery,0.0004951953887939453,0.4665679931640625,0.46936100721359253
11, Deerfield Beach.,Deerfield Beach,0.0004954338073730469,1.1085865497589111,0.9772584438323975
12," They are both names of things. Santorini is a Greek island, and Thurn and Taxis is a German noble family.",board game,0.0004985332489013672,6.028516054153442,0.019090749323368073
13, The Forty-seven rōnin.,"forty-seven ""rōnin""",0.0004925727844238281,1.7697169780731201,0.9265771508216858
14, North Korea,DPR Korea Football Association,0.00048732757568359375,0.6769862174987793,0.5020938515663147
15," Elizabeth Fraser was born on August 29, 1963, and Roger Taylor was born on July 26, 1949.",Roger Meddows Taylor,0.0004940032958984375,6.028714418411255,0.39687836170196533
16, 2002,2002,0.000499725341796875,0.8906912803649902,1.0
17, The City Baths.,City Baths,0.00048661231994628906,1.1077992916107178,0.9689164757728577
18, K. M. Radha Krishnan,K. M. Radha Krishnan,0.0004999637603759766,1.9709701538085938,1.0000001192092896
19, Slurpee,"""Icy Drink""",0.0004942417144775391,0.8931787014007568,0.3270547389984131
20, California.,"Compton, California",0.0004937648773193359,0.6850440502166748,0.5985316634178162
21, Andrew Cuomo,Andrew Mark Cuomo,0.0004837512969970703,0.733386754989624,0.9432449340820312
22, Musician,singer,0.0004944801330566406,0.6757509708404541,0.6893236637115479
23, Silverchair was formed first in 1992.,Silverchair,0.0004968643188476562,2.3865835666656494,0.7285569310188293
24, Jeffrey Loria,Jeffrey Loria,0.0004904270172119141,0.8936519622802734,1.0
25, Darlington,Lincoln City Football Club,0.0004849433898925781,0.6736841201782227,0.18012413382530212
26, 1997,1992,0.0004849433898925781,0.9032723903656006,0.6141166687011719
27, Mexico-United States border.,The Mexico–United States border,0.0004818439483642578,1.5635571479797363,0.9171640872955322
28, 2011,2011,0.0004885196685791016,0.965775728225708,1.0
29, Burlington Center Mall,Burlington Center Mall,0.0004987716674804688,0.9271900653839111,0.9999999403953552
30, Polish Lowland Sheepdog,Polish Lowland Sheepdog,0.0004851818084716797,1.3604822158813477,1.0000001192092896
31, No.,no,0.00048661231994628906,0.7007560729980469,0.8128341436386108
