idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, Family Circle,Family Circle,0.14880156517028809,25.238091945648193,1.0
1, 2016,16 October 2016,0.30963969230651855,25.34481692314148,0.7542875409126282
2, Victoria Square.,Victoria Square,0.14196276664733887,25.30528712272644,0.9777374863624573
3, Lynne Spears,Lynne Spears,0.13800621032714844,25.112558364868164,1.0
4, German,Danish,0.14499258995056152,24.800601959228516,0.6351140141487122
5, No.,no,0.13382697105407715,25.072683811187744,0.8128341436386108
6, Liverpool supporters.,Liverpool supporters,0.14842867851257324,25.375380754470825,0.9814052581787109
7, Mexico City,Metropolitan Area of the Valley of Mexico,0.14438509941101074,24.934884309768677,0.6111375093460083
8, Roel Reiné,James Wan,0.14727306365966797,25.438593864440918,0.12833404541015625
9, 1934,1918,0.12750864028930664,25.17503261566162,0.5489777326583862
10, Herbert Achternbusch,Charles Burnett,0.15074658393859863,25.683170557022095,0.3130183219909668
11, 2016,2016,0.15549397468566895,25.243574619293213,1.0
12, Pierre Boulez.,2016,0.15231990814208984,25.563135385513306,0.22350531816482544
13, Sigmund Jähn,Sigmund Werner Paul Jähn,0.32452392578125,25.86583185195923,0.8068851232528687
14, American,American,0.12763595581054688,24.620728731155396,1.0
15, David Cutcliffe,David Cutcliffe,0.3229482173919678,25.266661167144775,1.0
16, Gospel,American Christian music,0.1591789722442627,24.659391403198242,0.5478997230529785
17, Stockwell Day is older.,Richard M. Harris,0.16256451606750488,25.902906894683838,0.10371237993240356
18, 28 letters.,28,0.15299344062805176,25.46786856651306,0.6352170705795288
19, British,British,0.14382219314575195,24.653705835342407,1.0
20, Michel Deville is older.,Michel Deville,0.13796019554138184,25.958006381988525,0.8316453695297241
21, Segunda División B – Group 1,Segunda División B – Group 1,0.15744376182556152,26.658514499664307,1.0
22, 1937,1937,0.1383070945739746,25.34328317642212,1.0
23, Pennies from Heaven,Pennies From Heaven,0.32674217224121094,25.592095613479614,1.0
24, Californication,Californication,0.15360498428344727,25.09162712097168,1.0000001192092896
25, Hollywood.,yes,0.15134954452514648,24.99955463409424,0.1082131639122963
26, Dexter's Laboratory.,Dexter's Laboratory,0.15841221809387207,25.392173767089844,0.9838583469390869
27, Malaria,Malaria,0.3183631896972656,25.083569765090942,1.0
28, She is the great-grandmother.,great-grandmother,0.16434478759765625,26.17613387107849,0.8064458966255188
29, National Football League (NFL),National Football League (NFL),0.15363144874572754,25.968714237213135,1.0
30, 1939,1939,0.14099931716918945,25.257432460784912,1.0
31, Stachys.,Stachys,0.315366268157959,25.60482692718506,0.9792338609695435
