idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Shutter.,"""Good To Me""",0.34151768684387207,3.66202712059021,0.09871816635131836
1,"Ian Bremmer is older, born November 12, 1969, and Steve Dildarian is born November 3, 1969.",Steve Dildarian,0.3695368766784668,4.012841463088989,0.6692909598350525
2,Nebuchadnezzar II.,Nebuchadnezzar II,0.2825336456298828,3.0518386363983154,0.9901544451713562
3,Yes.,yes,0.46488428115844727,2.141313314437866,0.836855947971344
4,Red Nose Day Actually.,Red Nose Day Actually,0.28264403343200684,2.4749915599823,0.9890615344047546
5,Gainsborough Lea Road railway station.,Gainsborough Lea Road railway station,0.5450732707977295,2.831036329269409,0.9857671856880188
6,The Kope Formation.,Kope Formation,0.27791261672973633,2.5185446739196777,0.9657784700393677
7,Brookhaven National Laboratory.,"Upton, New York",0.2505490779876709,2.375199317932129,0.2347525656223297
8,"""Look What You Made Me""",Look What You Made Me,0.3514423370361328,2.5789144039154053,0.8081585764884949
9,2009,1 January 2009,0.42049169540405273,2.3177199363708496,0.7642101645469666
10,Adolf Hitler and Eva Braun.,Adolf Hitler,0.3073742389678955,2.439297914505005,0.6959435939788818
11,1967,1967,0.35851335525512695,2.5173115730285645,1.0
12,"No, Depeche Mode is from England and Creed is from the United States.",no,0.33225154876708984,2.931511402130127,0.1955876648426056
13,Jonathan Kellerman.,Jonathan Kellerman,0.6605191230773926,2.229952335357666,0.9798516035079956
14,4 July 1934,4 July 1934,0.29616808891296387,2.4020397663116455,1.0000001192092896
15,Ezra Pound.,Ezra Pound,0.2262125015258789,2.098050355911255,0.9828305840492249
16,"The Goo Goo Dolls have sold more albums, with over 12 million albums sold worldwide, compared to Papa Roach's 20 million albums sold worldwide.",Papa Roach,0.2640047073364258,4.439612627029419,0.2322755753993988
17,La Trobe University.,La Trobe University,0.27287817001342773,2.199521541595459,0.9817713499069214
18,"""Don't Let Daddy Kiss Me""","""Don't Let Daddy Kiss Me""",0.29689455032348633,2.6239941120147705,1.0
19,1966.,"night of July 13-14, 1966",0.25420284271240234,2.237114191055298,0.7364706993103027
20,"Roland Joffé produced the 1984 British biographical drama film ""The Killing Fields"" and directed the 2011 film ""You and I"".",David Puttnam,0.34668874740600586,3.843960762023926,0.11976370215415955
21,Līhuʻe.,Līhuʻ e,0.33428359031677246,2.2306065559387207,0.9031078815460205
22,"The Nova Law Review covers a broad range of legal topics, but the specific programs of study it covers are not mentioned in the provided text.","The university offers professional degrees in law, business, osteopathic medicine, allopathic medicine, allied health, pharmacy, dentistry, optometry, physical therapy, education, occupational therapy, and nursing.",0.2549397945404053,4.387762546539307,0.18599717319011688
23,1994,1994,0.685917854309082,2.532470464706421,1.0000001192092896
24,"Mike Judge, John Altschuler, and Dave Krinsky.",Mike Judge,0.31317853927612305,3.060577154159546,0.6267856955528259
25,1900,1900,0.30054783821105957,2.340705394744873,1.0000001192092896
26,The Israeli-Palestinian conflict.,mid-20th century,0.2279965877532959,2.5071866512298584,0.22019051015377045
27,Diana Gabaldon.,Diana Gabaldon,0.34042787551879883,2.669572114944458,0.9859980344772339
28,"Mark Romanek directed the music video for ""Closer"" by Nine Inch Nails.",rock band Nine Inch Nails,0.31708192825317383,3.2092816829681396,0.4798053205013275
29,Dennis Hood.,Dennis Hood,0.3131890296936035,2.105961561203003,0.9812905788421631
30,1782,1782,0.5896289348602295,2.0353682041168213,1.0000001192092896
31,Mozambique.,Indian Ocean,0.28975963592529297,2.2054994106292725,0.3804474472999573
