idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, East Lothian,East Lothian,0.14297842979431152,24.982534885406494,1.0000001192092896
1, Happy Mondays,Happy Mondays,0.31052708625793457,24.40895438194275,1.0000001192092896
2, PMD 85,Orao,0.13934540748596191,24.937176942825317,0.16643360257148743
3, Yes.,yes,0.17457127571105957,24.505735397338867,0.836855947971344
4, Todd Strauss-Schulson,Phil Price,0.12865185737609863,25.22076153755188,0.25686517357826233
5, No.,no,0.14720416069030762,24.56489658355713,0.8128341436386108
6," Unsane has 3 members, while Pupil has 4 members.",Pupil,0.14220166206359863,27.476568460464478,0.4459180235862732
7, A series of twelve lavishly decorated stone monuments topped with tall crosses.,The Eleanor crosses,0.12801051139831543,27.401386260986328,0.3774872422218323
8, Michael Fawcett,Michael Fawcett,0.15259599685668945,25.17487120628357,1.0
9, The Enerpac business is a division of Actuant.,Actuant,0.3187847137451172,26.911441802978516,0.34797900915145874
10, England,England,0.16307449340820312,24.106147050857544,0.9999999403953552
11, 13.8 acres,13.8,0.1548306941986084,25.16901993751526,0.46179822087287903
12, The 5th Indiana Volunteers,the 3rd Indiana Volunteer Infantry,0.1345357894897461,25.364232778549194,0.7694399952888489
13, The Eden Valley Railway.,Eden Valley Railway,0.3191382884979248,25.004724740982056,0.9673776626586914
14, 1653,1653,0.13140153884887695,24.858993530273438,1.0
15, Bob Hewitt,Robert Anthony John Hewitt,0.13050055503845215,24.606434106826782,0.7669932842254639
16, Stephen Rea,Stephen Rea,0.14051389694213867,24.765007972717285,0.9999999403953552
17, 1985,1985,0.14177703857421875,24.54681706428528,1.0
18, Italy,China,0.13748764991760254,24.21030569076538,0.6466608047485352
19, Yes.,yes,0.14267277717590332,24.42552399635315,0.836855947971344
20, Lawrence of Arabia,Lawrence of Arabia,0.13831830024719238,24.638495206832886,1.0
21, 1994,2002,0.12873101234436035,24.75435209274292,0.6642491817474365
22, The Friendship 7 capsule.,Friendship 7,0.12941718101501465,25.46988296508789,0.7417254447937012
23, The Big Tuna,The Big Tuna,0.31978678703308105,24.86202311515808,1.0
24, Cantonese people.,Cantonese,0.144700288772583,24.749685764312744,0.8187423348426819
25, Colossus.,Colossus,0.15474724769592285,24.956186532974243,0.980872631072998
26, The Mark IV monorail.,Mark IV monorail,0.1243288516998291,25.58818769454956,0.932207465171814
27, Tennessee Williams,Diane Johnson,0.13626956939697266,24.60945963859558,0.40798836946487427
28, Silent film.,silent films,0.17012238502502441,24.936461925506592,0.9115643501281738
29, Lotte Lenya,Lotte Lenya,0.3212623596191406,24.885843515396118,0.9999999403953552
30, Roger Miller,"Roger Dean Miller, Sr.",0.1617121696472168,24.537519216537476,0.8443827033042908
31," ""De architectura""",Ten Books on Architecture,0.31160998344421387,25.026381492614746,0.44393712282180786
