idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0," Seattle, Washington.","San Mateo, California",0.0005471706390380859,1.7181789875030518,0.5116441249847412
1," No, Time is a weekly news magazine, but Food Network Magazine is a monthly food entertainment magazine.",no,0.0005445480346679688,4.9180908203125,0.1673852801322937
2, Roman Empire,Roman Empire,0.0005252361297607422,0.7359573841094971,1.0000001192092896
3," 53,326","53,326",0.0004992485046386719,1.2121965885162354,1.0000001192092896
4, United States,American,0.0005013942718505859,0.7352440357208252,0.6264461278915405
5, The Anglo-Saxons.,Guston,0.0004940032958984375,1.6736485958099365,0.10205881297588348
6, Eastgate Clock,Deva Victrix,0.0005035400390625,0.9756543636322021,0.07713833451271057
7, Yes.,yes,0.0005066394805908203,0.7405550479888916,0.836855947971344
8, Chester Erskine,Chester Erskine,0.0005066394805908203,1.2098419666290283,1.0
9, Lassen Volcanic National Park,Lassen Volcanic National Park,0.0005013942718505859,1.9120235443115234,1.0
10, Zappos,Zappos.com,0.0004916191101074219,0.9890475273132324,0.7466923594474792
11, Arlene Dahl,Lorenzo Lamas,0.0005054473876953125,0.9824769496917725,0.19307783246040344
12, Marseille,Bouches-du-Rhône,0.0004973411560058594,0.5061690807342529,0.41354694962501526
13, Maryland.,Maryland,0.0005025863647460938,0.7514910697937012,0.9680911302566528
14, 4,four,0.0005142688751220703,0.7468075752258301,0.8942000865936279
15," May 28, 1977","May 28, 1977",0.0005257129669189453,1.9698622226715088,1.0000001192092896
16, King Harald Hardrada.,King of Norway,0.0005002021789550781,1.6907787322998047,0.7018929719924927
17, Malaysia,Malaysia,0.0005035400390625,0.5213356018066406,1.0000001192092896
18," ""Walk This Way""","""Toys in the Attic""",0.0005211830139160156,1.4687559604644775,0.204661563038826
19, The Pre-Columbian era.,European,0.0005085468292236328,1.9521872997283936,0.25701338052749634
20, Film director.,director,0.0004935264587402344,0.9899075031280518,0.8329695463180542
21, Sinaloa,Sinaloa,0.0005016326904296875,0.9968595504760742,1.0
22, Dale Ellis,Dale Ellis,0.0004978179931640625,0.7702860832214355,0.9999999403953552
23," Exorcism in the Catholic Church is the use of exorcism for those believed to be victims of demonic possession, as depicted in Paul Tremblay's horror novel ""A Head Full of Ghosts"".",Exorcism in the Catholic Church,0.0005066394805908203,10.399977445602417,0.8253579139709473
24, Cinderella,Cinderella,0.0005044937133789062,0.7793545722961426,1.0000001192092896
25, Reuben Leder,Andrew Stanton,0.0004973411560058594,1.257967472076416,0.21065300703048706
26, 1990,1990,0.0005092620849609375,1.015362024307251,1.0
27, Queen Noor of Jordan,"Rania Al-Abdullah (Arabic: رانيا العبد الله‎ ‎ , ""Rāniyā al-ʻAbd Allāh""",0.0005140304565429688,1.4905571937561035,0.4552445411682129
28, Miami,New York City,0.0005121231079101562,0.5245692729949951,0.4633684456348419
29, the Lucayan Archipelago,Lucayan Archipelago,0.0004937648773193359,1.7331831455230713,0.9823553562164307
30, 2017,14 June 2017,0.0004918575286865234,1.0108840465545654,0.6046376824378967
31," Alain Moussi, who trained in kickboxing.",jujutsu,0.0004971027374267578,2.9546048641204834,0.2781483829021454
