idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,"Webster, New York.","Webster, New York",0.0010609626770019531,1.8818821907043457,0.9870630502700806
1,2012.,since 2012,0.0009915828704833984,0.4991912841796875,0.7232539653778076
2,Kevin DuBrow.,Lance King,0.0008366107940673828,0.5606560707092285,0.3531948924064636
3,"No, they do not. The Jungle Book takes place in Asia, while The Legend of Lobo takes place in North America.",no,0.0008420944213867188,1.317328691482544,0.06402032822370529
4,Trevor Belmont.,Trevor Belmont,0.0008525848388671875,0.4602696895599365,0.9871450066566467
5,The Queen City.,"the ""Queen City"" of Maine",0.0008082389831542969,0.493563175201416,0.6106887459754944
6,Nathan Chapman,Taylor Swift,0.000743865966796875,0.41982293128967285,0.33841192722320557
7,Nikolay Mitrofanovich Krylov.,Nikolay Mitrofanovich Krylov,0.0008127689361572266,0.7254128456115723,0.9867241382598877
8,1603.,1603,0.0008847713470458984,0.5214591026306152,0.9645336270332336
9,China.,China,0.0008628368377685547,0.4191312789916992,0.945481538772583
10,8,eight,0.0007696151733398438,0.38504958152770996,0.9316006898880005
11,Destruction.,Destruction,0.0007085800170898438,0.4205615520477295,0.9271517992019653
12,Borussia Mönchengladbach.,Borussia Mönchengladbach,0.0008323192596435547,0.6567420959472656,0.9865508675575256
13,"June 30, 2017.","June 30, 2017",0.0009710788726806641,0.6560487747192383,0.9869201183319092
14,"Fashion magazine and women's lifestyle magazine, respectively.",magazine,0.0007433891296386719,0.7574930191040039,0.6916085481643677
15,Ahn Sang-hoon directed a movie that shared an actress with the Breakup Guru and was released in 2015.,Ahn Sang-hoon,0.0008089542388916016,1.291048526763916,0.6277996301651001
16,"The singer of Jersey, Bella Thorne, plays the role of Paige in the series ""Famous in Love"".",Paige,0.0008385181427001953,1.2607972621917725,0.5071185827255249
17,Mama (2013),Mama,0.0008609294891357422,0.5346086025238037,0.7153269052505493
18,The Roman Empire.,"by government headed by emperors and large territorial holdings around the Mediterranean Sea in Europe, Africa and Asia",0.0007812976837158203,0.4991109371185303,0.4612659811973572
19,2010.,2010,0.0007779598236083984,0.4729878902435303,0.9565384387969971
20,James Foley,James Foley,0.0008683204650878906,0.4194612503051758,1.0000001192092896
21,Wright.,Wright,0.0008747577667236328,0.39430952072143555,0.9504846334457397
22,Joan Boocock Lee.,Joan Lee,0.0007622241973876953,0.58315110206604,0.8628431558609009
23,The Guadalcanal Campaign.,the Guadalcanal Campaign,0.000865936279296875,0.6428282260894775,0.9898726344108582
24,Northwest Territories.,Northwest Territories,0.0008068084716796875,0.4832570552825928,0.9785206913948059
25,4 seasons.,four,0.0008630752563476562,0.4954104423522949,0.4936029314994812
26,Dennis Rodman.,The Worm,0.0007405281066894531,0.5005483627319336,0.11208672821521759
27,British.,English,0.0006911754608154297,0.41751599311828613,0.6819248199462891
28,Hutchison Whampoa.,Hutchison Whampoa,0.0007460117340087891,0.5793941020965576,0.9874512553215027
29,"A ""super villain"" stage persona.",super villain,0.0007476806640625,0.6570961475372314,0.7383886575698853
30,15.,15,0.0007472038269042969,0.4863548278808594,0.9291602969169617
31,1850,1850,0.0007131099700927734,0.4587829113006592,0.9999999403953552
