idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, 10 Rillington Place,10 Rillington Place,0.0008885860443115234,1.7425343990325928,1.0
1, No.,no,0.0005457401275634766,0.72226881980896,0.8128341436386108
2, Los Angeles.,"Sydney, Australia",0.0004899501800537109,0.9863123893737793,0.6108083128929138
3, Amélie,Amélie,0.0004830360412597656,1.0046164989471436,1.0
4, No.,no,0.0004923343658447266,0.7574572563171387,0.8128341436386108
5, Manhattan,Manhattan,0.0004904270172119141,0.519028902053833,1.0
6, Don't Give a Monkey's,Don't Give a Monkey's,0.0004901885986328125,1.7229290008544922,1.0
7, Brian Helgeland,Brian Thomas Helgeland,0.0004928112030029297,1.2435221672058105,0.9266143441200256
8," 3,349","3,349",0.0004916191101074219,1.2385220527648926,1.0
9, Terry Ray,Michael York,0.00048160552978515625,0.758918285369873,0.2625790238380432
10, Yes,yes,0.00048279762268066406,0.5135631561279297,1.0000001192092896
11, Rick and Morty,Rick and Morty,0.00048232078552246094,1.2445554733276367,1.0000001192092896
12, 1980s,1980s,0.0004782676696777344,1.2350640296936035,1.0
13," No, Annie Dillard is American, but Josephine Tey was Scottish.",no,0.0005135536193847656,4.103848695755005,0.14761948585510254
14, Long Beach Barrier Island,outer barrier,0.00048470497131347656,1.2460365295410156,0.39032796025276184
15, King Frederick VI of Denmark.,Frederick VI of Denmark,0.0005085468292236328,1.7125706672668457,0.9251713752746582
16, Sydney Pollack,Sydney Irwin Pollack,0.00048542022705078125,1.0101711750030518,0.867089033126831
17, Las Vegas.,"Las Vegas, Nevada",0.00048732757568359375,1.0042030811309814,0.9024136662483215
18, Steve Masiello,Steve Masiello,0.0004894733428955078,1.2391629219055176,1.0
19, Lophospermum is a genus of herbaceous perennial climbers or scramblers.,genus of herbaceous perennial climbers or scramblers,0.0004875659942626953,4.355725049972534,0.6886386871337891
20, The Bear (1988),The Bear,0.0004832744598388672,1.748002052307129,0.7310088872909546
21," Brown University was founded in 1764, while Pomona College was founded in 1887.",Brown University,0.0004892349243164062,5.163864850997925,0.6072603464126587
22, Pinus ponderosa.,ponderosa pine,0.0005106925964355469,1.5081562995910645,0.7078876495361328
23, Joe Raposo,Lucas Skinner,0.00047898292541503906,1.0266950130462646,0.34623754024505615
24, Sicily.,Sicily,0.00048160552978515625,1.0290474891662598,0.9715990424156189
25, Las Vegas,Las Vegas,0.0004851818084716797,0.783635139465332,1.0
26, Santosh Srinivas,Santosh Srinivas,0.0004849433898925781,1.5263276100158691,1.0
27," University of Nevada, Reno.","The University of Nevada, Reno",0.000492095947265625,1.7630774974822998,0.9616281986236572
28, Michael Kelly,Doug Stamper,0.00048422813415527344,0.7794895172119141,0.4285355806350708
29, 33 years.,33,0.00048804283142089844,1.269763469696045,0.6997473835945129
30," 600,000 square meters.",1443 acre,0.0004911422729492188,2.002352237701416,0.4498456120491028
31, 407,"2,198",0.0004901885986328125,0.7910277843475342,0.15511798858642578
