idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, Ed,Eugene,0.16397953033447266,26.165632963180542,0.25372496247291565
1, Gunnin' for That No. 1 Spot,Marlene,0.15285730361938477,28.217190265655518,0.030881013721227646
2, Yes.,yes,0.14923310279846191,26.290257692337036,0.836855947971344
3, Ludwig van Beethoven,Ludwig van Beethoven,0.15344715118408203,26.735227346420288,1.0000001192092896
4, Chuck Wepner,1939,0.16620898246765137,26.744101762771606,0.22876706719398499
5, Panavia Tornado,Panavia Tornado,0.33039307594299316,26.730050563812256,1.000000238418579
6, I couldn't find any information about Mickey Arthur coaching the Karachi Kings.,2005 to 2010,0.14997339248657227,29.332594871520996,0.21982893347740173
7, 'O sole mio,’O sole mio,0.14632916450500488,26.827640533447266,0.9869202971458435
8," Shawnee, Oklahoma.",Pottawatomie County,0.16227459907531738,26.88191795349121,0.33386462926864624
9, Brian Lynch,Kay Cannon,0.3355553150177002,26.370482921600342,0.22118309140205383
10," January 23-26, 2014.","January 23 to January 26, 2014",0.16587281227111816,28.428004026412964,0.8859139680862427
11, The Wash on the east coast of England near Wainfleet.,Gedney,0.15425658226013184,28.936069011688232,0.1805819422006607
12, United States.,American,0.16319775581359863,26.62767481803894,0.5898011326789856
13, J. K. Rowling,Joanne Rowling,0.339627742767334,26.999725580215454,0.7841322422027588
14," Hillsborough County, New Hampshire.",Deering,0.1621699333190918,27.504399061203003,0.14276370406150818
15, Kenneth Williams,Kenneth Williams,0.33110547065734863,26.16829228401184,1.0
16," The 2003 Major League Soccer All-Star Game was played at The Home Depot Center, now known as StubHub Center.",Soccer All-Star Game,0.1585521697998047,31.867523193359375,0.5436655879020691
17, The World Boxing Organization (WBO),"San Juan, Puerto Rico",0.15246033668518066,27.714216470718384,0.13474838435649872
18, Yes.,yes,0.14617109298706055,26.312066316604614,0.836855947971344
19, Dogs,dog,0.15512776374816895,26.08554697036743,0.8241755366325378
20, Khorasan,Khorasan,0.15096092224121094,26.53713369369507,0.9999999403953552
21, Mark Rankin,Larry Blackmon and Tomi Jenkins,0.32468271255493164,26.648688316345215,0.22055259346961975
22, The destruction of Pan Am Flight 103 over Lockerbie and UTA Flight 772 over Chad and Niger.,Lockerbie bombing,0.14525580406188965,31.243857622146606,0.4440430998802185
23, Nathalie Sarraute,Nathalie Sarraute,0.33341383934020996,27.201176404953003,1.0000001192092896
24, 1780,2 October 1780,0.151932954788208,26.58978843688965,0.7004667520523071
25, The Gulf of Mexico.,the Gulf of Mexico,0.1381828784942627,27.100472688674927,0.980847954750061
26, Documentary,documentary,0.15680217742919922,26.094515562057495,1.0
27, France.,France,0.33162450790405273,26.38760805130005,0.9445564150810242
28, Michael Showalter,Michael Showalter,0.13380169868469238,26.33578658103943,1.0000001192092896
29, Sands,Las Vegas Sands Corporation,0.1505138874053955,26.052024364471436,0.6498724222183228
30," San Marcos, Texas.","San Marcos, Texas",0.15139174461364746,26.967501878738403,0.9814788699150085
31," November 15, 1967",15 November 1967,0.13336873054504395,27.507133722305298,0.9801414012908936
