idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,CafePress.,"San Mateo, California",0.27013325691223145,2.3272452354431152,0.23869134485721588
1,"No, Time is a weekly news magazine, but Food Network Magazine is a monthly food entertainment magazine.",no,1.937901258468628,1.5216257572174072,0.1673852801322937
2,The Roman Empire.,Roman Empire,0.28543829917907715,0.5899307727813721,0.9372591376304626
3,"379,448.","53,326",0.41559314727783203,0.7851262092590332,0.5240732431411743
4,United States.,American,0.2501065731048584,0.7982058525085449,0.5898011326789856
5,"Guston, Kent.",Guston,0.4100315570831299,0.761519193649292,0.6929008960723877
6,Deva Victrix.,Deva Victrix,0.3844258785247803,0.8087072372436523,0.9893585443496704
7,Yes.,yes,0.2661583423614502,0.6115989685058594,0.836855947971344
8,"Chester Erskine has served in more film related job positions as he was a director, writer, and producer.",Chester Erskine,0.5152227878570557,1.6527447700500488,0.6799095273017883
9,Lassen Volcanic National Park.,Lassen Volcanic National Park,0.23868346214294434,0.974797248840332,0.9844001531600952
10,Zappos.com.,Zappos.com,0.352597713470459,0.7721138000488281,0.9934195876121521
11,Arlene Dahl.,Lorenzo Lamas,0.3839118480682373,0.7242016792297363,0.19658112525939941
12,Marseille.,Bouches-du-Rhône,0.3815910816192627,0.7290101051330566,0.3932448625564575
13,Maryland.,Maryland,0.2982480525970459,0.628061056137085,0.9680911302566528
14,4,four,0.46085214614868164,0.6106059551239014,0.8942000865936279
15,"May 28, 1977.","May 28, 1977",0.3728752136230469,0.8412041664123535,0.9869630336761475
16,Victor Hugo.,King of Norway,0.29466724395751953,0.8152263164520264,0.42723366618156433
17,Malaysia.,Malaysia,0.34877610206604004,0.5541496276855469,0.9520540237426758
18,"""Toys in the Attic""","""Toys in the Attic""",0.3633997440338135,0.9105391502380371,1.0000001192092896
19,The Pre-Columbian era.,European,0.24582505226135254,0.9246790409088135,0.25701338052749634
20,Film director.,director,2.860654830932617,0.6735150814056396,0.8329695463180542
21,Sinaloa.,Sinaloa,0.2501254081726074,0.6470234394073486,0.9848107099533081
22,Dale Ellis.,Dale Ellis,0.27896833419799805,0.6860651969909668,0.9760545492172241
23,"The use of exorcism in the Roman Catholic faith for those who are believed to be the victims of demonic possession is depicted in the horror novel ""A Head Full of Ghosts"" by Paul Tremblay.",Exorcism in the Catholic Church,0.25018978118896484,2.7744853496551514,0.7951398491859436
24,Cinderella.,Cinderella,0.46319079399108887,0.6156172752380371,0.9582804441452026
25,Finding Nemo.,Andrew Stanton,0.3536829948425293,0.5817668437957764,0.1884038895368576
26,1990.,1990,0.3111279010772705,0.7341458797454834,0.9542157053947449
27,Queen Rania of Jordan.,"Rania Al-Abdullah (Arabic: رانيا العبد الله‎ ‎ , ""Rāniyā al-ʻAbd Allāh""",0.24901700019836426,0.6995875835418701,0.735788881778717
28,New York City.,New York City,0.32607531547546387,0.7810709476470947,0.9656890034675598
29,Lucayan Archipelago.,Lucayan Archipelago,0.35965943336486816,0.8179886341094971,0.9847792387008667
30,14 June 2017.,14 June 2017,0.3647160530090332,0.9495697021484375,0.9744853973388672
31,"Alain Moussi, who trained in kickboxing.",jujutsu,0.4038064479827881,1.0667510032653809,0.2781483829021454
