idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, Yes.,yes,0.14681100845336914,25.267410278320312,0.836855947971344
1, Yes.,no,0.31310343742370605,25.213945388793945,0.5598188042640686
2, Yom Tov Samia,Yom Tov Samia,0.17772817611694336,26.184398412704468,1.0
3, A torii.,Torii,0.13723993301391602,25.71564030647278,0.8541344404220581
4, Teemu Selänne,"""The Finnish Flash""",0.14635252952575684,26.024290800094604,0.18449977040290833
5," MGMT existed first, formed in 2002, while Steve Taylor's music career began in the 1980s.","Roland Stephen ""Steve"" Taylor",0.14006543159484863,30.7882297039032,0.334022581577301
6, David L. Boren,David L. Boren,0.14608335494995117,25.952750205993652,1.0
7, The Parent Trap (1961),The Parent Trap,0.12761878967285156,26.58914279937744,0.7369750738143921
8," The building at 503 Main Street in Ligonier, Indiana, is a historic synagogue that features elements of Gothic Revival and Romanesque Revival architectural styles.",Gothic Revival and Romanesque Revival,0.1436460018157959,32.80128741264343,0.47160857915878296
9, 1942,1942,0.14867806434631348,25.487497806549072,1.0
10, Las Vegas Sands,Las Vegas Sands,0.14234638214111328,25.470690965652466,1.0
11," Johnny ""Big Moose"" Walker.","Johnny ""Big Moose"" Walker",0.3261532783508301,26.31229329109192,0.9832726120948792
12, Park Ji-sung,Park Ji-sung,0.13604402542114258,25.7221097946167,1.0
13," The American Discovery Trail is longer, spanning 6800 miles, while the Raccoon River Valley Trail is approximately 90 miles long.",American Discovery Trail,0.1347520351409912,31.324270009994507,0.570248007774353
14," The Tilted Kilt Pub & Eatery's attire is a Celtic-themed sports bar and franchise restaurant chain that employs scantily-clad female servers in short kilts, known as a ""breastaurant"".","the architecture, food, music, and overall 'feel' of the restaurant",0.13390636444091797,35.03248882293701,0.3561265170574188
15, Al Jazeera America,Al Jazeera,0.328904390335083,25.530965089797974,0.9510304927825928
16, Miffy,Miffy,0.15838289260864258,25.494020462036133,1.0
17, University of New England,University of New England,0.13276910781860352,25.687706232070923,1.0
18, 2016.,2016,0.13505220413208008,25.747384548187256,0.9577949643135071
19, $,$,0.13461899757385254,25.112660884857178,1.0
20, Hungarian,Hungarian,0.15335297584533691,25.002238035202026,1.0
21, The Second Battle of St Albans.,Second Battle of St Albans,0.32802557945251465,26.70461678504944,0.9719129204750061
22, Africans.,Africans,0.14107489585876465,25.301674365997314,0.9545395374298096
23, Bayern Munich,Porto,0.15254974365234375,25.348658561706543,0.5006292462348938
24, LucasArts,"San Francisco, California",0.14280271530151367,25.48299288749695,0.19303062558174133
25, 909 km²,909 km²,0.14037871360778809,25.585479736328125,1.0
26, Yes.,no,0.16271209716796875,25.26179599761963,0.5598188042640686
27, Vanderbilt University.,Vanderbilt University,0.3345062732696533,25.442867517471313,0.9836358428001404
28," August 12, 2016","August 12, 2016",0.1600496768951416,26.50236463546753,1.0
29, Maine.,Maine,0.14787721633911133,25.41019296646118,0.9651798009872437
30, Amancio Amaro,Amancio Amaro,0.13357138633728027,25.844260215759277,1.0
31, 1984,1984,0.14084291458129883,25.597258806228638,1.0
