idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,MIT Sloan School of Management.,"Cambridge, Massachusetts",0.0011687278747558594,2.1507039070129395,0.4037342369556427
1,13 March 1989.,13 March 1989,0.0013093948364257812,0.8187921047210693,0.9766493439674377
2,"George S. Kaufman began his career earlier, born in 1889, while Jonathan Lethem was born in 1964.",George Simon Kaufman,0.0009553432464599609,1.6887762546539307,0.46260878443717957
3,Frances McDormand.,Frances McDormand,0.0010051727294921875,0.7310879230499268,0.986555814743042
4,Leah Meyerhoff and Dee Rees are both directors.,screenwriter and director,0.0009288787841796875,0.9797916412353516,0.5555096864700317
5,Weatherfield.,Weatherfield,0.0009548664093017578,0.6415445804595947,0.9683561325073242
6,"No, Amina is a magazine and Off our backs was a periodical/journal.",yes,0.0009958744049072266,1.1769542694091797,0.13517901301383972
7,Ann Wilson of the band Heart.,Ann Wilson,0.0009810924530029297,0.7796251773834229,0.8009909391403198
8,Atlanta.,"88,346",0.0008878707885742188,0.5951709747314453,0.015028057619929314
9,"No, there is no information that suggests they played in the same band.",no,0.0008437633514404297,1.1502068042755127,0.164915531873703
10,Big Ben.,Elizabeth Tower,0.0009140968322753906,0.6447598934173584,0.2959028482437134
11,University of Queensland.,The University of Queensland,0.0009868144989013672,0.6885778903961182,0.9651068449020386
12,The Supreme Court of the United States.,United States Supreme Court,0.000986337661743164,0.8735601902008057,0.9027478098869324
13,"Sam Brownback, the former Governor of Kansas, endorsed John McCain, the current senior United States Senator from Arizona.",Samuel Dale Brownback,0.0009410381317138672,1.4286680221557617,0.49122029542922974
14,"None, they are two different individuals with different professions and backgrounds.",poet and composer,0.0010383129119873047,1.074838399887085,0.19290205836296082
15,They were both writers.,writer,0.0009522438049316406,0.6638188362121582,0.5271021127700806
16,Gotham magazine.,Gotham,0.0009627342224121094,0.6464583873748779,0.7541559934616089
17,Boston College.,Oregon State,0.0008957386016845703,0.6479432582855225,0.4984684884548187
18,Steve Kragthorpe.,Steve Kragthorpe,0.0009183883666992188,0.7779710292816162,0.9805783629417419
19,Monte Carlo.,Monte Carlo,0.0008404254913330078,0.6551542282104492,0.9799959659576416
20,"Over 1.2 billion people speak some form of Chinese as their first language, as Wang Dong is a Chinese name.",Nearly 1.2 billion people,0.0008385181427001953,1.45841383934021,0.40118348598480225
21,Kmart.,Kmart,0.0009853839874267578,0.6628470420837402,0.9749334454536438
22,"No, they are not located in the same country. Rakaposhi is in Pakistan, while Yukshin Gardan Sar is in Pakistan as well.",Karakoram mountain range in Pakistan,0.0009870529174804688,1.8563432693481445,0.37547674775123596
23,Jill Thompson.,Eisner Award,0.001087188720703125,0.6220154762268066,0.19447946548461914
24,Ottawa.,Ottawa,0.0009548664093017578,0.6021428108215332,0.9709707498550415
25,"""Easy""",Easy,0.0008625984191894531,0.646991491317749,0.7456756234169006
26,Obafemi Martins.,Obafemi Martins,0.0009331703186035156,0.6892082691192627,0.9841675758361816
27,Ian Stuart Donaldson.,Ian Stuart Donaldson,0.0009775161743164062,0.6908531188964844,0.9877579808235168
28,The Serbian National Defense Council.,National Advisory Committee for Aeronautics,0.001041412353515625,0.7830464839935303,0.3958314061164856
29,Chinese Taipei's Puvaneswaran Ramasamy won medals in Karate at the Asian Games at five consecutive tournaments.,Puvaneswaran Ramasamy,0.0010631084442138672,1.5536117553710938,0.5147750973701477
30,American.,American,0.0009150505065917969,0.6031796932220459,0.9135115146636963
31,"No, Ween is from the United States and Young Guns is from England.",no,0.00091552734375,1.1964285373687744,0.24909202754497528
