idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,CafePress.,"San Mateo, California",0.0032160282135009766,2.6863467693328857,0.23869134485721588
1,"No, Time is a weekly news magazine, but Food Network Magazine is a monthly publication.",no,0.0013685226440429688,2.0346875190734863,0.1688535213470459
2,The Roman Empire.,Roman Empire,0.0012085437774658203,1.2634553909301758,0.9372591376304626
3,"53,326.","53,326",0.001161336898803711,1.3670473098754883,0.9814757108688354
4,United States.,American,0.0012042522430419922,1.2416603565216064,0.5898011326789856
5,"Guston, Kent.",Guston,0.0011603832244873047,1.4201877117156982,0.6929008960723877
6,Deva Victrix.,Deva Victrix,0.0011889934539794922,1.393796682357788,0.9893585443496704
7,Yes.,yes,0.0012030601501464844,1.087594985961914,0.836855947971344
8,"Chester Erskine has served in more film related job positions as he was a director, writer, and producer.",Chester Erskine,0.0012965202331542969,2.3539085388183594,0.6799095273017883
9,Lassen Volcanic National Park.,Lassen Volcanic National Park,0.00128936767578125,1.4938883781433105,0.9844001531600952
10,Zappos.com.,Zappos.com,0.0013158321380615234,1.3570172786712646,0.9934195876121521
11,Arlene Dahl.,Lorenzo Lamas,0.0012001991271972656,1.281491756439209,0.19658112525939941
12,Marseille.,Bouches-du-Rhône,0.0012753009796142578,1.2069141864776611,0.3932448625564575
13,Maryland.,Maryland,0.0012695789337158203,1.082096815109253,0.9680911302566528
14,4,four,0.0012750625610351562,1.217797040939331,0.8942000865936279
15,"May 28, 1977.","May 28, 1977",0.0013818740844726562,1.5078785419464111,0.9869630336761475
16,King of Norway.,King of Norway,0.0013055801391601562,1.2549593448638916,0.9791378974914551
17,Malaysia.,Malaysia,0.001168966293334961,1.1805939674377441,0.9520540237426758
18,"""Toys in the Attic""","""Toys in the Attic""",0.0012354850769042969,1.5363924503326416,1.0000001192092896
19,The Pre-Columbian era.,European,0.0012063980102539062,1.5255391597747803,0.25701338052749634
20,Film directing.,director,0.0011887550354003906,1.196798324584961,0.7355624437332153
21,Sinaloa.,Sinaloa,0.0012385845184326172,1.1988043785095215,0.9848107099533081
22,Dale Ellis.,Dale Ellis,0.0013113021850585938,1.2718589305877686,0.9760545492172241
23,"The use of exorcism in the Roman Catholic faith for those who are believed to be the victims of demonic possession is depicted in the horror novel ""A Head Full of Ghosts"" by Paul Tremblay.",Exorcism in the Catholic Church,0.001291036605834961,3.3430986404418945,0.7951398491859436
24,Cinderella.,Cinderella,0.0012841224670410156,1.3116705417633057,0.9582804441452026
25,Finding Nemo.,Andrew Stanton,0.0012042522430419922,1.293705940246582,0.1884038895368576
26,1990.,1990,0.0012826919555664062,1.2904949188232422,0.9542157053947449
27,Queen Rania of Jordan.,"Rania Al-Abdullah (Arabic: رانيا العبد الله‎ ‎ , ""Rāniyā al-ʻAbd Allāh""",0.0012693405151367188,1.393686056137085,0.735788881778717
28,New York City.,New York City,0.0012466907501220703,1.2689673900604248,0.9656890034675598
29,Lucayan Archipelago.,Lucayan Archipelago,0.0012583732604980469,1.392857313156128,0.9847792387008667
30,14 June 2017.,14 June 2017,0.0012676715850830078,1.4426968097686768,0.9744853973388672
31,"Alain Moussi, who trained in Sanshou kickboxing.",jujutsu,0.0012819766998291016,1.6753349304199219,0.29114359617233276
