idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,There is no movie mentioned in the context.,10 Rillington Place,0.28914332389831543,2.153062105178833,0.09996287524700165
1,"No, they are not mentioned as native to the same area.",no,0.24654102325439453,0.8934769630432129,0.14019358158111572
2,The Weinstein Company.,"Sydney, Australia",0.4322474002838135,0.42435288429260254,0.12916439771652222
3,Amélie.,Amélie,0.33151841163635254,0.4515249729156494,0.9712657332420349
4,"No, they have different objectives: Chapayev is to knock opponent's pieces off the board, while DVONN is to accumulate pieces in stacks.",no,0.3220360279083252,1.7461419105529785,0.14440377056598663
5,Manhattan.,Manhattan,0.31795382499694824,0.354081392288208,0.9729185104370117
6,"""Don't Give a Monkey's""",Don't Give a Monkey's,0.3802218437194824,0.4936635494232178,0.8353953957557678
7,Brian Helgeland.,Brian Thomas Helgeland,0.23876237869262695,0.501732587814331,0.9091106653213501
8,"Cutchogue, New York. Population was 3,349.","3,349",0.31209230422973633,0.9164509773254395,0.3277272880077362
9,"There is no information about an English actor starring in ""Hollywood Goes Classical"" at the Dorothy Chandler Pavilion.",Michael York,0.32158732414245605,1.306981086730957,0.17388522624969482
10,Yes.,yes,0.3726522922515869,0.35397958755493164,0.836855947971344
11,Rick and Morty.,Rick and Morty,0.4540119171142578,0.5042197704315186,0.9586441516876221
12,The early 1980s.,1980s,0.22606730461120605,0.5497872829437256,0.8883092403411865
13,"No, Josephine Tey was Scottish, while Annie Dillard is American.",no,0.2788124084472656,0.9858448505401611,0.15466317534446716
14,Long Beach Barrier Island.,outer barrier,0.2875039577484131,0.5011897087097168,0.37334537506103516
15,King Frederick VI of Denmark.,Frederick VI of Denmark,0.3645975589752197,0.5524940490722656,0.9251713752746582
16,Sydney Pollack.,Sydney Irwin Pollack,0.42159414291381836,0.3233506679534912,0.8591136932373047
17,"Las Vegas, Nevada.","Las Vegas, Nevada",0.2615180015563965,0.5016429424285889,0.9732741713523865
18,Stephen Masiello.,Steve Masiello,0.39314818382263184,0.5019247531890869,0.8654330968856812
19,Lophospermum is a genus of herbaceous perennial climbers or scramblers.,genus of herbaceous perennial climbers or scramblers,0.3234565258026123,1.0657415390014648,0.6886386871337891
20,"""The Bear"" (1988)",The Bear,0.28258466720581055,0.5785455703735352,0.7082296013832092
21,"Brown University was founded in 1764, while Pomona College was founded in 1887.",Brown University,0.43714404106140137,1.1226730346679688,0.6072603464126587
22,Pinus ponderosa.,ponderosa pine,0.31927990913391113,0.5056324005126953,0.7078876495361328
23,"Stu Mackenzie plays bass for King Gizzard & the Lizard Wizard, which released the album ""Sketches of Brunswick East"" on August 18, 2017.",Lucas Skinner,0.8191556930541992,2.0295591354370117,0.15631720423698425
24,Sicily.,Sicily,0.3167848587036133,0.34509921073913574,0.9715990424156189
25,Las Vegas.,Las Vegas,0.3771047592163086,0.4072296619415283,0.9664909839630127
26,Santosh Srinivas.,Santosh Srinivas,0.3066854476928711,0.5563409328460693,0.9845297932624817
27,"The University of Nevada, Reno is located in the United States.","The University of Nevada, Reno",0.3313002586364746,0.8971991539001465,0.8720800876617432
28,Doug Stamper.,Doug Stamper,0.30121660232543945,0.45555830001831055,0.9893615245819092
29,2017.,33,0.3089420795440674,0.3386688232421875,0.3418474793434143
30,Oakland University.,1443 acre,0.3432736396789551,0.40557003021240234,0.17541652917861938
31,Charleston.,"2,198",0.2976200580596924,0.32645726203918457,0.011237626895308495
