idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, Mark Wahlberg,Mark Robert Michael Wahlberg,0.0005292892456054688,0.9877538681030273,0.9158293604850769
1, Eliot Gant,Elliot Gant,0.0005311965942382812,1.1512494087219238,0.8584933280944824
2, Edward Elgar,Edward Elgar,0.0004897117614746094,0.918684720993042,1.0
3, India,India,0.0004894733428955078,0.48439455032348633,1.0
4, Franz Sacher,Franz Sacher,0.00048661231994628906,0.9212348461151123,1.0
5, Theo Walcott,Theo Walcott,0.0005011558532714844,0.9221358299255371,1.0000001192092896
6," July 19, 1990","July 19, 1990",0.0004906654357910156,1.8098258972167969,1.0
7, Film director.,director,0.0005002021789550781,0.9218156337738037,0.8329695463180542
8, California,Missouri,0.0004839897155761719,0.47766613960266113,0.4404056668281555
9, 1946,1946,0.0005006790161132812,0.9210970401763916,1.0
10, Narendra Modi,Narendra Modi,0.0004971027374267578,0.7015485763549805,1.0000001192092896
11, Nicholas Winton,British Schindler,0.0004875659942626953,0.9208650588989258,0.3440210819244385
12, Hops.,Hops,0.0004916191101074219,0.9323508739471436,0.9759762287139893
13, Anton Bruckner,Anton Bruckner,0.00048351287841796875,1.196624755859375,1.0
14, Chetan Bhagat,Chetan Bhagat,0.0004851818084716797,1.5921604633331299,1.0000001192092896
15, Sanvitalia,Sanvitalia,0.0004868507385253906,1.1417546272277832,1.0
16, September 6,born 6 September 1988,0.0005047321319580078,0.9467899799346924,0.4836837351322174
17, Eric Edelstein,Eric Edelstein,0.0005033016204833984,1.17429780960083,1.0
18, Erik Paulsen,Erik Paulsen,0.0004851818084716797,0.9549412727355957,1.0
19, Yes.,yes,0.00048661231994628906,0.7305238246917725,0.836855947971344
20, Hideo Kojima,Hideo Kojima,0.00048422813415527344,1.4392344951629639,0.9999999403953552
21, Yes.,yes,0.0004916191101074219,0.7417094707489014,0.836855947971344
22, The City Ground.,City Ground,0.0004975795745849609,1.226696491241455,0.9384385347366333
23, 1893,1893,0.000492095947265625,1.0532689094543457,0.9999999403953552
24, Writers,novelist,0.00048804283142089844,0.5112531185150146,0.7676687836647034
25, Louis Vuitton,Ermenegildo Zegna,0.00048232078552246094,1.2202582359313965,0.18708375096321106
26, Netherlands,Netherlands,0.0005099773406982422,0.5343832969665527,1.0
27," InStyle comes out monthly, while Love it! comes out weekly.",love it!,0.0004887580871582031,3.587583065032959,0.2942914366722107
28, University of Oregon.,University of Oregon,0.0005145072937011719,1.234208106994629,0.9793140888214111
29, South America,South America,0.0004916191101074219,0.7473986148834229,1.0
30, Princesses Beatrice and Eugenie of York.,Princesses Beatrice and Eugenie of York,0.0004837512969970703,2.6400644779205322,0.9837917685508728
31, January,January,0.0004966259002685547,0.5129930973052979,1.0000001192092896
