idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Midwestern Gothic.,Midwestern Gothic,0.001336812973022461,2.6351187229156494,0.9814057350158691
1,Yes.,yes,0.0012934207916259766,1.1622731685638428,0.836855947971344
2,"No, Zako Heskiya is a film director and screenwriter, while Manish Gupta is an Indian director and writer in Bollywood.",yes,0.0011720657348632812,2.505373001098633,0.1274803727865219
3,Ghost Ship.,Ghost Ship,0.001194000244140625,1.17580246925354,0.9650224447250366
4,Saturday Night Live.,Saturday Night Live,0.001165151596069336,1.2747290134429932,0.9659030437469482
5,English.,English,0.0012161731719970703,1.109804630279541,0.9305142164230347
6,"Burt Bacharach (music) and Hal David (lyrics) wrote ""Anyone Who Had a Heart"" for Dionne Warwick.",Burt Bacharach (music) and Hal David,0.001148223876953125,2.4334118366241455,0.6197394132614136
7,"Yes, they were both in the film industry.",yes,0.001191854476928711,1.5257210731506348,0.17014165222644806
8,John Morgan.,John Morgan,0.0012302398681640625,1.2159621715545654,0.973429799079895
9,Centre-back for FC Barcelona and the Spain national team.,centre-back,0.001132965087890625,1.6534132957458496,0.6213337182998657
10,Inside-out flowers.,plants,0.00115966796875,1.3233819007873535,0.4634351134300232
11,Yes.,yes,0.0011773109436035156,1.1650631427764893,0.836855947971344
12,"Norman Wallace Lermond was born on July 27, 1861, and John Fremont Hill was born on October 29, 1855.",John Fremont Hill,0.0010995864868164062,2.4992311000823975,0.5871405601501465
13,At least 25 people died in the Astor Place Riot.,at least 25,0.00124359130859375,1.7474603652954102,0.35734236240386963
14,Silent Hill.,Silent Hill,0.0011911392211914062,1.162827730178833,0.9828306436538696
15,"Cha Seung-won, the actor who starred in the film ""My Son"", began his career as a fashion model in the 1990s.",fashion model,0.0012178421020507812,2.662097930908203,0.37775301933288574
16,English.,English,0.0012328624725341797,1.1896517276763916,0.9305142164230347
17,"John T. Thompson invented the Thompson submachine gun, which is Machine Gun Kelly's namesake.",John T. Thompson,0.0011625289916992188,2.0833911895751953,0.550702691078186
18,Marvel Comics.,Marvel Comics,0.0012822151184082031,1.2323839664459229,0.9408357739448547
19,Bahçeşehir University is located in Turkey.,Bahçeşehir University,0.0011811256408691406,1.5696971416473389,0.8304418325424194
20,"21c Museum Hotels in Oklahoma City, OK.",21c Museum Hotels,0.0011963844299316406,1.6280999183654785,0.8160462975502014
21,Frank Matcham.,Frank Matcham,0.0012326240539550781,1.320033073425293,0.9827212691307068
22,The Charlie Daniels Band.,Charlie Daniels Band,0.0011966228485107422,1.2348594665527344,0.9523715376853943
23,Johannes Itten.,Johannes Itten,0.0012471675872802734,1.3132104873657227,0.9825111031532288
24,"51,000.","51,000",0.0012850761413574219,1.354642629623413,0.9719105958938599
25,1937.,from 1936 to 1938,0.0012307167053222656,1.3260035514831543,0.758823812007904
26,Yes.,yes,0.001199483871459961,1.17093825340271,0.836855947971344
27,Ladies' singles.,ladies' singles,0.001186370849609375,1.2927327156066895,0.9815441370010376
28,1859.,1859,0.0011916160583496094,1.2603299617767334,0.9727875590324402
29,2016.,2016,0.0011680126190185547,1.2978858947753906,0.9577949643135071
30,Krysta Rodriguez.,Smash,0.0012013912200927734,1.3738059997558594,0.21204258501529694
31,1658.,1658,0.0012705326080322266,1.2992072105407715,0.9522976875305176
