idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, Watauga River,78.5,0.29917407035827637,27.05139994621277,0.06353119015693665
1, Johann Jakob Wick,Johann Jakob Wick,0.16179156303405762,26.985095262527466,0.9999999403953552
2, 700,over 700,0.16162323951721191,26.58099913597107,0.8352646827697754
3, I don't have enough information to determine which cousin is older.,Mohamed Sissoko,0.1469709873199463,29.102652311325073,0.13881155848503113
4, Harvard University,Harvard University,0.15292739868164062,26.57878351211548,0.9999999403953552
5, Metal Resistance,Metal Resistance,0.13991570472717285,26.62732481956482,1.0000001192092896
6, 1974,1973,0.16724228858947754,26.79877543449402,0.8837544918060303
7, 1986,1986,0.1582472324371338,26.84825348854065,1.0000001192092896
8, Sabattus,Sabattus,0.14096307754516602,26.885491132736206,1.0
9, 2007,1906,0.14128446578979492,26.856202840805054,0.44946378469467163
10, Surfing.,surfing,0.14482378959655762,26.886555671691895,0.9531337022781372
11, Im Sang-soo,Im Sang-soo,0.13552546501159668,27.072591066360474,1.0000001192092896
12, Derek Estlin Purvis,Derek Estlin Purvis,0.14911580085754395,27.278352737426758,1.0000001192092896
13," ""Live Your Life""",Live Your Life,0.1497347354888916,27.14452338218689,0.8177329897880554
14," 5,815","2,851",0.1398015022277832,27.05018401145935,0.4554624557495117
15," July 28, 1969","July 28, 1969",0.15025901794433594,27.83968758583069,1.0000001192092896
16, Kirsty Soames,Natalie Gumede,0.12674689292907715,26.865684986114502,0.31685692071914673
17, Magnesium ions.,magnesium,0.13485956192016602,27.0215265750885,0.9041393995285034
18, K.R.,"""K.R.""",0.1287083625793457,26.82825541496277,0.7079907655715942
19, A savanna.,"""African Savanna""",0.14523625373840332,26.85742425918579,0.8167556524276733
20, Afghanistan,Afghanistan,0.129408597946167,26.362852334976196,1.0
21, The Matterhorn.,Matterhorn,0.3337690830230713,26.89076280593872,0.9237691164016724
22, 2013,2013,0.139329195022583,26.83150029182434,1.0
23, Laurie Colwin.,Sarah Caudwell,0.33583545684814453,27.1122043132782,0.5809855461120605
24, Yes.,yes,0.13506412506103516,26.54763126373291,0.836855947971344
25, Frank Darabont,Frank Árpád Darabont,0.12834501266479492,27.07685160636902,0.8568757772445679
26, Film industry.,film,0.13703703880310059,26.770885944366455,0.7330793738365173
27, 1846,1846,0.13965582847595215,26.775992393493652,1.0
28, The Polish Army.,the Polish Army,0.15596365928649902,27.211068391799927,0.988860011100769
29, Spokane River.,Spokane River,0.1515645980834961,26.801321506500244,0.9812604188919067
30, Sheamus,Stephen Farrelly,0.13950490951538086,26.58358669281006,0.1644274890422821
31, Masherbrum,Masherbrum,0.33452272415161133,26.905976057052612,1.0000001192092896
