idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,Glastonbury Festival.,Glastonbury Festival 2015,0.24616217613220215,2.630636215209961,0.9259299039840698,0.8,0.8
1,"Jon Brion worked alongside Kanye West on the album ""Late Registration"".",Jon Brion,1.173192024230957,1.3065567016601562,0.6091873049736023,0.3076923076923077,0.3076923076923077
2,"Yes, although English is the de facto official language, Spanish is widely spoken and used in government, particularly in counties bordering Mexico.",", the continual influx of Spanish-speaking immigrants increased the import of Spanish in Texas.",0.35330629348754883,1.6821184158325195,0.42596977949142456,0.16666666666666663,0.16666666666666663
3,Music streaming.,lossless audio and high definition music videos,0.33349132537841797,0.7974395751953125,0.36533480882644653,0.22222222222222224,0.22222222222222224
4,There is no information in the given context about the Concert for the People of Kampuchea.,Paul McCartney,0.24976158142089844,1.5143046379089355,0.11669887602329254,0.0,0.0
5,Jimmy Kimmel.,Jimmy Kimmel,0.23934078216552734,0.7826762199401855,0.9740058779716492,1.0,1.0
6,Roc-A-Fella Records initially turned Kanye West down after multiple meetings.,Capitol Records,0.3747286796569824,1.2823612689971924,0.3116648197174072,0.14285714285714285,0.14285714285714285
7,Graduation.,Graduation,0.34945249557495117,0.795112133026123,0.9554601907730103,1.0,1.0
8,"Love, loneliness, and heartache.",homophobia in hip hop,0.6036124229431152,1.0274581909179688,0.12716414034366608,0.0,0.0
9,A Multipoint Control Unit (MCU) enables videoconferencing to connect three or more remote points.,Multipoint Control Unit (MCU),0.7062301635742188,1.3664567470550537,0.74266517162323,0.4444444444444445,0.4444444444444445
10,We Are the Champions.,We Are the Champions,0.698840856552124,0.8906869888305664,0.9761342406272888,1.0,1.0
11,Virgo.,Virgo,0.3268890380859375,0.8014624118804932,0.96601402759552,1.0,1.0
12,English.,English,0.22157740592956543,0.5363810062408447,0.9305142164230347,1.0,1.0
13,"Mixed-to-negative reviews, with some critics praising his sophomore effort as ""much improved"".",mixed-to-negative reviews,0.3182046413421631,1.3168880939483643,0.6971920728683472,0.4444444444444445,0.4444444444444445
14,Lady Gaga.,U2,0.507244348526001,0.7919633388519287,0.23638881742954254,0.0,0.0
15,Iran.,Iran,0.36449313163757324,0.7449653148651123,0.92861407995224,1.0,1.0
16,"Norman Sheffield under Neptune Productions, a subsidiary of Trident.",Norman Sheffield,0.3523261547088623,1.1520137786865234,0.6089637875556946,0.3636363636363636,0.3636363636363636
17,"Yes, New Mexico has had a majority of Spanish-speaking natives.",The area of the former Gadsden Purchase contained a majority of Spanish-speakers until the 1940s,0.26853156089782715,1.0924644470214844,0.491580605506897,0.2962962962962963,0.2962962962962963
18,The 54th Grammy Awards.,Album of the Year,0.3893008232116699,0.9831254482269287,0.44376394152641296,0.25,0.25
19,"Three of Kanye West's albums were included on the 2012 Rolling Stone list of ""500 Greatest Albums of All Time"": The College Dropout, Late Registration, and My Beautiful Dark Twisted Fantasy.",3,2.4199283123016357,2.355531692504883,0.14526957273483276,0.0,0.0
20,Plain Old Telephone System.,Plain Old Telephone System,0.27350378036499023,0.8872780799865723,0.9740750789642334,1.0,1.0
21,1977.,1977,0.3076491355895996,0.8429965972900391,0.9569631814956665,1.0,1.0
22,Elton John.,Elton John and the Béjart Ballet,0.42962169647216797,0.8456134796142578,0.616344153881073,0.4444444444444445,0.4444444444444445
23,"""This Can't Be Life""","""This Can't Be Life""",0.31432557106018066,0.9795832633972168,1.0000001192092896,1.0,1.0
24,Decentralized multipoint.,decentralized multipoint,0.23891282081604004,0.7032783031463623,0.9758289456367493,1.0,1.0
25,"Videoconferencing can help a person by enabling them to participate in meetings remotely, saving time and money.",money savings,0.39611244201660156,1.359846591949463,0.13897006213665009,0.21052631578947367,0.10526315789473684
26,BBC Radio 1.,BBC Radio 1,0.3919055461883545,0.8848443031311035,0.9759782552719116,1.0,1.0
27,There is no information about an album released in 1995.,20 million,1.8062121868133545,1.2290630340576172,0.11025417596101761,0.0,0.0
28,Yeezus.,Yeezus,0.47202491760253906,0.8897380828857422,0.9499840140342712,1.0,1.0
29,"Foxy Brown, Jay-Z, Alicia Keys, Ludacris, Janet Jackson, and Harlem World.",Jay-Z and Alicia Keys,0.2995567321777344,1.5132477283477783,0.7389374375343323,0.5882352941176471,0.47058823529411764
30,Taylor Swift's.,Taylor Swift,0.24070501327514648,0.8430066108703613,0.8079578876495361,0.8,0.8
31,Montserrat Caballé.,"Montserrat Caballé, Barcelona",0.22525739669799805,0.9320504665374756,0.841294527053833,0.8,0.8
32,September 2010.,September 2010,0.2641565799713135,0.8810529708862305,0.9740794897079468,1.0,1.0
33,2009.,2009,0.2517247200012207,0.7597119808197021,0.9539592266082764,1.0,1.0
34,Pastelle Clothing,Good Water Store and Café,0.2957916259765625,0.793846845626831,0.13341058790683746,0.0,0.0
35,David Bowie.,David Bowie,0.3315904140472412,0.8045623302459717,0.9710356593132019,1.0,1.0
36,180,over 180,0.6618118286132812,0.7462291717529297,0.8952977657318115,0.6666666666666666,0.6666666666666666
37,1995,1995,0.31477928161621094,0.7990908622741699,1.0,1.0,1.0
38,There is no mention of Queen performing in Knebworth Park in the given text.,"120,000",0.383760929107666,1.4748694896697998,-0.021128352731466293,0.0,0.0
