idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,The Glastonbury Festival 2015.,Glastonbury Festival 2015,0.27805566787719727,4.428664445877075,0.9750235080718994,0.8571428571428571,0.8571428571428571
1,Jon Brion,Jon Brion,0.5914850234985352,2.4538073539733887,1.0000001192092896,1.0,1.0
2,"No, English is the de facto official language of Texas, but it lacks de jure status.",", the continual influx of Spanish-speaking immigrants increased the import of Spanish in Texas.",0.51596999168396,3.3491952419281006,0.49092036485671997,0.19999999999999998,0.19999999999999998
3,Lossless audio and high definition music videos.,lossless audio and high definition music videos,0.3232107162475586,3.1464896202087402,0.973068118095398,1.0,1.0
4,Paul McCartney.,Paul McCartney,0.43868041038513184,2.5416676998138428,0.9762459397315979,1.0,1.0
5,Jimmy Kimmel,Jimmy Kimmel,0.24773144721984863,2.453819751739502,1.0,1.0,1.0
6,Roc-A-Fella Records initially turned Kanye West down after many meetings.,Capitol Records,0.24203276634216309,3.217067003250122,0.3112146854400635,0.14285714285714285,0.14285714285714285
7,Graduation.,Graduation,0.3266713619232178,2.4744069576263428,0.9554601907730103,1.0,1.0
8,"Love, loneliness, and heartache.",homophobia in hip hop,0.43532419204711914,3.198460817337036,0.12716414034366608,0.0,0.0
9,A Multipoint Control Unit (MCU).,Multipoint Control Unit (MCU),0.26366329193115234,2.251546859741211,0.9303098917007446,0.888888888888889,0.888888888888889
10,"""We Are the Champions""",We Are the Champions,0.25156259536743164,2.760618209838867,0.8640385866165161,1.0,1.0
11,Virgo,Virgo,0.3218224048614502,2.824204683303833,1.0,1.0,1.0
12,English.,English,0.37555527687072754,2.409850597381592,0.9305142164230347,1.0,1.0
13,"Mixed-to-negative reviews, with some critics praising his sophomore effort as ""much improved"".",mixed-to-negative reviews,0.32616686820983887,3.8204457759857178,0.6971920728683472,0.4444444444444445,0.4444444444444445
14,U2.,U2,0.3882267475128174,2.4599521160125732,0.9680662155151367,1.0,1.0
15,Iran.,Iran,0.32744455337524414,2.462045907974243,0.92861407995224,1.0,1.0
16,"Norman Sheffield under Neptune Productions, a subsidiary of Trident.",Norman Sheffield,0.3681001663208008,3.4594717025756836,0.6089637875556946,0.3636363636363636,0.3636363636363636
17,"Yes, New Mexico has had a majority of Spanish-speaking natives.",The area of the former Gadsden Purchase contained a majority of Spanish-speakers until the 1940s,0.3869912624359131,2.467651844024658,0.491580605506897,0.2962962962962963,0.2962962962962963
18,Album of the Year at the 54th Grammy Awards.,Album of the Year,0.27370142936706543,3.4869515895843506,0.6706651449203491,0.6153846153846153,0.6153846153846153
