idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,The Glastonbury Festival 2015.,Glastonbury Festival 2015,0.0012946128845214844,2.366344690322876,0.9750235080718994,0.8571428571428571,0.8571428571428571
1,Jon Brion.,Jon Brion,0.001119852066040039,0.7342689037322998,0.9778507947921753,1.0,1.0
2,"No, English is the de facto official language of Texas, although it lacks de jure status.",", the continual influx of Spanish-speaking immigrants increased the import of Spanish in Texas.",0.0009772777557373047,1.5075185298919678,0.49974730610847473,0.19999999999999998,0.19999999999999998
3,Lossless audio and high definition music videos.,lossless audio and high definition music videos,0.0010695457458496094,0.9746749401092529,0.973068118095398,1.0,1.0
4,Paul McCartney.,Paul McCartney,0.0010900497436523438,0.6843492984771729,0.9762459397315979,1.0,1.0
5,Jimmy Kimmel.,Jimmy Kimmel,0.001001596450805664,0.7286796569824219,0.9740058779716492,1.0,1.0
6,Capitol Records.,Capitol Records,0.0009438991546630859,0.6855676174163818,0.9684208631515503,1.0,1.0
7,Graduation.,Graduation,0.001028299331665039,0.6802425384521484,0.9554601907730103,1.0,1.0
8,Homophobia in hip hop.,homophobia in hip hop,0.0010340213775634766,0.8305389881134033,0.9861371517181396,1.0,1.0
9,A Multipoint Control Unit (MCU).,Multipoint Control Unit (MCU),0.0010333061218261719,0.9635257720947266,0.9303098917007446,0.888888888888889,0.888888888888889
10,"""We Are the Champions""",We Are the Champions,0.0010848045349121094,0.8230545520782471,0.8640385866165161,1.0,1.0
11,Virgo.,Virgo,0.0009679794311523438,0.6827397346496582,0.96601402759552,1.0,1.0
12,English.,English,0.0009288787841796875,0.6328589916229248,0.9305142164230347,1.0,1.0
13,"Mixed-to-negative reviews for the first show, but improved reception for the second show.",mixed-to-negative reviews,0.0010013580322265625,1.3700892925262451,0.6667667627334595,0.4210526315789474,0.4210526315789474
14,Paul Rodgers (2004-2009) and Adam Lambert (2011-present),U2,0.0010564327239990234,1.3726682662963867,0.40139394998550415,0.0,0.0
15,Iran.,Iran,0.0009829998016357422,0.6317613124847412,0.92861407995224,1.0,1.0
16,"Norman Sheffield under Neptune Productions, a subsidiary of Trident.",Norman Sheffield,0.000985860824584961,1.0710632801055908,0.6089637875556946,0.3636363636363636,0.3636363636363636
17,"Yes, until the 1940s.",The area of the former Gadsden Purchase contained a majority of Spanish-speakers until the 1940s,0.0009164810180664062,0.9698472023010254,0.30477291345596313,0.3,0.3
18,The 54th Grammy Awards.,Album of the Year,0.0010476112365722656,0.864764928817749,0.44376394152641296,0.25,0.25
19,"Three of Kanye West's albums placed on the 2012 Rolling Stone list: The College Dropout at number 298, Late Registration at number 118, and My Beautiful Dark Twisted Fantasy at number 353.",3,0.0009539127349853516,2.637784481048584,0.20792995393276215,0.0,0.0
20,Plain Old Telephone System.,Plain Old Telephone System,0.0010590553283691406,0.7635583877563477,0.9740750789642334,1.0,1.0
21,1977.,1977,0.00101470947265625,0.7244203090667725,0.9569631814956665,1.0,1.0
22,Elton John and the Béjart Ballet.,Elton John and the Béjart Ballet,0.0010831356048583984,1.0733370780944824,0.9769803285598755,1.0,1.0
23,"""This Can't Be Life""","""This Can't Be Life""",0.0010111331939697266,0.8731198310852051,1.0000001192092896,1.0,1.0
24,"""Decentralized multipoint""",decentralized multipoint,0.0010607242584228516,0.8646161556243896,0.960098385810852,1.0,1.0
25,"Videoconferencing can help a person by enabling them to participate in meetings remotely, saving time and money.",money savings,0.0009927749633789062,1.607672929763794,0.13897006213665009,0.21052631578947367,0.10526315789473684
26,BBC Radio 1.,BBC Radio 1,0.00113677978515625,0.777122974395752,0.9759782552719116,1.0,1.0
27,20 million copies.,20 million,0.001004934310913086,0.7769086360931396,0.6296858787536621,0.8,0.8
28,Yeezus.,Yeezus,0.0009512901306152344,0.780414342880249,0.9499840140342712,1.0,1.0
29,"Foxy Brown, Harlem World, Goodie Mob, and The Madd Rapper.",Jay-Z and Alicia Keys,0.0010251998901367188,1.3670282363891602,0.4428805708885193,0.13333333333333333,0.13333333333333333
30,Taylor Swift's.,Taylor Swift,0.00112152099609375,0.7295870780944824,0.8079578876495361,0.8,0.8
31,Montserrat Caballé.,"Montserrat Caballé, Barcelona",0.001004934310913086,0.8273968696594238,0.841294527053833,0.8,0.8
32,September 2010.,September 2010,0.001085519790649414,0.7847557067871094,0.9740794897079468,1.0,1.0
33,2009.,2009,0.0010156631469726562,0.7292191982269287,0.9539592266082764,1.0,1.0
34,Pastelle Clothing,Good Water Store and Café,0.0010800361633300781,0.6840658187866211,0.13341058790683746,0.0,0.0
35,David Bowie.,David Bowie,0.0009002685546875,0.6742467880249023,0.9710356593132019,1.0,1.0
36,180.,over 180,0.0008587837219238281,0.6725993156433105,0.8869874477386475,0.6666666666666666,0.6666666666666666
37,There is no information in the given context about the first public video-conference.,1995,0.000926971435546875,1.3158776760101318,0.13151687383651733,0.0,0.0
38,"Over 120,000 fans.","120,000",0.0009779930114746094,0.8727109432220459,0.5761658549308777,0.6666666666666666,0.6666666666666666
39,"""Radio Ga Ga""",Radio Ga Ga,0.0010783672332763672,0.7775003910064697,0.9221859574317932,1.0,1.0
40,Approximately 1.1 million.,"United States, which was already home to over 10,000 Salvadorans, making Salvadorans Americans the fourth-largest Hispanic and Latino American group",0.0010042190551757812,0.8777735233306885,0.22379174828529358,0.0,0.0
41,John Deacon.,John Deacon,0.001058340072631836,0.7286498546600342,0.9826853275299072,1.0,1.0
42,None mentioned in the text.,Aretha Franklin,0.0009717941284179688,0.8252372741699219,0.03590429201722145,0.0,0.0
43,50 Cent.,50 Cent,0.0010187625885009766,0.7255606651306152,0.970352053642273,1.0,1.0
44,1821.,"A large influx of Americans soon followed, originally with the approval of Mexico's president. In 1836",0.000993490219116211,0.7186794281005859,0.3764924108982086,0.0,0.0
