idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, Steel and concrete.,brick,0.13341665267944336,22.3891544342041,0.483687162399292
1, Morphine injection.,morphine,0.14793133735656738,22.321255683898926,0.8729566931724548
2," June 21, 1940.",21 June,0.13858938217163086,23.207149744033813,0.5466349720954895
3, The Soviet Union.,Soviet Union,0.13158440589904785,22.164863109588623,0.9204875230789185
4," Social, economic, and cultural conditions.","social, economic and cultural",0.14930200576782227,23.21040940284729,0.8241304159164429
5, Addiction.,potentially addicting drugs,0.14124345779418945,21.84603190422058,0.7049434185028076
6," South Korea, Singapore, Japan, Taiwan, and Hong Kong are the Asian countries that are robustly committed to a law-bound state.","South Korea, Singapore, Japan, Taiwan and Hong Kong",0.14455533027648926,27.361641883850098,0.7509430050849915
7, A Maavanem is the county governor in Estonia.,county governor,0.1283559799194336,23.824404001235962,0.40864676237106323
8, The Estonian SSR.,the Estonian SSR,0.1486656665802002,22.560888051986694,0.9876571297645569
9, 1.562 billion kilowatt hours.,1.562 billion kilowatt hours,0.2910783290863037,23.73588252067566,0.9837513566017151
10, The Super Nintendo Entertainment System (SNES) succeeded the Famicom.,Super Nintendo Entertainment System,0.14992809295654297,24.798619508743286,0.6165597438812256
11, YYT,YYT,0.2995285987854004,21.994496822357178,1.0000001192092896
12," The UK, Italy, and Australia share the PAL A region.","UK, Italy and Australia",0.15238451957702637,24.379270315170288,0.6666010022163391
13, The 1990s.,1990s,0.14873671531677246,22.849053382873535,0.9253845810890198
14, 2006,2006,0.14110302925109863,22.180465936660767,1.0000001192092896
15, Indian reservations.,Indian reservations,0.14945244789123535,22.05363178253174,0.9519280195236206
16, Greenman v. Yuba Power Products.,Greenman v. Yuba Power Products,0.1428980827331543,23.50974440574646,0.9580318331718445
17, 3.4%,(3.4%,0.14856386184692383,22.566749334335327,0.8777468204498291
18, St. John's.,St. John's,0.16172313690185547,22.59821343421936,0.9868456125259399
19, The Prime Minister of Estonia has the right to appoint other ministers.,The Prime Minister,0.15487146377563477,24.459086179733276,0.37267839908599854
20, Licensed US NES cartridges.,licensed US cartridges,0.14887261390686035,22.628275156021118,0.8379769921302795
21," Estonia is located in the Baltic region of Northern Europe, bordered by the Gulf of Finland to the north, the Baltic Sea to the west, Latvia to the south, and Russia to the east.",the Baltic region,0.1389141082763672,30.31718921661377,0.6649390459060669
22, Nordic-Baltic Eight (NB-8),Nordic-Baltic Eight,0.14344525337219238,23.74899435043335,0.9039938449859619
23," According to the text, English law is received into the United States through ""reception statutes"" which state that the common law of England is the law of the state to the extent that it is not repugnant to domestic law or indigenous conditions.",nearly identical,0.1390392780303955,32.40953874588013,0.05119362100958824
24," Each state possesses its own constitution, government, and laws, which are separate from the federal government and laws.","state constitutions, state governments, and state courts",0.14517664909362793,26.257385969161987,0.6953696608543396
25, The Age of Awakening.,the Age of Awakening,0.11919927597045898,22.55308985710144,0.9799741506576538
26, General Sir Kevin O'Donoghue,General Sir Kevin O’Donoghue,0.13821148872375488,23.18696141242981,0.9952805638313293
