idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, Poet and Sufi mystic.,Turkish poet and Sufi mystic,0.05486178398132324,8.56864619255066,0.8520039916038513
1," January 25, 2008","January 25, 2008",0.05117917060852051,8.253283262252808,1.0
2, Countess consort of Henneberg.,Countess consort of Henneberg,0.05092048645019531,8.419650793075562,0.9783674478530884
3, 1970,1970,0.05258917808532715,7.786200761795044,1.0
4, Mantis.,Mantis,0.04759097099304199,7.805819749832153,0.9689735770225525
5, New England Patriots.,New England Patriots,0.05731654167175293,7.93225622177124,0.9739282131195068
6," Boone, Kenton, and Campbell counties in Kentucky.","Boone, Kenton and Campbell",0.04706883430480957,8.75541639328003,0.7135125994682312
7, Quantum Fund.,Quantum Fund,0.053833961486816406,7.77327561378479,0.9558207988739014
8, J. S. La Fontaine,J. S. La Fontaine,0.05608868598937988,8.273008346557617,1.0
9, Yes.,yes,0.05164909362792969,7.690074443817139,0.836855947971344
10, Willowtip Records,Fuller Beans Records,0.05411076545715332,7.801154613494873,0.42693910002708435
11, American.,American,0.04688763618469238,7.66373085975647,0.9135115146636963
12, 1990,1990,0.0469973087310791,7.790607690811157,1.0
13, Tansy.,Tansy,0.05269670486450195,7.93360161781311,0.9731627702713013
14," Tom Nijssen was born on October 1, 1964, and Mark Knowles was born on September 4, 1971.",Tom Nijssen,0.05730128288269043,11.159273862838745,0.5520039200782776
15, University of Waterloo offers the largest post-secondary co-op program of its kind in the world.,University of Waterloo,0.047946929931640625,9.622461080551147,0.6171501278877258
