idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0, Brewery,a brewing company,0.3467075824737549,29.436367511749268,0.7866114377975464,0.0,0.0
1," Glastonbury was an important religious centre by 700 and claims to be ""the oldest above-ground Christian church in the World"" situated ""in the mystical land of Avalon.""",Avalon became associated with Glastonbury Tor when monks at Glastonbury Abbey claimed to have discovered the bones of King Arthur and his queen,0.3450772762298584,38.720601320266724,0.5619105100631714,0.27450980392156865,0.19607843137254902
2, Sugars.,sugars,0.15541887283325195,30.074382781982422,0.9714799523353577,1.0,1.0
3, Solsternus,Solsternus,0.34587621688842773,30.21814274787903,1.0000001192092896,1.0,1.0
4, 1848,1848,0.34629178047180176,29.950711965560913,1.0,1.0,1.0
5, 0.13 seconds.,0.13 seconds,0.3538846969604492,30.718769550323486,0.9743090867996216,1.0,1.0
6, Tile.,tile,0.35047268867492676,29.52736186981201,0.933769941329956,1.0,1.0
7, RIBA Enterprises,RIBA Enterprises,0.32431554794311523,30.033799648284912,1.0000001192092896,1.0,1.0
8, Two ways: Radiant luminous efficacy (LER) and Source luminous efficacy (LES).,two ways,0.3194136619567871,34.048486948013306,0.20540037751197815,0.3076923076923077,0.3076923076923077
9, Helios,Helios,0.3340568542480469,29.68427348136902,1.0000001192092896,1.0,1.0
10, Multan,Multan,0.340348482131958,29.652515411376953,1.0,1.0,1.0
11, BPS-22,usually a BPS-22 Civil Servant,0.31742143630981445,30.124894618988037,0.6201591491699219,0.5,0.5
12, The former main lines of the Great Western Railway (GWR) are still in use today.,"The former main lines of the GWR are still in use today, although many of its branch lines were scrapped under the notorious Beeching Axe",0.34890174865722656,34.01542568206787,0.6443676352500916,0.6,0.6
13, Emblemata,emblemata,0.31781816482543945,29.799057483673096,1.0,1.0,1.0
14, Holland.,Holland,0.34601283073425293,29.70058012008667,0.9607134461402893,1.0,1.0
15, Yes.,caused a scandal,0.35770225524902344,29.842424392700195,0.13913051784038544,0.0,0.0
