idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Victorinox AG.,Victorinox AG,0.0010051727294921875,3.141036033630371,0.9881429076194763
1,Pumping Iron (1977) was made before My Generation (2000).,Pumping Iron,0.0009481906890869141,0.9096522331237793,0.6954585909843445
2,"Steve Albini wrote the album ""Cago"" for Dead Man Ray, which was used in the movie ""A Pub With No Beer"".",Frank Cottrell Boyce,0.0008566379547119141,1.3394677639007568,0.18915808200836182
3,2000.,2000,0.0009808540344238281,0.4947350025177002,0.9515540599822998
4,"""The Office"".",The Office,0.0008833408355712891,0.46771740913391113,0.8779075741767883
5,"Jeremy Soule and James Hannigan wrote the music for the ""Harry Potter"" video games.",Jeremy Soule and James Hannigan,0.0009188652038574219,1.011404275894165,0.58942049741745
6,"RITA Award, named for Rita Clay Estrada.",Rita Clay Estrada,0.0008537769317626953,0.7218947410583496,0.8312510251998901
7,Z GT two-seat coupes.,Nissan Z-car,0.0009105205535888672,0.5812368392944336,0.71917724609375
8,Academy Award nomination for Best Adapted Screenplay.,Best Adapted Screenplay,0.0009391307830810547,0.6591601371765137,0.8339592218399048
9,Madrid Motor Show.,the Madrid Motor Show,0.0009367465972900391,0.4362657070159912,0.9846688508987427
10,The film is not mentioned in the given context.,The Iron Giant,0.0008800029754638672,0.6903367042541504,0.18756166100502014
11,Walt Disney,Walt Disney,0.0008614063262939453,0.32492733001708984,1.0000001192092896
12,The Backstreet Boys.,"Orlando, Florida",0.0009357929229736328,0.5063409805297852,0.16934898495674133
13,"May 1, 1954.",1 May 1954,0.0008995532989501953,0.6390433311462402,0.9601240158081055
14,Edie Adams.,Edie Adams,0.0008654594421386719,0.4723944664001465,0.9855138659477234
15,Ron Underwood.,Ron Underwood,0.0008518695831298828,0.4710237979888916,0.9743516445159912
