idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Ione Skye.,Claire Skinner,0.0009043216705322266,4.569268226623535,0.3244165778160095
1,Obafemi Martins.,Obafemi Martins,0.0008647441864013672,0.31630563735961914,0.9841675758361816
2,Glen Innes.,New England,0.0007452964782714844,0.27863311767578125,0.2846927344799042
3,British East India Company (EIC),East India Company,0.0007169246673583984,0.3897359371185303,0.7489177584648132
4,Danica McKellar.,Danica McKellar,0.0009403228759765625,0.31283998489379883,0.98841392993927
5,"None, the text does not mention the Sign o' the Times tour winning any Grammy Awards.",seven,0.0007519721984863281,0.8214049339294434,0.12535998225212097
6,"Phoenix, Arizona.",Phoenix,0.0008268356323242188,0.2773919105529785,0.8805569410324097
7,Prisoners of War (Hatufim),Prisoners of War,0.0007767677307128906,0.4660348892211914,0.790757417678833
8,Joe Rudolph was the interim head coach and offensive coordinator of the University of Pittsburgh Panthers football team.,John Bond,0.0007762908935546875,0.859555721282959,0.0776919275522232
9,South Australia.,South Australia,0.0007998943328857422,0.2400069236755371,0.9649399518966675
10,Jharkhand.,Jharkhand,0.0008165836334228516,0.29627037048339844,0.9804831743240356
11,Over 100 hotels.,100,0.0009801387786865234,0.3176231384277344,0.4240770637989044
12,Nicklas Lidström.,Nicklas Lidström,0.0008206367492675781,0.35002827644348145,0.988632082939148
13,Don Siegelman.,Don Siegelman,0.0007193088531494141,0.31056785583496094,0.9854370355606079
14,The Temple of Artemis.,Temple of Artemis,0.0007455348968505859,0.31554126739501953,0.9706647992134094
15,The Pudelpointer is a hunting dog.,The Pudelpointer,0.0007317066192626953,0.5269687175750732,0.6893364191055298
