idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, 1961,1961,0.0005359649658203125,1.0978751182556152,0.9999998807907104
1, Taubman Centers,Taubman Centers,0.0005562305450439453,1.2154991626739502,1.0
2, Penn State,University of Oklahoma,0.0005490779876708984,0.7399520874023438,0.4833247661590576
3, Philippe I. Reines,Philippe Reines,0.0005509853363037109,1.4461846351623535,0.9796333909034729
4, Amorpha,Amorpha,0.0005397796630859375,0.9779107570648193,1.0
5, United States,United States,0.00052642822265625,0.7903742790222168,1.0000001192092896
6, The Cove,The Cove,0.0013582706451416016,0.7399039268493652,1.0
7, Fallen,Fallen,0.0005650520324707031,0.5142199993133545,1.0
8, 2003,the early 1990s,0.0005545616149902344,0.9737553596496582,0.5051297545433044
9, The Robie House.,Frederick C. Robie House,0.0006959438323974609,1.4939229488372803,0.7055401802062988
10, Composers.,composer,0.0005624294281005859,1.2069218158721924,0.7743871212005615
11, Basketball,basketball,0.0005605220794677734,0.5031709671020508,1.0
12, Anne Sofie von Otter,Anne Sofie von Otter,0.0005578994750976562,1.679269790649414,1.0
13, Film.,film,0.0005679130554199219,0.7388668060302734,0.8702664375305176
14, Iraq,Iraq,0.0009894371032714844,0.5154485702514648,0.9999999403953552
15, Black Knight Sports & Entertainment,Black Knight Sports & Entertainment,0.0016009807586669922,1.4513745307922363,1.0
16, Manchester.,"Balloon Street, Manchester.",0.000736236572265625,0.7401461601257324,0.7041598558425903
17, A play within a play,“play within a play”,0.0005574226379394531,1.517531394958496,0.9057057499885559
18, Christian Bale,Christian Charles Philip Bale,0.0005431175231933594,0.7520334720611572,0.839428186416626
19, The Portland Exposition Building.,The Expo,0.0005676746368408203,1.7107281684875488,0.5103980302810669
20, Universal Genève,Universal Genève,0.0005390644073486328,0.9815487861633301,1.0000001192092896
21, Akron.,Utah State,0.0005486011505126953,0.7451272010803223,0.49964165687561035
22, 1999,1999,0.0005352497100830078,1.0277330875396729,1.0
23, Chiang Kai-shek,Chiang Kai-shek,0.0005528926849365234,1.4539804458618164,1.0000001192092896
24, 28,28,0.0005459785461425781,0.750044584274292,1.0
25, Mustafa Kemal Atatürk,Mustafa Kemal Atatürk,0.0005438327789306641,0.9727821350097656,1.0000001192092896
26, Spring Breakers,Spring Breakers,0.0005462169647216797,0.9797883033752441,1.0000001192092896
27, 1986,1986,0.0005707740783691406,0.9843604564666748,1.0000001192092896
28, Ivory Coast,Yamoussoukro,0.0005438327789306641,0.7873682975769043,0.13815638422966003
29," February 26, 1926","February 26, 1926",0.0005364418029785156,1.91050124168396,1.0000001192092896
30, Hawaii.,on the floor,0.0005371570587158203,0.7387256622314453,0.3261946439743042
31, Viburnum,Viburnum,0.0005600452423095703,0.9762542247772217,1.0
