idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Claude Rains.,Claude Rains,0.2790091037750244,1.995997428894043,0.9822366833686829
1,2009,2009,0.3888208866119385,0.6628620624542236,0.9999998211860657
2,Fritillaria.,Teucrium,0.3159806728363037,0.807661771774292,0.3749185800552368
3,Yes.,yes,0.3091588020324707,0.5317821502685547,0.836855947971344
4,"No, Lachenalia is found in Namibia and South Africa, while Saintpaulia is found in Tanzania.",yes,0.6967406272888184,1.609602928161621,0.08552391827106476
5,Tommy,Tommy,0.556760311126709,0.7062232494354248,1.0
6,Paul Brandt.,Paul Brandt,0.4443190097808838,0.7513127326965332,0.9810565710067749
7,15th.,15th,0.3368875980377197,0.6979353427886963,0.9525267481803894
8,Sugar.,Sugar,0.2782304286956787,0.6684420108795166,0.951801061630249
9,"Australia, New Zealand, and New Caledonia.",Australia,0.338085412979126,0.9474227428436279,0.5689584016799927
10,They are both musicians.,band,0.40212464332580566,0.8320913314819336,0.3616692125797272
11,Washington County.,Knox County,0.28049588203430176,0.5779495239257812,0.4684523940086365
12,"March 29, 1916","March 29,",0.5220963954925537,0.8806464672088623,0.5851114988327026
13,"Laura Haddock played the character Meredith Quill in ""Guardians of the Galaxy"".",Meredith Quill,0.28618955612182617,1.3130950927734375,0.6144388914108276
14,Portugal.,England,0.3286561965942383,0.7241992950439453,0.7298985719680786
15,"New Braunfels, Texas.","New Braunfels, Texas",0.4051856994628906,0.8744866847991943,0.9839222431182861
16,"""Strangeways, Here We Come"" was the Smiths' last studio album.","Strangeways, Here We Come",0.35402488708496094,1.3582420349121094,0.5474107265472412
17,Redstone Arsenal.,Redstone Arsenal,0.42576050758361816,0.839514970779419,0.9739301800727844
18,The National Post.,National Post,0.4273841381072998,0.7625477313995361,0.9483594298362732
19,"No, they are not both screenwriters. Steven Spielberg is a director, producer, and screenwriter, while Pekka Karjalainen is a film director and sound producer.",no,0.2799546718597412,2.0349550247192383,0.13321788609027863
20,"No, Chris Wedge and Gary Sherman are not both co-founders of Blue Sky Studios. Chris Wedge is a co-founder, but Gary Sherman is a film director known for his work in the horror film genre.",no,0.2505784034729004,2.3952183723449707,0.15630541741847992
21,Lisa Kudrow.,Lisa Kudrow,0.342104434967041,0.8153703212738037,0.9870272874832153
22,Suresh Bhardwaj is based out of Delhi.,Suresh Bhardwaj,0.3022129535675049,1.083526611328125,0.5621675252914429
23,"No, they are not by the same person. Elektra is by Richard Strauss, while Der Kaiser von Atlantis is by Viktor Ullmann.",no,0.3766496181488037,1.666741132736206,0.07736113667488098
24,Nicola Sutter.,Nicola Sutter,0.2631833553314209,0.6829094886779785,0.984839141368866
25,The United States.,United States,0.29940080642700195,0.6945533752441406,0.8440276384353638
26,La liberazione di Ruggiero (1625) was created before Manon Lescaut (1731).,La liberazione di Ruggiero,0.4554717540740967,1.3855581283569336,0.7253472805023193
27,"No, Jon Turteltaub is American and Nicolas Roeg is English.",no,0.39557671546936035,1.1888716220855713,0.1588144302368164
28,Paul McCartney and Michael Jackson.,Paul McCartney and Michael Jackson,0.28806591033935547,0.8356730937957764,0.9828285574913025
29,"8,000.","8,000",0.36801791191101074,0.6683893203735352,0.9703744053840637
30,Pavel Bure.,Pavel Bure,0.3287475109100342,0.7804348468780518,0.9881701469421387
31,Marv Albert.,Marv Albert,0.3569483757019043,0.6875052452087402,0.990716814994812
32,The New York Times.,the Center for the National Interest,0.7856185436248779,0.8262557983398438,0.24630895256996155
33,The Roman Republic.,Roman Republic,0.34352874755859375,0.6582026481628418,0.9521303176879883
34,"1994, Elton John, and Hans Zimmer.",Elton John,0.2861621379852295,1.1388874053955078,0.6592499017715454
35,"""Not for human consumption""","""not for human consumption""",0.44673585891723633,0.8406023979187012,1.0
36,Bundesliga.,Bundesliga,0.2954983711242676,0.6068861484527588,0.9688862562179565
37,January 2010.,"May 31, 2011",0.34941935539245605,0.6952295303344727,0.7363812923431396
38,Jagged Edge.,Jagged Edge,0.253582239151001,0.6285667419433594,0.9421512484550476
39,"Katzenbach v. Morgan allowed Congress to enact laws that enforce and interpret provisions of the Constitution, while Curtis Publishing Co. v. Butts established First Amendment protections against defamation claims brought by private individuals.","Curtis Publishing Co. v. Butts, 388 U.S. 130 (1967), was a case in which the Supreme Court of the United States established the standard of First Amendment protection",0.32679080963134766,2.5190467834472656,0.6454828977584839
40,The Delaware Canal.,Pennsylvania Canal,0.37066054344177246,0.7612612247467041,0.7774662971496582
41,The Voice.,The Voice of Holland,0.2876558303833008,0.72503662109375,0.5762656331062317
42,30 March 1985.,"November 18, 1987",0.2967374324798584,0.7351658344268799,0.7734494805335999
43,Hamish Blake.,Gold Logie Award,0.6008205413818359,0.6560723781585693,0.20395401120185852
44,Bovingdon.,Bovingdon,0.29290342330932617,0.7048943042755127,0.9813371896743774
45,Jonathan Lethem.,Jonathan Allen Lethem,0.2941594123840332,0.8897624015808105,0.8376615643501282
46,1999.,1999,0.5699326992034912,0.566246747970581,0.9476619362831116
47,2008.,2008,0.390913724899292,0.6678078174591064,0.9594326615333557
48,Berlin.,Berlin,0.37279176712036133,0.7496533393859863,0.9744782447814941
49,Anheuser-Busch InBev.,Anheuser-Busch InBev,0.34883618354797363,0.975839376449585,0.9882774353027344
50,"""Germany is Our Problem""",Germany is Our Problem,0.42558908462524414,0.877568244934082,0.8758668899536133
51,"December 13, 1943.","born December 13, 1943",0.31516599655151367,0.8501191139221191,0.6332419514656067
52,2005,1951,0.5458738803863525,0.7055845260620117,0.5733902454376221
53,Make magazine.,Make,0.3510105609893799,0.6611578464508057,0.39637574553489685
54,Paul Simon.,"December 9, 2003",0.27565789222717285,0.7787196636199951,0.16457675397396088
55,"No, LaGuardia Airport is located in New York City, while Piedmont Triad International Airport is located in North Carolina.",no,0.2305622100830078,1.65693998336792,0.04159395396709442
56,Aleem Dar.,Aleem Sarwar Dar,0.24706530570983887,0.7582738399505615,0.8290488719940186
57,John Gay.,Johann Christoph Pepusch,0.2701423168182373,0.616370439529419,0.24675419926643372
58,The Welcome to Fabulous Las Vegas sign.,Welcome to Fabulous Las Vegas sign,0.2994258403778076,1.0044963359832764,0.9692161083221436
59,Quentin Tarantino.,Quentin Tarantino,0.3066422939300537,0.6046426296234131,0.9577838182449341
60,Mazes and Monsters.,Mazes and Monsters,0.39182162284851074,0.8622908592224121,0.982049286365509
61,Saludos Amigos was an animated film.,Saludos Amigos,0.5787403583526611,0.9784927368164062,0.7349691390991211
62,Acela Express.,Acela Express,0.3684351444244385,0.691131591796875,0.9807306528091431
63,"Yes, both bands were formed in the 1990s.",yes,0.37059545516967773,0.998354434967041,0.21748086810112
