idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,The 2017 Cannes Film Festival.,Cannes Film Festival,0.0015134811401367188,2.9458224773406982,0.8803174495697021
1,Memorial City Mall.,Memorial City Mall,0.0015299320220947266,1.2872397899627686,0.9667278528213501
2,Szombathelyi Haladás,Szombathelyi Haladás,0.0013899803161621094,1.578249216079712,1.0
3,Jamal Crawford.,Jamal Crawford,0.001356363296508789,1.2683439254760742,0.9808062314987183
4,Yes.,yes,0.0013484954833984375,1.1219182014465332,0.836855947971344
5,"Jaroslav Seifert was from Czechoslovakia, which is farther East than Timothy Leary, who was from the United States.",Timothy Francis Leary,0.0012843608856201172,2.4475677013397217,0.48670852184295654
6,Dan Bilzerian.,Brandon,0.0013766288757324219,1.311647891998291,0.38871103525161743
7,Walt Disney Productions.,Walt Disney,0.001356363296508789,1.272226095199585,0.8660064935684204
8,"The CBS drama ""Wisdom of the Crowd"" premiered on October 1, 2017.","October 1, 2017",0.0014243125915527344,2.096303939819336,0.4196036458015442
9,The Bling Ring.,The Bling Ring,0.0012884140014648438,1.4095211029052734,0.9865915775299072
10,Sympathy for Mr. Vengeance.,Sympathy for Mr. Vengeance,0.0013346672058105469,1.597930669784546,0.9880066514015198
11,Macbeth.,"""Macbeth""",0.001287698745727539,1.2503900527954102,0.9154202938079834
12,World War I.,World War II,0.0012559890747070312,1.2756962776184082,0.7649798393249512
13,Vijay Iyer released an album on the Red Giant record label.,Vijay Iyer,0.0014052391052246094,1.8630061149597168,0.6187142133712769
14,Michael Wincott is the older brother.,Jeffrey Wincott,0.0012767314910888672,1.5289547443389893,0.6471920013427734
15,"Al Bano, an Italian singer, holds Albanian citizenship and sings in both Italian and Spanish.",Albano Carrisi,0.0012862682342529297,2.1278510093688965,0.3514522612094879
16,SpongeBob SquarePants.,Stephen Hillenburg,0.0012307167053222656,1.365189790725708,0.17023473978042603
17,English.,English,0.0013282299041748047,1.221569299697876,0.9305142164230347
18,Fox Sports 1.,Fox Sports 1,0.0012621879577636719,1.241593360900879,0.9868631958961487
19,Uhrichsville.,Uhrichsville,0.0013251304626464844,1.3293352127075195,0.9861499667167664
20,Stansted Airport terminal building.,London Stansted Airport,0.0014481544494628906,1.4696381092071533,0.819890558719635
21,"The Quiet Family (South Korean film) was released in 1998, while Veettuku Veedu (Indian Tamil film) was released in 1970.",South Korean comedy horror film.,0.0012946128845214844,2.873232841491699,0.4252563714981079
22,Tennis.,tennis,0.001291513442993164,1.148782730102539,0.9499958753585815
23,Cantinflas and David Niven.,Cantinflas and David Niven,0.0012781620025634766,1.5303256511688232,0.9820008277893066
24,"West Chester, Pennsylvania. The population was 18,461 at the 2010 census.","18,461",0.001371145248413086,2.084317207336426,0.43657541275024414
25,"""Running with Scissors"" (2006)",Andy García,0.0013000965118408203,1.6147010326385498,0.1707220822572708
26,"Tim Burton directed the 1999 American Gothic supernatural horror film ""Sleepy Hollow"", in which Marc Mann collaborated with Danny Elfman on the music.",Tim Burton,0.0013115406036376953,2.6761677265167236,0.4574868679046631
27,"Yes, both Peter Furler and Amy Lee are songwriters.",yes,0.0012824535369873047,1.8646326065063477,0.22378918528556824
28,The Life of Birds (1998) was released before Genghis Blues (1999).,The Life of Birds,0.001257181167602539,2.0558199882507324,0.5542637705802917
29,1952,1952,0.0013077259063720703,1.2281842231750488,0.9999999403953552
