idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,The Great Boston Fire of 1872.,The Great Boston Fire of 1872,0.2499685287475586,8.393871545791626,0.9896929264068604
1,3%,3%,0.38478708267211914,2.9133594036102295,1.0000001192092896
2,Subjective Idealism.,Subjective Idealism,0.6015872955322266,2.3357620239257812,0.9691055417060852
3,Charles River marshlands.,the Back Bay,0.3244781494140625,2.6394882202148438,0.3398647904396057
4,33%,33%,0.3223731517791748,2.847991466522217,1.000000238418579
5,Kierkegaard.,Kierkegaard,0.36721205711364746,2.640522003173828,0.9753344655036926
6,The EPA.,the EPA,0.8265030384063721,2.495321750640869,0.9789309501647949
7,Yiddish.,Yiddish,0.35268640518188477,2.599106550216675,0.9655308127403259
8,The people of Boston reacted with vociferous public opposition to the extensive demolition of the West End neighborhood as part of the urban renewal project.,with vociferous public opposition.,0.31357622146606445,4.689531326293945,0.40291285514831543
9,The 11th century.,11th century,0.2671778202056885,3.096156120300293,0.9593385457992554
10,"655,884","655,884",0.27865147590637207,2.910642147064209,1.0
11,45,45,4.5436835289001465,2.123321294784546,1.0000001192092896
12,Approximately one-third.,one-third,0.39205050468444824,2.5622153282165527,0.7768433094024658
13,160,160,0.3498983383178711,2.7709784507751465,1.0000001192092896
14,the cradle of Germanic tribes.,cradle of Germanic tribes,0.3364713191986084,2.8802547454833984,0.9749271869659424
15,Boston,Boston,0.32335853576660156,2.6953158378601074,1.0
16,The Sephardic Syrian Jewish community.,Syrian Jewish community,0.26627421379089355,3.231609582901001,0.8673120737075806
17,The abolitionist movement.,the abolitionist movement,0.28533387184143066,3.0108680725097656,0.9832311868667603
18,Bank of America.,Bank of America,0.3856651782989502,2.5613608360290527,0.9741100072860718
19,The 19th century.,in the later 19th century,0.45307374000549316,3.114348888397217,0.9082901477813721
20,"175,000+","175,000+",0.4556920528411865,2.656221866607666,1.0
21,The headquarters for the Christian Scientists is located in the Back Bay at the Mother Church (1894) in Boston.,Back Bay,0.334362268447876,3.908073663711548,0.3603292405605316
22,The City of Boston.,a city,0.22408843040466309,2.651156187057495,0.6033048033714294
23,Massachusetts.,Massachusetts,0.5854568481445312,2.7777211666107178,0.9563392400741577
24,"Boston has been a noted religious center from its earliest days, dating back to its founding in 1630.",from its earliest days,0.42830443382263184,4.250751495361328,0.264597624540329
25,1750.,1750,0.6044309139251709,2.5991714000701904,0.9622660875320435
26,"Unfortunately, the text does not provide information on the number of people who visit Faneuil Hall annually.",20 million,0.31058168411254883,4.259848594665527,0.2556155323982239
27,36th worldwide in quality of living in 2011 in a survey of 221 major cities.,high,0.44892215728759766,4.213216066360474,0.16102825105190277
28,The ethnic composition of the city.,the city's ethnic composition,0.3905484676361084,3.1753454208374023,0.9844056963920593
29,state politics.,state politics,0.4187774658203125,2.8579447269439697,0.9563447833061218
30,The Theater District is located south of Boston Common.,south of Boston Common,0.4217829704284668,3.3770792484283447,0.7115889191627502
31,89.6 square miles (232.1 km2),89.6 square miles,0.46261143684387207,3.6102631092071533,0.8889633417129517
32,Every 4 years.,every fourth year,0.32393598556518555,3.0014209747314453,0.8580735921859741
33,"The School Committee, which is appointed by the mayor.",The School Committee,0.32993197441101074,3.4264514446258545,0.781391441822052
34,Venture capital investment.,venture capital investment,2.8692173957824707,2.9324309825897217,0.9535571336746216
35,Sakanoue no Tamuramaro.,Sakanoue no Tamuramaro,0.3400895595550537,2.9976747035980225,0.9813929796218872
36,"57,000","57,000",0.28650498390197754,2.9338555335998535,1.0
37,10.1%,10.1%,0.31043195724487305,2.9930686950683594,1.0
38,The Levant.,the Levant,0.29152607917785645,2.958955764770508,0.9739600419998169
39,Beverly Municipal Airport,Beverly Municipal Airport,0.7152812480926514,2.495208501815796,1.0
40,the language of Ashkenaz and the country of Ashkenaz.,both the language of Ashkenaz and the country of Ashkenaz,0.46550869941711426,3.7224817276000977,0.9799714088439941
41,McTaggart believes that space and time are unreal.,unreal,0.3376767635345459,2.3684749603271484,0.2358066439628601
42,The Christian Science Monitor publishes a weekly magazine format.,weekly,0.39158105850219727,3.318114757537842,0.428528368473053
43,Hermann Lotze.,Hermann Lotze,0.25944972038269043,2.636773109436035,0.9860842823982239
44,Yiddish.,Yiddish,0.3157052993774414,2.962205410003662,0.9655308127403259
45,The Fujiwara family.,Fujiwara,0.311234712600708,2.700918197631836,0.8011097311973572
46,39.,39,0.32042360305786133,2.849274158477783,0.9369837045669556
47,8.3%,8.3%,0.2428443431854248,3.0379631519317627,1.0
48,The practice of the beth din that converted him or her.,the practice of the beth din that converted him or her,0.32761359214782715,3.207629680633545,0.9781124591827393
49,Four women.,from just four women,0.4809257984161377,2.8922290802001953,0.7249624729156494
50,Spirit.,Spirit,0.3092381954193115,2.4363622665405273,0.9221401214599609
51,Sei Shōnagon.,Sei Shōnagon,0.2540130615234375,2.7725532054901123,0.9799715280532837
52,57%,57%,0.44144678115844727,2.906262159347534,1.0
53,The Harborfest festivities last a week.,week-long,0.43090295791625977,3.2473716735839844,0.3712928593158722
54,WGBH-TV,WGBH-TV,0.26635169982910156,2.5842182636260986,1.0
55,"The ""Big Five"" group of American orchestras.",Big Five,0.43962979316711426,3.0667030811309814,0.3899838924407959
56,"Minhagim refers to customs in addition to Halakha, or religious law, followed by religious Jews.",customs,0.3477046489715576,3.8865065574645996,0.41474923491477966
57,Climacus believed Hegel endorsed the conception that individual human will should properly coincide with the will of the State.,bourgeois,0.276702880859375,3.8158118724823,0.10054163634777069
58,19 years old.,19,0.5862998962402344,2.641580820083618,0.6743611693382263
59,"According to Schopenhauer, the ideal can be attributed to our own minds, specifically to mental pictures that constitute subjective knowledge.",our own minds,0.4299159049987793,3.9913766384124756,0.45199114084243774
60,"All major Jewish groups, including Ashkenazim.",all major Jewish groups,0.27016258239746094,3.4770474433898926,0.8675519824028015
61,Saint Thomas Aquinas,Saint Thomas Aquinas,0.29070353507995605,2.2622265815734863,1.0
62,35 to 55%,35 to 55 percent,0.2790486812591553,3.101029872894287,0.9581568241119385
63,The Emperor's Private Office.,Emperor's Private Office,0.3428993225097656,2.7146711349487305,0.971238374710083
64,50%,half the world's chess champions,0.440720796585083,2.9058480262756348,0.24045276641845703
65,Studies on the genetics of the Ashkenazim have come to divergent conclusions regarding the degree and sources of their European ancestry.,they have arrived at diverging conclusions,1.223268985748291,4.593881607055664,0.30707666277885437
66,Yoma,Yoma,0.3340935707092285,2.4668166637420654,1.0
67,2 million.,2 million,0.35217881202697754,2.955859899520874,0.9674758911132812
68,The rubble from the Great Boston Fire of 1872 was used as landfill along the downtown waterfront.,as landfill along the downtown waterfront,0.39139747619628906,4.125195026397705,0.6103818416595459
69,52,52,0.307783842086792,2.7725934982299805,1.0
70,"marshes, mud flats, and gaps between wharves along the waterfront.",tidal areas,0.47133731842041016,3.8365869522094727,0.3905872106552124
71,48.4 square miles (land) and 41.2 square miles (water),48 square miles,0.2826104164123535,4.036351203918457,0.8133684396743774
72,The Trust for Public Land.,ParkScore,0.3550679683685303,3.091672897338867,0.15340441465377808
73,All Jews who settled in Europe.,all Jews who settled in Europe and sometimes including those whose ethnic background is actually Sephardic,0.42712855339050293,2.80887770652771,0.7860355377197266
74,Every three years.,every three years,0.4684324264526367,2.921311140060425,0.975447952747345
75,an oceanic coastline.,oceanic coastline,0.2610621452331543,2.998540163040161,0.9510786533355713
76,Boston Personalism.,materialism,1.1625585556030273,2.5736424922943115,0.4007566571235657
