idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score
0, Charles Dickens,Charles Dickens,0.0004928112030029297,0.4625418186187744,1.0000001192092896,1.0,1.0
1, Moscow,Moscow,0.0005090236663818359,0.2598264217376709,1.0,1.0,1.0
2, Hamza Ali Abbasi,Afzal,0.00048041343688964844,0.7473537921905518,0.3843138515949249,0.0,0.0
3, Vahid Hashemian,Vahid Hashemian,0.0004949569702148438,0.8630466461181641,1.0,1.0,1.0
4, Clash of the Titans.,Clash of the Titans,0.0004913806915283203,0.7411990165710449,0.9832639694213867,1.0,1.0
5, 400 km,393 mi,0.0004897117614746094,0.49689435958862305,0.39196670055389404,0.0,0.0
6," January 2, 1961","January 2, 1961",0.00048542022705078125,0.973142147064209,1.0,1.0,1.0
7, The Neptunes.,Pharrell Williams and Chad Hugo,0.00048089027404785156,0.7342529296875,0.2233589142560959,0.0,0.0
8," No, Lake Victoria is located in Africa, and Namak Lake is located in Iran.",no,0.0004980564117431641,2.296386480331421,0.10433229058980942,0.13333333333333333,0.13333333333333333
9, Alex O'Loughlin,Alex O'Loughlin,0.0004913806915283203,0.7775039672851562,1.0000001192092896,1.0,1.0
10, Ali Abdullah Saleh,Ali Abdullah Saleh,0.0004887580871582031,0.6266100406646729,1.0,1.0,1.0
11, Spock,Spock,0.00048422813415527344,0.3831770420074463,1.0,1.0,1.0
12, The Roosevelts: An Intimate History,The Roosevelts: An Intimate History,0.0004975795745849609,1.2148444652557373,1.0000001192092896,1.0,1.0
13, Illicium,Illicium,0.0005080699920654297,0.49530720710754395,1.0,1.0,1.0
14, Alien vs. Predator (2004),Alien vs. Predator,0.0004944801330566406,1.1077182292938232,0.8583959341049194,0.8571428571428571,0.8571428571428571
15, Monster Jam.,Monster Jam,0.0005030632019042969,0.496490478515625,0.9819597005844116,1.0,1.0
