idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Sponges typically feed by drawing in water through pores.,drawing in water through pores,0.0008819103240966797,1.973998785018921,0.5807777643203735
1,1773.,1773,0.0008616447448730469,0.2972118854522705,0.9729280471801758
2,It forbade the king to pass any new law without the consent of the nobility.,forbade the king to pass any new law without the consent of the representatives of the nobility,0.000713348388671875,0.8335638046264648,0.905665397644043
3,J. Brent Walker.,J. Brent Walker,0.0007407665252685547,0.33507347106933594,0.9862083196640015
4,April 17.,April 28.,0.0006256103515625,0.2942314147949219,0.8728145956993103
5,The Silk Road.,Silk Road,0.0005941390991210938,0.2962324619293213,0.9549000263214111
6,AT&T Park.,"Olympia, Greece",0.0006182193756103516,0.29403018951416016,0.25235995650291443
7,There is no mention of MOCAD in the given context.,Museum of Contemporary Art Detroit,0.0005860328674316406,0.639157772064209,0.024116408079862595
8,The separation of church and state.,constitutional limitation on religious establishment,0.0007336139678955078,0.4122629165649414,0.6398825645446777
9,The two adjectives that best describe the szlachta are: noble and aristocratic.,"formalized, hereditary",0.0006597042083740234,0.8718597888946533,0.2649238705635071
10,Co-proprietors of Piast realms.,co-proprietors of Piast realms,0.0006642341613769531,0.48665642738342285,0.976728081703186
11,A religious dimension.,a religious dimension,0.0006456375122070312,0.27605175971984863,0.9742680191993713
12,There is no mention of a night-blooming flower in the given context.,cereus,0.0006718635559082031,0.7321152687072754,0.04608103260397911
13,Belle Isle Park.,Belle Isle Park,0.0006887912750244141,0.29667234420776367,0.9831501841545105
14,The Sichuan earthquake.,Paralympic Games,0.0006747245788574219,0.3712644577026367,0.1142481118440628
15,The city's high crime rate.,high crime rate,0.0006625652313232422,0.4102668762207031,0.8436654210090637
16,The establishment clause.,"""establishment clause""",0.0006158351898193359,0.29616236686706543,0.9246662855148315
17,The Plymouth Colony and Massachusetts Bay Colony both established churches.,churches,0.0005948543548583984,0.5643486976623535,0.3779279589653015
18,"""High (river)bank""","""high (river)bank""",0.0005676746368408203,0.41056108474731445,1.0000001192092896
19,Roger Williams was a nonconformist Protestant Christian who fled England to establish Rhode Island as a haven for religious minorities.,Baptist theologian,0.0005979537963867188,1.0612056255340576,0.3257937431335449
20,The Michigan Chronicle.,Michigan Chronicle,0.0006399154663085938,0.29506921768188477,0.9695797562599182
21,Hannover 96.,Hannover 96,0.0005950927734375,0.3343937397003174,0.9794034957885742
22,Pervasive secularism.,pervasive,0.0005791187286376953,0.37332940101623535,0.5746066570281982
23,Hieronim Nekanda Trepka.,Ducal Prussia,0.0005807876586914062,0.5274014472961426,0.17395615577697754
24,A.D. 1138 – A.D. 1314.,"A.D., 1138 – A.D., 1314",0.0006496906280517578,0.6779532432556152,0.9598769545555115
25,The Eiffel Tower in Paris.,Paris,0.0006155967712402344,0.4467029571533203,0.680320143699646
26,The Color Orange democracy group.,The Color Orange,0.0005867481231689453,0.37148284912109375,0.5979322791099548
27,Clay.,clay,0.0005998611450195312,0.21953511238098145,0.9541090130805969
28,2 teams of 40 attendants each.,Two,0.0006039142608642578,0.5253720283508301,0.2227371335029602
29,"Sherman believed the clause was unnecessary because the original Constitution only gave Congress stated powers, which did not include establishing a national religion.",Constitution only gave Congress stated powers,0.0006020069122314453,1.1006622314453125,0.5165858268737793
30,Three.,three,0.0005946159362792969,0.21828413009643555,0.9212040305137634
31,400.,400,0.0005815029144287109,0.2571134567260742,0.9447997808456421
32,"None, Soha Ali Khan pulled out of the Olympic torch relay.",Sulaf Fawakherji,0.0005857944488525391,0.6791470050811768,0.18840494751930237
33,"A Polish nobleman was referred to as a ""rycerz"" before the 15th century.",rycerz,0.0006389617919921875,0.9487578868865967,0.4853900671005249
34,The torch ended its route in Paris by being loaded onto a bus.,by bus,0.00074005126953125,0.6797256469726562,0.37726420164108276
35,The historic Library Pavillon.,Library Pavillon,0.0006992816925048828,0.37204790115356445,0.8927910327911377
36,The display of the Ten Commandments as part of a larger display on American legal traditions in a Kentucky courthouse.,transportation of students to religious schools,0.0006101131439208984,0.9838364124298096,0.1647547483444214
37,The highest members of the Lithuanian nobility.,the highest members of the nobility,0.0005891323089599609,0.5637567043304443,0.7693501710891724
38,Democracy.,democracy.,0.0006194114685058594,0.2185983657836914,1.0
39,There is no mention of the IOC (International Olympic Committee) or the Olympics in the given context. The text is about the Polish nobility and their privileges.,global relays,0.0006000995635986328,1.3705635070800781,0.1006379947066307
40,1988.,1988 Summer Olympics,0.0007016658782958984,0.29627513885498047,0.6508016586303711
41,The Chinese government used state media and internet censorship to calm the situation.,censorship,0.0007596015930175781,0.6805014610290527,0.46428370475769043
42,Mia Farrow.,Mia Farrow,0.0007154941558837891,0.2958400249481201,0.9854749441146851
43,The religious clauses in the state constitutions.,religious clauses in the state constitutions,0.0006151199340820312,0.4880969524383545,0.9779637455940247
44,88,88,0.0005698204040527344,0.21906352043151855,1.000000238418579
45,I-275.,I-275,0.0005614757537841797,0.2793900966644287,0.9759057760238647
46,One of the reasons early colonists left England was the practice of establishing governmentally composed prayers for religious services.,governmentally composed prayers for religious services,0.0006041526794433594,0.9841489791870117,0.6278471946716309
47,1956.,1956,0.0005612373352050781,0.2957630157470703,0.9631407856941223
