idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,The Babadook.,The Babadook,0.0012927055358886719,2.638341188430786,0.9869449138641357
1,Richard Attenborough.,Kenneth Branagh,0.0014607906341552734,1.3018684387207031,0.3093298673629761
2,"""Telluride Sessions""",Telluride Sessions,0.0012328624725341797,1.3752827644348145,0.9649248719215393
3,César Award.,Palme d'Or at the 2013,0.0012202262878417969,1.2996032238006592,0.17380136251449585
4,Arthur Penn is the American director.,"Arthur Hiller Penn (September 27, 1922 – September 28, 2010) was an American director and producer of film, television and theater.",0.0011866092681884766,1.310823917388916,0.7571495771408081
5,Cumbria.,204,0.0013306140899658203,1.2890362739562988,0.13975465297698975
6,Hebron Academy.,Hebron Academy,0.0013241767883300781,1.2529945373535156,0.9894592761993408
7,"January 4, 1914.","January 4, 1914",0.0013439655303955078,1.4379005432128906,0.9819768667221069
8,Paul Heyse was a German writer and translator.,Paul Johann Ludwig von Heyse,0.0012264251708984375,1.4652879238128662,0.7639662027359009
9,Tony Schiavone,Tony Schiavone,0.0012166500091552734,1.3072490692138672,0.9999998807907104
10,The Year Without a Santa Claus.,The Year Without a Santa Claus,0.001346588134765625,1.441772222518921,0.979610025882721
11,The Colorado River.,Colorado River,0.0012836456298828125,1.279313564300537,0.9534531235694885
12,"She was a cousin of King Lunalilo, also known as ""The People's King"".",cousin,0.001247406005859375,1.9419887065887451,0.3360918164253235
13,English.,English,0.0012316703796386719,1.1052219867706299,0.9305142164230347
14,J.K. Rowling,J. K. Rowling,0.001237630844116211,1.2572104930877686,1.0
15,"Altice USA owns the news television channel that Andrew Ehinger is a reporter for, which is News 12 Long Island.",Altice USA,0.0013356208801269531,2.3100316524505615,0.43767285346984863
