idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, 1965,1967,0.00048279762268066406,0.5561397075653076,0.8575846552848816
1, 1945,5 July 1945,0.0005118846893310547,0.4864692687988281,0.8305239081382751
2, 8 September 2010,8 September 2010,0.0004923343658447266,0.8364753723144531,1.0
3, Lisbon.,Lisbon,0.0004928112030029297,0.36801600456237793,0.9658610820770264
4, Yes.,no,0.0004925727844238281,0.3691527843475342,0.5598188042640686
5, Mitsubishi A5M,The Mitsubishi A5M,0.0004951953887939453,0.6022131443023682,0.9678868651390076
6, Geoffrey Chaucer,Geoffrey Chaucer,0.0004971027374267578,0.6081736087799072,1.0
7, Lloyd Noble Center,Lloyd Noble Center,0.0004947185516357422,0.4943885803222656,1.0
8, Tulips originated in Turkey and Central Asia.,Tulips,0.0004947185516357422,1.1856458187103271,0.6692765951156616
9, 1793,1795,0.00048160552978515625,0.48360276222229004,0.5736445188522339
10, Cléo from 5 to 7,Cléo from 5 to 7,0.0004999637603759766,1.0674083232879639,1.0000001192092896
11, Hong Kong Stock Exchange,The Stock Exchange of Hong Kong Limited,0.0004868507385253906,0.6074912548065186,0.9342178702354431
12, Dungeons & Dragons,Dungeons & Dragons,0.0004987716674804688,0.4913053512573242,1.0000001192092896
13, Hong Kong,English,0.000484466552734375,0.37397313117980957,0.33815068006515503
14, Peter Daou,Peter Daou,0.0004837512969970703,0.4907994270324707,1.0
15, Judd Hirsch,Judd Hirsch,0.0004961490631103516,0.6096088886260986,1.0000001192092896
