idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, 1965,1965,0.00048041343688964844,0.544809103012085,1.0000001192092896
1," Jengish Chokusu is higher at 7439m, Haramosh Peak is 7409m.",Jengish Chokusu,0.0005087852478027344,2.8981802463531494,0.568994402885437
2, Arizona Cardinals,Arizona Cardinals,0.0005066394805908203,0.3792574405670166,1.0
3, Charles Manson,Charles Manson,0.0005056858062744141,0.38015103340148926,1.0
4, 1958,1958,0.0005097389221191406,0.5037832260131836,1.0000001192092896
5, Queen Elena of Italy.,Elena of Montenegro,0.0005030632019042969,0.739778995513916,0.7717089056968689
6, The Brooklyn Theatre fire.,The Brooklyn Theatre Fire,0.0005037784576416016,0.76963210105896,0.99214106798172
7, 1938,1944,0.0005025863647460938,0.4997849464416504,0.6897959113121033
8, Cyclamen,Cyclamen,0.0005095005035400391,0.3979308605194092,1.0000001192092896
9, Melissa Sagemiller,Melissa Sagemiller,0.0005090236663818359,0.6257331371307373,1.0
10, World War II,World War II,0.000507354736328125,0.5173945426940918,1.0
11, 10 miles,ten miles,0.0005044937133789062,0.5075180530548096,0.9620436429977417
12, Jeff Lynne,Jeff Lynne,0.0005083084106445312,0.5034840106964111,1.0
13, Harriet Doerr.,Harriet Huntington Doerr,0.0005083084106445312,0.7387590408325195,0.833359956741333
14, NSYNC,NSYNC,0.0005054473876953125,0.39151740074157715,0.9999999403953552
15, Atlantic,Atlantic Coast,0.0005156993865966797,0.2596132755279541,0.8440305590629578
