idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0, Chartism,the People's Charter of 1838,0.3176710605621338,24.898853302001953,0.12124878168106079,0.0,0.0
1, She is a dance academy owner.,Architect,0.36792922019958496,25.946006536483765,0.16275976598262787,0.0,0.0
2, JetSuite.,JetSuite,0.376295804977417,25.265028953552246,0.9804090857505798,1.0,1.0
3, Film Stars Don't Die in Liverpool,Film Stars Don't Die in Liverpool,0.37368226051330566,26.17237401008606,1.0,1.0,1.0
4, Rick Fox,Rick Fox,0.370147705078125,24.857457160949707,0.9999999403953552,1.0,1.0
5, Pan-Africanism,Pan-Africanism,0.38165903091430664,25.446865558624268,1.0000001192092896,1.0,1.0
6, Joseph Dubin,Joseph Simon Dubin,0.37560367584228516,25.18157410621643,0.8481526374816895,0.8,0.8
7, France,Estagel,0.3835408687591553,24.733041524887085,0.21092042326927185,0.0,0.0
8, 2014,20 January 2014,0.3832106590270996,25.17910885810852,0.7310160994529724,0.5,0.5
9, Debbie Meyer.,Deborah Elizabeth Meyer,0.382457971572876,25.156094551086426,0.7836710214614868,0.4,0.4
10, Colette,Colette,0.383089542388916,24.893306732177734,1.0000001192092896,1.0,1.0
11," No, they were not started in the same year. Birthmark was formed in 2001, while Walk the Moon was formed in 2006.",no,0.38139915466308594,31.577263116836548,0.1442030370235443,0.08695652173913045,0.08695652173913045
12, Darrelle Revis,Darrelle Revis,0.3870086669921875,25.572153091430664,1.0000001192092896,1.0,1.0
13, 1979,1979,0.3872716426849365,25.039570569992065,0.9999999403953552,1.0,1.0
14, Andy Duncan,Andy Duncan,0.3783378601074219,24.938680171966553,1.0000001192092896,1.0,1.0
15, The Glenn A. Black Laboratory of Archaeology.,Glenn A. Black Laboratory of Archaeology,0.3767740726470947,26.79279613494873,0.9860896468162537,0.923076923076923,0.923076923076923
16," Laura Ingalls Wilder was born first, in 1867.",Laura Ingalls Wilder,0.37374043464660645,27.67011308670044,0.7446657419204712,0.5454545454545454,0.5454545454545454
17, Kentucky,Kentucky,0.3938474655151367,24.641080856323242,1.0,1.0,1.0
18, Germany.,Germany,0.3825502395629883,25.05661654472351,0.9486981630325317,1.0,1.0
19," 7,750","52,419",0.3734927177429199,25.366817951202393,0.17566269636154175,0.0,0.0
20," ""I'm Still Here""","""I'm Still Here""",0.38446569442749023,25.916844129562378,1.000000238418579,1.0,1.0
21, The New Mickey Mouse Club.,Barney & Friends,0.3726820945739746,25.757800102233887,0.2802450656890869,0.0,0.0
22, 1913,1913,0.3820340633392334,25.15529203414917,1.0000001192092896,1.0,1.0
23, A health education event for children.,a health education event for children,0.38846373558044434,26.107694149017334,0.9947300553321838,1.0,1.0
24," Flag of Trenton, Georgia.","city flag of Trenton, Georgia",0.36887216567993164,26.052676916122437,0.9548106789588928,0.888888888888889,0.888888888888889
25, 1971,1971,0.37920618057250977,25.05893039703369,1.0,1.0,1.0
26, Shannen Doherty,Shannen Doherty,0.37278318405151367,25.811477184295654,1.0000001192092896,1.0,1.0
27, Yankee Magazine was founded first in 1935.,Yankee,0.37523484230041504,26.824146509170532,0.4373539388179779,0.25,0.25
28, 2003,2003,0.3808937072753906,25.028376579284668,1.0,1.0,1.0
29," 50,000.","50,000 residents",0.38502001762390137,25.59404230117798,0.709338366985321,0.8,0.8
30, Woodsville,Woodsville,0.3691227436065674,24.793947219848633,1.0000001192092896,1.0,1.0
31, The Middle Kingdom of Egypt.,Middle Kingdom of the Middle Bronze Age,0.37658095359802246,25.721959114074707,0.6572299003601074,0.6666666666666666,0.5
