idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Jim Halpert.,Jim Halpert,0.0013966560363769531,2.398573160171509,0.9852889776229858
1,"Norman, Oklahoma. The city had an estimated population of 120,284 in 2015.","120,284",0.0014481544494628906,2.077270269393921,0.30023595690727234
2,Chemnitzer FC,Hertha BSC,0.001252889633178711,1.2384846210479736,0.20524916052818298
3,Sumner County.,Wellington,0.0012204647064208984,1.27055025100708,0.2364935427904129
4,A Peabody Award.,Peabody Award,0.0012400150299072266,1.3609323501586914,0.9178613424301147
5,Mark van Bommel.,Mark van Bommel,0.00128173828125,1.3879034519195557,0.9889638423919678
6,Scott Caan.,Scott Caan,0.0013833045959472656,1.289001226425171,0.9827015399932861
7,"Just Ducky, Posse Cat, Muscle Beach Tom, Smarty Cat, Little Runaway, Life with Tom, and Mouse Trouble were animated by Irven Spence and distributed by Metro-Goldwyn-Mayer.",Tom and Jerry,0.0012493133544921875,3.059163808822632,0.41206955909729004
8,Yes.,yes,0.0012462139129638672,1.1619632244110107,0.836855947971344
9,1981,1981,0.001260519027709961,1.2158608436584473,1.0000001192092896
10,Stevenage.,Broadhall Way,0.001232147216796875,1.1929700374603271,0.122370645403862
11,Charles Dickens.,Charles Dickens,0.0013279914855957031,1.2100634574890137,0.976762592792511
12,"October 12, 1997.","October 12, 1997",0.0015606880187988281,1.4857301712036133,0.9834024310112
13,"David Niven won the Academy Award for Best Actor for his performance in ""Separate Tables"" (1958).",Best Actor,0.001232147216796875,2.0890402793884277,0.3797290325164795
14,Rihanna.,Rihanna,0.001390218734741211,1.1532835960388184,0.9637503623962402
15,A Midsummer Night's Dream.,Romeo and Juliet,0.0012462139129638672,1.3997247219085693,0.5224126577377319
