idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0," Ric Ocasek was born on March 23, 1944, and Johnny Bonnel was born on August 7, 1967, so Ric Ocasek was born earlier.",Ric Ocasek,0.054465293884277344,12.141458749771118,0.6307865977287292
1, Marriott International.,J. Willard Marriott,0.047930240631103516,7.770625114440918,0.7045546174049377
2, Andrew Haigh,Cary Fukunaga,0.05408310890197754,7.810877561569214,0.20047801733016968
3, They are both composers.,composer,0.046964406967163086,8.034348726272583,0.6505953073501587
4, New York City Center,New York City,0.05391073226928711,8.124427795410156,0.7430901527404785
5, Vietnam War,Vietnam War,0.05540752410888672,7.675150156021118,1.0000001192092896
6, Aladdin Sane,Mars,0.11969280242919922,7.97135329246521,0.07509925961494446
7," Weymouth, Massachusetts.","Weymouth, Massachusetts",0.0577237606048584,8.15068793296814,0.9844819903373718
8, Yes.,yes,0.061248779296875,7.689261198043823,0.836855947971344
9, Norway.,Haugesund,0.04741024971008301,7.673962116241455,0.3460422158241272
10, 30 million.,over one billion,0.07192254066467285,7.917721748352051,0.6884425282478333
11, 2010,2010,0.05655527114868164,7.810885906219482,1.0
12, Max Perutz,Max Perutz,0.046906471252441406,7.806912183761597,1.0
13, The Seacoast Region.,Seacoast Region,0.061386823654174805,8.176448822021484,0.9666956663131714
14, Red,Red,0.06920909881591797,7.570307016372681,1.0000001192092896
15, Heinkel He 111,Heinkel He 111,0.05463695526123047,8.046021938323975,1.0000001192092896
