idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, Yes.,yes,0.049951791763305664,8.788994789123535,0.836855947971344
1, Kentucky.,Kentucky,0.05358576774597168,8.808806896209717,0.9605529308319092
2, 70 mph.,70 mph,0.0488896369934082,9.039902687072754,0.9593270421028137
3, Ronnie McDowell.,Ronald Dean McDowell,0.04870939254760742,9.083474159240723,0.7155768871307373
4, No.,no,0.05439257621765137,8.791111469268799,0.8128341436386108
5, Max Joseph,Max Joseph,0.04788947105407715,8.819218873977661,1.0
6, Yes.,no,0.06463980674743652,8.783241510391235,0.5598188042640686
7, B&M,B & M,0.047142982482910156,8.77279019355774,1.0
8, The Surface Transportation Board.,Surface Transportation Board,0.05437421798706055,9.175167560577393,0.9615512490272522
9," George Louis, Elector of Hanover",George I,0.06291389465332031,9.555978536605835,0.47982335090637207
10, Disney Cruises.,Magical Cruise Company Limited,0.2160203456878662,9.05622410774231,0.5815247297286987
11, The 1974 FIFA World Cup Final was between the Netherlands and West Germany.,final match,0.05322718620300293,10.5917329788208,0.41839540004730225
12, Dan Simmons.,Dan Simmons,0.04790520668029785,8.948874235153198,0.9712967872619629
13," November 18, 2011","November 18, 2011",0.054151296615600586,9.456751823425293,0.9999999403953552
14, Bill Cosby.,I Spy,0.05246615409851074,8.952813148498535,0.10629646480083466
15, They are all owned by The Walt Disney Company.,Disney,0.05983304977416992,9.825636386871338,0.5763130187988281
