idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, 1821,After the Mexican War of Independence from Spain,0.06987237930297852,11.751853466033936,0.3484393358230591
1," No, while Myanmar (formerly Burma) has made significant progress towards democracy, it is still a hybrid regime with a nominally civilian government but with the military holding significant power and influence.",Opinions differ whether the transition to liberal democracy is underway,0.07019186019897461,17.295897722244263,0.40595412254333496
2, 1613,"In 1740, the Mon of Lower Myanmar founded the Restored Hanthawaddy Kingdom",0.07956886291503906,11.77886962890625,0.09568728506565094
3, The Eötvös Prize.,"Eötvös Prize, a national prize for mathematics",0.08703470230102539,12.411212682723999,0.8249627351760864
4," Yes, the country has made significant progress in transitioning to a more democratic government, with the release of political prisoners, the establishment of a national human rights commission, and the relaxation of media censorship.","Aung San Suu Kyi's party won a majority in both houses, ending military rule.",0.09657669067382812,17.494349479675293,0.13403555750846863
5," Yes, New Mexico's Spanish dialect is distinct and has retained elements from the 16th and 17th centuries.",", New Mexico Spanish, and in particular the Spanish of northern New Mexico and Colorado has retained many elements of 16th- and 17th-century Spanish",0.07698535919189453,15.048446893692017,0.8011555075645447
6, The State of the Union Addresses and other presidential speeches are translated to Spanish.,The State of the Union Addresses and other presidential speeches are translated to Spanish,0.07371163368225098,13.672411441802979,0.9922918677330017
7," New York City, Orlando, Philadelphia, and Central Florida.","many Puerto Ricans have migrated to New York City, Orlando, Philadelphia, and other areas of the Eastern United States",0.0812826156616211,13.170187711715698,0.491531103849411
8," No, in Myanmar (Burma), non-Buddhists, including workers, face restrictions on expressing their opinions in protest, and are often subject to persecution.",new labour laws that permit labour unions and strikes,0.0704030990600586,16.592634201049805,0.23584167659282684
9," Historical resentment and violence, such as the Japanese occupation of Burma in World War II, and the British allied themselves with the Rohingya and fought against the puppet government of Burma.",lingering resentment over the violence that occurred during the Japanese occupation,0.07985162734985352,16.75739622116089,0.6502038836479187
10, The emergence of iron-working settlements in an area south of present-day Mandalay around 500 BC.,with the emergence of iron-working settlements in an area south of present-day Mandalay,0.07627415657043457,14.417646646499634,0.9340511560440063
11," No, the pace of change for the Burmese people has been uneven and influenced by various factors, including colonialism, military rule, and economic development.",pace of reforms were uneven and ultimately proved insufficient,0.09096741676330566,16.365484714508057,0.5084384083747864
12, Armed Forces Special Weapons Project (AFSWP),Armed Forces Special Weapons Project,0.08203554153442383,12.868038415908813,0.8412832021713257
13," He felt that if freedom and civilization were to survive, the US would have to triumph over totalitarianism from Nazism, Fascism, and Soviet Communism.","felt that, if freedom and civilization were to survive, it would have to be because the US would triumph over totalitarianism",0.07908964157104492,16.3963942527771,0.8291825652122498
14," Yes, it was a groundbreaking work in mathematical economics.","proving that the growth rate equals the interest rate were remarkable achievements, even for von Neumann",0.07479715347290039,13.005301713943481,0.4348738193511963
15," Yes, the visit to the United States by Aung San Suu Kyi and Thein Sein resulted in the release of political prisoners in Burma.",leaders discussed to release more political prisoners,0.08550238609313965,16.294443607330322,0.5071125626564026
16, The Supreme Court.,Supreme Court,0.08194589614868164,11.941410541534424,0.9244683980941772
17, Second incompleteness theorem,second incompleteness theorem,0.07060647010803223,12.096452236175537,1.0
18, Princeton University.,von Neumann's digital computers,0.06697654724121094,11.74487042427063,0.09754438698291779
19," Approximately 800,000 people in Mali are descended from slaves.","800,000",0.06485247611999512,13.312315940856934,0.3037456274032593
20," Yes, Venezuela has immigrants from other countries, including Spain, Cuba, and other Latin American countries.","Between the 18th and early 19th centuries, there were many European immigrants who went to Venezuela",0.07121682167053223,14.492795467376709,0.614725649356842
21," No, the languages of Myanmar are not widely used by other nations.",many of them are known only within small tribes around the country,0.08165860176086426,13.561524868011475,0.3648785352706909
22, 1949,1949,0.0922393798828125,11.742579460144043,1.0000001192092896
23, The fall of the Songhai Empire in 1591 led to the end of the region's role as a trading crossroads.,Saharan trade routes lost significance.,0.0722041130065918,15.45701813697815,0.4290461540222168
24, People who were out of the country at the time of the census.,"an estimated 1,206,353 persons in parts of northern Rakhine State, Kachin State and Kayin State who were not counted.",0.09630274772644043,13.565036535263062,0.45505085587501526
25, Ava,king Tabinshwehti,0.0853879451751709,11.485499143600464,0.15759794414043427
26, The Niger River.,Niger River,0.08926987648010254,11.933626651763916,0.9721992015838623
27, Persecution and targeting of civilians.,a synagogue but no resident rabbi to conduct services,0.07870912551879883,12.537120342254639,0.1438274085521698
28, The Union of Myanmar,Union of Myanmar,0.07050180435180664,11.939355373382568,0.9856715202331543
29, English and Burmese.,"Pali, the liturgical language of Theravada Buddhism, and English",0.07514572143554688,12.199647426605225,0.38747674226760864
30, 1955,1955,0.07724332809448242,11.768898963928223,0.9999999403953552
31," Yes, there were multiple racial classes in the organized societies of the states of Myanmar.",states were all multi-ethnic polities,0.08254265785217285,13.932804822921753,0.4567229747772217
32, 1928,When lecturing at Berlin in 1928 and 1929,0.07025718688964844,11.79545783996582,0.4518950581550598
33, Village chiefs and elders.,village chiefs and elders,0.08414101600646973,12.110081672668457,0.9773029088973999
34, 32,two major mathematical papers,0.0762321949005127,11.599920511245728,0.08427920192480087
35, Burmese and Spanish,Tibetan and Chinese language,0.07806754112243652,12.076574325561523,0.46961021423339844
36, Margaret von Neumann,Kann Margit,0.08902645111083984,11.970634937286377,0.06881224364042282
37, Union Solidarity and Development Party,The elections of 2010 resulted in a victory for the military-backed Union Solidarity and Development Party,0.08685183525085449,12.199939250946045,0.6258912086486816
38, 1930,New Year's Day in 1930,0.0679774284362793,11.744365215301514,0.6752567887306213
39, Homo erectus,Homo erectus,0.07142257690429688,11.801395893096924,0.9999999403953552
40, Infant mortality.,infant,0.0732114315032959,11.747007608413696,0.6123154163360596
41," Communications restrictions in Myanmar have been eased, allowing for increased freedom of expression and access to information.",The most significant change has come in the form that media organisations will no longer have to submit their content to a censorship board before publication.,0.08819007873535156,14.374549150466919,0.3503665030002594
42, Student protests.,student protests,0.15664076805114746,11.86627459526062,0.9789890050888062
43, 1988,1988,0.08721590042114258,11.708747863769531,1.0
44," The first Burmese silent film, ""Myitta Ne Thuya"" (Love and Liquor), was released in 1920.",Myanmar's first film was a documentary of the funeral of Tun Shein,0.08058881759643555,15.83786153793335,0.46623221039772034
45," Yes, early civilizations in Myanmar, such as the Pyu city-states, were influenced by trade with India, importing Buddhism and other cultural concepts.",The Pyu culture was heavily influenced by trade with India,0.232954740524292,15.794772624969482,0.6645851135253906
46, British colonial rule.,bombed extensively,0.08776974678039551,11.869771480560303,0.22853818535804749
47, Pseudorandom numbers.,pseudorandom numbers,0.07552480697631836,12.305180072784424,0.9823130369186401
48, 48%,48,0.07215118408203125,11.750380039215088,0.6051636934280396
49, The British.,bombed extensively by both sides,0.08269643783569336,11.737048864364624,0.2151087075471878
50, New Mexico has been speaking Spanish since the 16th century.,Spanish has been spoken in the New Mexico-Colorado border and the contemporary U.S.–Mexico border since the 16th century,0.11100125312805176,13.353562355041504,0.8624701499938965
51, 166 days,166-day hunger strike,0.07945966720581055,11.816570043563843,0.538145899772644
52, Thein Sein,Thein Sein became the first Myanmar president to visit the White House in 47 years,0.0815737247467041,11.946846961975098,0.22486203908920288
53, The Anglo-Burmese community started leaving Myanmar in steady streams from 1958 onwards.,1958 onwards,0.09146356582641602,14.204825639724731,0.32315319776535034
54," The majority of the people from Burma (Myanmar) ended up in the United States, particularly in cities such as New York City, Los Angeles, and Miami, as well as in other countries such as Thailand, India, and China.",principally to Australia and the UK,0.08125662803649902,19.12139368057251,0.25624072551727295
