idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Chicago.,Chicago,0.3303804397583008,2.037919282913208,0.9562100172042847
1,1925,"September 3, 1925",0.3604409694671631,0.7466475963592529,0.8290436267852783
2,Quasimodo.,Quasimodo,0.2803781032562256,0.8872380256652832,0.9787311553955078
3,United States.,American,0.543684720993042,0.6177520751953125,0.5898011326789856
4,Cris Morena.,Cris Morena,0.3163321018218994,0.7416701316833496,0.9827972650527954
5,"""Happy End"" (1999) and ""A Muse"" (2012)","He is best known for his films ""Happy End"" (1999) and ""A Muse"" (2012).",0.25640344619750977,1.1349902153015137,0.8607591390609741
6,Chief Mouser to the Cabinet Office.,Chief Mouser to the Cabinet Office,0.30794572830200195,1.0217630863189697,0.9819830656051636
7,1964.,1964,0.6959500312805176,0.6965863704681396,0.9599661827087402
8,Kevin Turpin is the President of National Journal.,Kevin Turpin,0.2592756748199463,0.9588913917541504,0.7063701152801514
9,"Dhaulagiri was first climbed on May 13, 1960. Nangpai Gosum was first climbed on October 12, 1986.",Dhaulagiri,0.43265676498413086,1.9939472675323486,0.44022834300994873
10,Grave Digger.,Grave Digger,0.39356064796447754,0.68841552734375,0.9794038534164429
11,1996.,1996-2009,0.24714422225952148,0.7486827373504639,0.8021435737609863
12,"Barbarea is not in the pea family, it is in the Brassicaceae family.",Delonix,0.3594956398010254,1.401545763015747,0.07979196310043335
13,Jennifer Lynch.,Jennifer Chambers Lynch,0.7447085380554199,0.6689939498901367,0.8678421974182129
14,The New York metropolitan area.,The New York metropolitan area,0.3630530834197998,0.6342952251434326,0.9738470315933228
15,Ranger Rick.,Ranger Rick,0.31700825691223145,0.620701789855957,0.977908730506897
16,A social club for Harvard students.,a social club,0.31673312187194824,0.8104748725891113,0.7346400022506714
17,"No, they are not. Wells Fargo is a bank and financial services company, while Southwest Airlines is an airline.",no,0.26029157638549805,1.579664707183838,0.051858797669410706
18,Three Academy Awards.,three,0.26082849502563477,0.793410062789917,0.4439041018486023
19,"The Zugspitze, at 2,962 m (9,718 ft) above sea level.",Zugspitze,0.2753486633300781,1.4728386402130127,0.5752323865890503
20,"The release date of the song ""Crazier"" is not specified in the given context, but it was premiered on Radio Disney and Disney Channel.","June 19, 2006",0.711505651473999,1.6900427341461182,0.2795531153678894
21,Documentary films.,documentary,0.3245663642883301,0.7130172252655029,0.8510596752166748
22,Todd McFarlane.,Todd McFarlane,0.2739086151123047,0.8399324417114258,0.9870370626449585
23,Showtime.,Showtime,0.29860639572143555,0.6131546497344971,0.9660608768463135
24,Mackinaw City.,Mackinaw City,0.3944544792175293,0.7008333206176758,0.9889430403709412
25,Yes.,yes,0.3774416446685791,0.4311504364013672,0.836855947971344
26,Yes.,yes,0.25224804878234863,0.7306540012359619,0.836855947971344
27,Pneumonia.,pneumonia,1.140474796295166,0.6972336769104004,0.9111567139625549
28,FEMSA and C.F. Monterrey developed the Estadio BBVA Bancomer.,FEMSA and C.F. Monterrey,0.4024467468261719,1.2779507637023926,0.6954565048217773
29,The Louisville Cardinals.,Louisville Cardinals,0.373579740524292,0.7591550350189209,0.9425508379936218
30,Ice Princess.,Ice Princess,0.3261103630065918,0.6568746566772461,0.9740442037582397
31,Basketball.,basketball,0.3937656879425049,0.6967835426330566,0.9341326951980591
32,"None, the text does not mention any award received by Hermann Göring for the HTO during WW.",Pour le Mérite,0.3430492877960205,1.4053592681884766,0.09992092102766037
