idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,The Fox Cub Bold.,The Fox Cub Bold,0.0012979507446289062,2.622349500656128,0.9927752614021301
1,Allen Iverson.,Allen Iverson,0.0013446807861328125,1.2896907329559326,0.9850500822067261
2,Phil Ivey,Phillip Dennis Ivey Jr.,0.0011780261993408203,1.147965669631958,0.8004541397094727
3,"1,457.","1,457",0.0012216567993164062,1.362626552581787,0.9877955317497253
4,Kvinner og Klær,Kvinner og Klær,0.0012350082397460938,1.304215908050537,1.0
5,Mount Fuji.,Mount Fuji,0.0012087821960449219,1.1907739639282227,0.9608861207962036
6,2016,1943,0.0012049674987792969,1.2259249687194824,0.289120078086853
7,A legal term in Lithuanian and Polish historical law.,history of Lithuania,0.001210927963256836,1.580418348312378,0.5803026556968689
8,"Scott Stewart directed the American science fiction horror film ""Dark Skies"" which featured Alyvia Alyn Lind in her debut.",Scott Stewart,0.001218557357788086,2.331312417984009,0.3222917318344116
9,German resistance to Nazism,Widerstand,0.001203775405883789,1.3473742008209229,0.15009483695030212
10,the United States.,United States,0.0013446807861328125,1.345360279083252,0.8440276384353638
11,Yes.,yes,0.0011785030364990234,1.0441954135894775,0.836855947971344
12,Tex (1982) was created before Miracle (2004).,Tex,0.001188516616821289,1.7569999694824219,0.5426434278488159
13,"Scott Shaw has a broader scope of profession, as he is an actor, author, film director, film producer, journalist, martial artist, musician, photographer, and professor.",Scott Shaw,0.0011925697326660156,2.846803903579712,0.684873640537262
14,12 Angry Men.,12 Angry Men,0.0012314319610595703,1.3591322898864746,0.9819185733795166
15,Neil deGrasse Tyson.,Neil deGrasse Tyson,0.001211404800415039,1.3877806663513184,0.974357008934021
