idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,To symbolize the blood of Christ and Christian martyrs.,to symbolize the blood of Christ and the Christian martyrs,0.0013210773468017578,5.3246777057647705,0.9685169458389282
1,The Middle Ages.,1295,0.000982046127319336,0.3411262035369873,0.07547447085380554
2,There is no information in the provided context about the standardization of red as a color for stop lights.,1968,0.0008790493011474609,1.173529863357544,0.02485913410782814
3,"There is no mention of ""particle gas dynamics"" in the given context.",study of fluid flows,0.0008282661437988281,0.8793637752532959,0.23976805806159973
4,Kyoto.,Kyoto,0.0007958412170410156,0.2393808364868164,0.9672473669052124
5,By a key switch located inside the elevator on the centralized control panel.,Phase-two mode can only be activated by a key switch located inside the elevator on the centralized control panel,0.0008485317230224609,0.8285365104675293,0.6161851286888123
6,"Red, green, and blue.","red, green and blue",0.0007781982421875,0.488147497177124,0.9497935771942139
7,Increased performance in competitions.,increased performance,0.0009312629699707031,0.3930361270904541,0.6220170855522156
8,1853.,1853,0.0008666515350341797,0.33643484115600586,0.9680261015892029
9,Reduce air pressure by around 20%.,reduce air pressure by around 20%,0.0009028911590576172,0.5388462543487549,0.8933592438697815
10,"A red flag in the Middle Ages signaled that the defenders of a town or castle would fight to defend it, or that a warship would show no mercy to its enemy.",defenders of a town or castle would fight to defend it,0.0008258819580078125,1.8687713146209717,0.5459845066070557
11,"The controller, typically a relay logic or computerized device.",a motor mechanic utilizing a system of toothed wheels,0.0008018016815185547,0.7288002967834473,0.20516520738601685
12,The text does not mention the number of elevators in Brazil.,"300,000",0.0008826255798339844,0.7855839729309082,0.083655446767807
13,"There is no mention of ""Kokkos"" in the given context.",a tiny grain,0.0008533000946044922,0.8796589374542236,-0.025881176814436913
14,10 torr to 10−3 torr.,10 torr to 10−3 torr,0.0008721351623535156,0.7324166297912598,0.9750394821166992
15,Complicated programs could be developed and debugged in days rather than weeks.,programs could be developed and debugged in days rather than the weeks,0.000835418701171875,0.8772964477539062,0.9416143298149109
16,Violet.,violet,0.0008234977722167969,0.2398066520690918,0.9618127942085266
17,The doors close after an adjustable time period.,"The doors then close after an adjustable time period and the car remains unusable until reset, usually by cycling the elevator main power switch",0.0009334087371826172,0.5855610370635986,0.6545745134353638
18,"Mathematics, physics, and applied mathematics.","60 in pure mathematics, 20 in physics, and 60 in applied mathematics",0.0007956027984619141,0.5351700782775879,0.6794049739837646
19,"Red lake was made from organic dyes, such as insects or plants, mixed with white chalk or alum.","insects or plants, with white chalk or alum",0.0008184909820556641,1.2233967781066895,0.5127420425415039
20,The ground state of matter.,the ground state of matter.,0.0008046627044677734,0.4372997283935547,1.0000001192092896
21,Einstein's field equations.,Einstein,0.0008084774017333984,0.389697790145874,0.6223654747009277
22,Hot cathode and cold cathode.,hot cathode and cold cathode.,0.0008225440979003906,0.5393157005310059,1.0000001192092896
23,Tissues are elastic and porous.,tissues are elastic and porous,0.0008263587951660156,0.4875638484954834,0.9914690256118774
24,One-sixth the speed.,new ENIAC ran at one-sixth the speed,0.0008375644683837891,0.4365427494049072,0.5593393445014954
25,Kermes insects.,kermes insects,0.0008511543273925781,0.38548922538757324,0.9795173406600952
26,Nobles.,nobles,0.0008625984191894531,0.28742241859436035,0.9659461975097656
27,Protection against loss of all electrically powered instruments.,"protection against loss of all (electrically powered) instruments,",0.0008153915405273438,0.6354284286499023,0.9835466742515564
28,Red and blue light.,red and blue,0.0008287429809570312,0.38890528678894043,0.7972486615180969
29,Cartesian mechanical philosophy.,Cartesian mechanical philosophy,0.0008521080017089844,0.337799072265625,0.9853569865226746
30,Vermilion.,vermilion,0.0008246898651123047,0.29019808769226074,0.9810329079627991
31,The Cincinnati Red Stockings became the Atlanta Braves.,the Atlanta Braves,0.0007877349853515625,0.6342816352844238,0.7116590738296509
32,"It would fade and change color over time, as seen in the case of the Passion of Christ murals by Rothko.",change color,0.0008144378662109375,1.3760089874267578,0.34708642959594727
33,There is no information about the Georgian flag in the given context.,one big red cross,0.000797271728515625,0.7450060844421387,0.0906250923871994
34,"The McLeod gauge can measure vacuums as high as 10−6 torr (0.1 mPa), which is the lowest direct measurement of pressure possible with current technology.",can measure vacuums as high as 10−6 torr,0.0008153915405273438,2.0129191875457764,0.6975983381271362
35,Mine shaft.,"The ""stretching room""",0.0008218288421630859,0.2893483638763428,0.09678401052951813
36,"They don't. The text mentions that Frank Sprague developed the idea and technology for multiple elevators in a single shaft, but it doesn't specifically mention elevators built in pairs.","their cars always move synchronously in opposite directions,",0.0007913112640380859,1.959526777267456,0.22460240125656128
37,A few seconds.,after a few seconds,0.0008189678192138672,0.33828282356262207,0.7456517815589905
38,"Color was the central element in Matisse's paintings, chosen to evoke emotions.",the central element,0.0008251667022705078,0.9768695831298828,0.24648287892341614
39,There is no mention of passengers in the given context.,People in the remaining elevators may see an indicator light or hear a voice announcement informing them that the elevator will return to the lobby shortly,0.0008273124694824219,0.6825075149536133,0.1614360809326172
40,Momentum transfer pumps.,Momentum transfer pumps,0.0007891654968261719,0.3215036392211914,0.959930956363678
41,They ensure that the material moves forward.,ensure that the material moves forward,0.0008411407470703125,0.5369279384613037,0.7053883671760559
42,Henry Pickering.,Henry Pickering,0.0008318424224853516,0.3394510746002197,0.9840220808982849
43,Inaccuracy of the missile.,relative inaccuracy of the missile,0.0008275508880615234,0.4363870620727539,0.9029837250709534
44,He argued that the problem of measure is essentially group-theoretic in character.,In a series of famous papers,0.0008065700531005859,0.9291751384735107,0.25005826354026794
45,2004,2004,0.0008320808410644531,0.29294872283935547,1.0
