idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Robin van Persie.,Robin van Persie,0.6411247253417969,1.8550336360931396,0.9897507429122925
1,"Jennifer Beals starred in the cancelled series ""Proof"" and David Harbour and Rob Morgan starred in the Netflix series ""Stranger Things"".",Matthew Modine,0.2973518371582031,1.2490994930267334,0.2161906361579895
2,"None, they don't have a mutual organization in common.",Walt Disney Productions,0.3964216709136963,0.7154052257537842,0.15385356545448303
3,Jonathan Rea.,Jonathan Rea,0.2957799434661865,0.35332226753234863,0.9833773970603943
4,Marvel Comics.,Marvel Comics,0.3523561954498291,0.37174081802368164,0.9408357739448547
5,Adele.,Adele,0.33690953254699707,0.3715484142303467,0.971667468547821
6,Owen Jones.,Owen Jones,0.3896968364715576,0.37111926078796387,0.9752286076545715
7,2009.,2009,0.3620738983154297,0.4095118045806885,0.9539592266082764
8,Shinya Aoki.,Kazushi Sakuraba,0.4076521396636963,0.4474782943725586,0.3155048191547394
9,Sylvester Stallone.,Sylvester Stallone,0.2961761951446533,0.39084529876708984,0.9812987446784973
10,1962,1962,0.2584269046783447,0.3361954689025879,1.0
11,New York.,New York,0.537022590637207,0.3694498538970947,0.9648565053939819
12,Terence Winter.,Terence Winter,0.5527105331420898,0.3400595188140869,0.9805573225021362
13,Magazines.,magazine,0.3043248653411865,0.369412899017334,0.8438069224357605
14,Yes.,yes,0.3264133930206299,0.15279769897460938,0.836855947971344
15,The University of Mississippi riot.,The Ole Miss riot of 1962,0.7124004364013672,0.48692870140075684,0.602479100227356
16,Canada.,Canada,0.44024133682250977,0.33536267280578613,0.9222739934921265
17,Billie Joe Armstrong.,Billie Joe Armstrong,0.47245168685913086,0.4485819339752197,0.9787123203277588
18,Isabella of Portugal.,Isabella of Portugal,0.33504772186279297,0.45023274421691895,0.9871997237205505
19,The College Football Hall of Fame.,SiriusXM NFL Radio,0.34653234481811523,0.5243799686431885,0.35747379064559937
20,2,two,0.4049344062805176,0.3333704471588135,0.8183472156524658
21,"October 1, 2017.",October 1st,0.24992895126342773,0.5635983943939209,0.8244221806526184
22,Valley Girl.,Valley Girl,0.37330150604248047,0.3131904602050781,0.9710118770599365
23,Everton F.C.,Premier League team,0.875823974609375,0.3766000270843506,0.6193852424621582
24,Mimar Sinan was born first (1489/1490),Ibn Taymiyyah,0.30887889862060547,0.7178585529327393,0.21264761686325073
25,The jaguar.,jaguar,0.461611270904541,0.41071176528930664,0.9128530025482178
26,KMVI.,KJKS,0.3735544681549072,0.3132147789001465,0.39007431268692017
27,"March 28, 2014.","March 28, 2014",0.28247833251953125,0.5616869926452637,0.9723619818687439
28,"Fort Worth, Texas.","Fort Worth, Texas",0.38366127014160156,0.4562699794769287,0.96223384141922
29,"Danny Shirley was born on August 12, 1956, and Steve Marriott was born on January 30, 1947.",Stephen Peter Marriott,0.3604011535644531,1.5482478141784668,0.36912304162979126
30,Flowering plants.,flowering,0.45291757583618164,0.40412378311157227,0.8703224658966064
31,Uncle Grandpa.,Uncle Grandpa,1.8397517204284668,0.4574544429779053,0.9773848056793213
32,Atypical.,Atypical,0.6282050609588623,0.27758336067199707,0.8917060494422913
33,Switzerland.,the Swiss Confederation,0.3558499813079834,0.3559834957122803,0.590699315071106
34,Joe Weisberg.,Joe Weisberg,0.24612045288085938,0.5044240951538086,0.9822428822517395
35,Univision Communications.,Univision Communications,0.2886505126953125,0.4560062885284424,0.9784467816352844
36,Zero Mostel.,Tevye,0.3209407329559326,0.38275742530822754,0.2266310751438141
37,Argentina and Chile.,Argentina and Chile,0.4385693073272705,0.45800042152404785,0.9819600582122803
38,United States.,United States,0.3661961555480957,0.4095189571380615,0.9286460876464844
39,Over the Edge.,Dreamblade,0.44917821884155273,0.45664191246032715,0.13080266118049622
40,Hipólito Yrigoyen.,"""the father of the poor""",0.3438692092895508,0.6532604694366455,0.14201688766479492
41,Detroit Tigers.,Detroit Tigers,0.7041158676147461,0.35344719886779785,0.9689970016479492
42,My Left Foot.,My Left Foot,0.30964159965515137,0.4560260772705078,0.9612230658531189
43,Debra Messing.,Dirty Dancing,0.42467665672302246,0.43167805671691895,0.29789796471595764
44,London.,"South Kensington, London",0.38466596603393555,0.20498061180114746,0.7611474990844727
45,903,903,0.340315580368042,0.357820987701416,0.9999999403953552
46,Woody Allen.,Jim Henson,0.31480979919433594,0.4075005054473877,0.44884777069091797
47,The Man in the Iron Mask.,The Man in the Iron Mask,0.33443117141723633,0.6040539741516113,0.9956151247024536
48,Cowboy Bebop.,Digimon,0.44147181510925293,0.4489104747772217,0.1351243406534195
49,"Neil Patrick Harris last appeared in ""A Series of Unfortunate Events"".",A Series of Unfortunate Events,0.30612921714782715,0.9209048748016357,0.4914572834968567
50,Brenda VanLengen.,Brenda VanLengen,0.3159770965576172,0.43993544578552246,0.9861505031585693
51,2008.,2008,0.294323205947876,0.4587559700012207,0.9594326615333557
52,Grammy Award.,Grammy Award,0.31575632095336914,0.4080476760864258,0.9502919912338257
53,Yes.,yes,0.30432724952697754,0.30036377906799316,0.836855947971344
54,Lorman.,Lorman,0.2510721683502197,0.40748023986816406,0.9801331758499146
55,Carrie Nation.,Prohibition,0.4184994697570801,0.37288570404052734,0.22444792091846466
56,Lamiaceae.,Lamiaceae,0.5066394805908203,0.31752610206604004,0.9799255132675171
57,There is no information about a census-designated place on the east shore of Lake Tahoe with a park and ride location for the South Tahoe Area Transit Authority.,Stateline,3.1416091918945312,1.6608760356903076,0.03548809885978699
58,1906.,1871,0.47938966751098633,0.45459413528442383,0.4678714871406555
59,Alexander II.,Emperor Alexander III,0.44919681549072266,0.3319680690765381,0.8109450340270996
60,The Deuce.,The Deuce,0.3932492733001709,0.45734310150146484,0.976885199546814
61,"I don't have the specific information on the 2011 population of Fleetwood, the town with the highest proportion of the surname Myerscough.","25,939",0.2727363109588623,1.6556921005249023,0.057956237345933914
62,Sar-i Sang mines in Afghanistan.,Sar-i Sang,0.4211394786834717,0.6054294109344482,0.7593288421630859
63,"July 4, 2007.","July 4, 2007",0.4927709102630615,0.6556048393249512,0.9874062538146973
