idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, No.,no,0.050359249114990234,8.270338773727417,0.8128341436386108
1, The Northern Great Plains of North America.,the Northern Great Plains of North America,0.06051969528198242,9.011905431747437,0.9788336157798767
2, World War I,seven million,0.04656553268432617,8.361806154251099,0.18063578009605408
3, San Juan,San Juan,0.04965949058532715,8.273341417312622,1.0000001192092896
4, Wild Man Blues (1997),Wild Man Blues,0.047003746032714844,8.87267017364502,0.7913011908531189
5, Yes.,yes,0.055319786071777344,8.258162498474121,0.836855947971344
6," 1,324,108","1,324,108",0.048027753829956055,8.765239715576172,0.9999999403953552
7, Anushka Shetty,Anushka Shetty,0.04645943641662598,8.649976253509521,1.0000001192092896
8, Yes.,yes,0.04874849319458008,8.265068769454956,0.836855947971344
9, Senior officer.,senior officer,0.04960179328918457,8.398102283477783,0.9751384258270264
10, Jeepers Creepers.,Jeepers Creepers,0.04690074920654297,8.784756422042847,0.9873523712158203
11, The Living Desert (1953),The Living Desert,0.051399946212768555,8.88942813873291,0.7904308438301086
12, Francesco Baracca.,Count Francesco Baracca,0.046768903732299805,8.634223222732544,0.8498319387435913
13," Cethlenn is the wife of Balor, the king of the Fomorians.",wife,0.0469517707824707,10.405620098114014,0.28051096200942993
14, Rosie Cooper,Rosie Cooper,0.04756641387939453,8.281468152999878,1.000000238418579
15, Emmitt Smith,Emmitt Smith,0.05222010612487793,8.369131803512573,1.0000001192092896
