idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, Carroll County.,Carroll,0.0005002021789550781,0.582751989364624,0.6295450329780579
1, Britney Spears,Britney Spears,0.0005240440368652344,0.5342490673065186,1.0
2, Oklahoma,2000 Oklahoma Sooners football team,0.0005054473876953125,0.2824594974517822,0.5965969562530518
3," Seattle, Washington.","Seattle, Washington",0.0005168914794921875,0.6712877750396729,0.9763107299804688
4," Detroit, Michigan.",Detroit,0.0005054473876953125,0.6584339141845703,0.8563942313194275
5, copper,trusts,0.0005085468292236328,0.2866232395172119,0.2511850595474243
6, Jimmie Johnson,the No. 48 Chevrolet SS,0.0005154609680175781,0.5329904556274414,0.21979981660842896
7, India.,India,0.0005159378051757812,0.4432048797607422,0.9400805234909058
8, St. Louis Lambert International Airport,St. Louis Lambert International Airport,0.0005247592926025391,0.9152257442474365,1.0000001192092896
9, Ghana Air Force.,Ghana Air Force,0.0005106925964355469,0.6578207015991211,0.9720833897590637
10," No, they are not located in the same state. George Washington University is located in Washington, D.C., and Carnegie Mellon University is located in Pennsylvania.",no,0.0005044937133789062,4.113122940063477,0.03839566931128502
11," 39,502","39,502",0.0005128383636474609,0.6714789867401123,1.0
12, The Musterschule.,Musterschule,0.0005242824554443359,0.921140193939209,0.9298993349075317
13, Walt Disney Pictures,Walt Disney Pictures,0.0005128383636474609,0.5317819118499756,1.0
14, England.,England,0.0005202293395996094,0.41119980812072754,0.9507434368133545
15, 147,147,0.0005083084106445312,0.41023731231689453,1.0
