idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,"Youghal, County Cork, Ireland.",Brook Lodge,0.0010330677032470703,1.8848483562469482,0.3883568346500397,0.0,0.0
1,American Revolutionary War.,American Revolution,0.0009527206420898438,0.4522745609283447,0.8298319578170776,0.4,0.4
2,I Spit on Your Grave (2010 film),I Spit on Your Grave,0.0008070468902587891,0.7102961540222168,0.7635088562965393,0.8333333333333333,0.8333333333333333
3,Michael Caine.,Michael Caine,0.0008156299591064453,0.49993038177490234,0.9774507284164429,1.0,1.0
4,"Pierre Beaumarchais wrote the theatrical comedy referenced in the subtitle of The Guilty Mother as ""the other"" Tartuffe.",Molière,0.0008072853088378906,1.3367934226989746,0.08909894526004791,0.0,0.0
5,Ghost Ship.,Ghost Ship,0.0008440017700195312,0.43315911293029785,0.9650224447250366,1.0,1.0
6,Poa.,Poa,0.0007624626159667969,0.44661378860473633,0.9569692611694336,1.0,1.0
7,Glee.,Glee,0.0007123947143554688,0.4467296600341797,0.9543777704238892,1.0,1.0
8,"Delta Field, TCF Bank Stadium, and Memorial Stadium.",University of Minnesota,0.0008416175842285156,0.8028073310852051,0.23811542987823486,0.0,0.0
9,March,March,0.0008578300476074219,0.3625054359436035,1.0,1.0,1.0
10,Live Like You Were Dying.,Live Like You Were Dying,0.0008547306060791016,0.563915491104126,0.9574063420295715,1.0,1.0
11,Gallery,Gallery,0.0007481575012207031,0.3385181427001953,1.0,1.0,1.0
12,Leigh Eddings.,David Eddings,0.0007755756378173828,0.5392849445343018,0.5958986878395081,0.5,0.5
13,L. Ron Hubbard.,L. Ron Hubbard,0.0008494853973388672,0.5118870735168457,0.9805811643600464,1.0,1.0
14,"Rebecca Mader plays the Wicked Witch of the West on ABC's ""Once Upon a Time"".",Rebecca Mader,0.0008091926574707031,1.111487865447998,0.5186132192611694,0.2222222222222222,0.2222222222222222
15,Don Rojas.,Don Rojas,0.0008635520935058594,0.5035037994384766,0.9809379577636719,1.0,1.0
16,Eve Ensler.,Eve Ensler,0.0007755756378173828,0.48570775985717773,0.984979510307312,1.0,1.0
17,Barney Miller.,Barney Miller,0.0008130073547363281,0.4490513801574707,0.9779907464981079,1.0,1.0
18,Doyle Brunson.,Doyle Brunson,0.0007522106170654297,0.48688268661499023,0.9866098165512085,1.0,1.0
19,Lee Bo-young.,Lee Bo-young,0.0008549690246582031,0.4875822067260742,0.9909690618515015,1.0,1.0
20,Bob Gibson.,Bob Gibson,0.0008528232574462891,0.4437978267669678,0.9776608943939209,1.0,1.0
21,David Abraham.,St. Luke’s,0.0007853507995605469,0.4152498245239258,0.20038023591041565,0.0,0.0
22,The Declaration of Independence.,the Declaration of Independence,0.0008106231689453125,0.5195870399475098,0.969760000705719,1.0,1.0
23,Iron Man.,Stan Lee,0.0007758140563964844,0.4456915855407715,0.43404823541641235,0.0,0.0
24,St. Pauli,"Bremen, Germany",0.0007331371307373047,0.4469621181488037,0.3163313567638397,0.0,0.0
25,Springfield.,Springfield,0.0007712841033935547,0.3768594264984131,0.9723360538482666,1.0,1.0
26,"West Windsor Township, New Jersey, and Houston, Texas.","West Windsor Township, New Jersey, and Houston, Texas",0.0007574558258056641,0.751584529876709,0.9811421036720276,1.0,1.0
27,"singer, songwriter, and musician.","singer, songwriter",0.0007252693176269531,0.5646457672119141,0.8066612482070923,0.6666666666666666,0.6666666666666666
28,My Love from the Star.,"""My Love from the Star""",0.0007379055023193359,0.5531394481658936,0.8400421142578125,1.0,1.0
29,Michèle Flournoy.,Michèle Flournoy,0.0008826255798339844,0.5776176452636719,0.9824838638305664,1.0,1.0
30,Sponsorship reasons.,sponsorship reasons,0.0008852481842041016,0.4998166561126709,0.9507590532302856,1.0,1.0
31,Moscow.,"Granby, Colorado",0.0008635520935058594,0.42444372177124023,0.18605564534664154,0.0,0.0
