idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0, Laura's Star has more producers.,9,0.35368943214416504,25.839174509048462,0.07202164828777313,0.0,0.0
1," Lisbon, Portugal","Lisbon, Portugal",0.3717970848083496,24.92885994911194,1.0,1.0,1.0
2, Europe and Asia.,East Asia and Europe,0.346712589263916,25.092365264892578,0.8803202509880066,0.8571428571428571,0.28571428571428575
3, Spencer Halpin's Moral Kombat,Spencer Halpin's Moral Kombat,0.3833739757537842,25.693408489227295,1.0,1.0,1.0
4, Pennsylvania,Pennsylvania,0.3823540210723877,24.423704385757446,1.0000001192092896,1.0,1.0
5, Tad,Seaweed,0.37404847145080566,24.662727117538452,0.1591690182685852,0.0,0.0
6, Film.,film,0.38282203674316406,24.74908471107483,0.8702664375305176,1.0,1.0
7, 73,73,0.38199710845947266,24.54309105873108,1.0,1.0,1.0
8, TEG is older.,TEG,0.37560367584228516,25.391406536102295,0.7614881992340088,0.5,0.5
9," March 24, 2017.","March 24, 2017",0.38219761848449707,26.081178188323975,0.9746175408363342,1.0,1.0
10, Mimi Marquez,Mimi Marquez,0.37796759605407715,25.032654762268066,1.0,1.0,1.0
11, Bobby Veach,The Georgia Peach,0.3759293556213379,24.94756054878235,0.166906476020813,0.0,0.0
12, The Stratton Story,"""The Stratton Story""",0.38176536560058594,25.006303310394287,0.9695603251457214,1.0,1.0
13, Sony Interactive Entertainment.,Sony Computer Entertainment,0.3672358989715576,25.150328874588013,0.8972200751304626,0.6666666666666666,0.6666666666666666
14, The Tulsa Sound.,The Tulsa Sound,0.3742232322692871,25.05036997795105,0.9854884147644043,1.0,1.0
15, Keane,Keane,0.38962292671203613,24.68471121788025,1.0,1.0,1.0
16, The CW.,CW,0.37593722343444824,24.923062801361084,0.9022610783576965,0.6666666666666666,0.6666666666666666
17, 1864-1881,1864 to 1881,0.3731260299682617,25.600557327270508,0.9692856073379517,0.8,0.8
18," 862,044","862,044",0.39107632637023926,25.013039350509644,1.0000001192092896,1.0,1.0
19, Eric Greitens.,Todd P. Graves,0.3704342842102051,25.354821920394897,0.38008737564086914,0.0,0.0
20, Atlanta United,Atlanta United,0.37121033668518066,24.578777551651,1.0,1.0,1.0
21, Volvo 200 series.,Volvo 200 Series,0.38547253608703613,25.31102681159973,0.9693906903266907,1.0,1.0
22, Dennis Cometti,Dennis Cometti,0.37201642990112305,24.908321619033813,1.0,1.0,1.0
23, Scott Kelly,Scott Kelly,0.3729121685028076,24.692627906799316,1.0,1.0,1.0
24," ""No Scrubs"" from the album ""FanMail"".",FanMail,0.38385915756225586,26.88718867301941,0.5217980146408081,0.2857142857142857,0.2857142857142857
25, New York.,New York,0.38346099853515625,24.913362979888916,0.9648565053939819,1.0,1.0
26, Wonder Woman,Wonder Woman,0.3878364562988281,24.535344123840332,1.0,1.0,1.0
27, Bayern Munich,Bayern Munich,0.37215757369995117,24.820512294769287,1.0000001192092896,1.0,1.0
28, The Union Navy.,Union Navy,0.3738722801208496,24.992883920669556,0.916735827922821,0.8,0.8
29, Plan B Entertainment,Plan B Entertainment,0.376894474029541,24.967636346817017,1.0,1.0,1.0
30, Darkness Falls,Joe Harris and John Fasano,0.37466907501220703,24.704735040664673,0.10383358597755432,0.0,0.0
31, 1962,1962,0.39298200607299805,24.96309733390808,1.0,1.0,1.0
