idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Sponges typically feed by drawing in water through pores.,drawing in water through pores,0.3408794403076172,3.219675302505493,0.5807777643203735
1,1773.,1773,0.4082601070404053,1.2810781002044678,0.9729280471801758
2,"The Act of ""Nihil novi nisi commune consensu"" (Latin for ""I accept nothing new except by common consent"") forbade the king to pass any new law without the consent of the representatives of the nobility, in Sejm and Senat assembled, transferring legislative power from the king to the Sejm.",forbade the king to pass any new law without the consent of the representatives of the nobility,0.2779383659362793,4.728250980377197,0.5839491486549377
3,J. Brent Walker.,J. Brent Walker,0.2568027973175049,1.3217058181762695,0.9862083196640015
4,"March 24 to August 8, 2008.",April 28.,0.2560310363769531,1.5256237983703613,0.6952589750289917
5,The Silk Road.,Silk Road,0.38613104820251465,1.3609962463378906,0.9549000263214111
6,"Olympia, Greece.","Olympia, Greece",0.3474550247192383,1.1244935989379883,0.9843223690986633
7,Museum of Contemporary Art Detroit.,Museum of Contemporary Art Detroit,0.3352243900299072,1.4779188632965088,0.9895951151847839
8,The separation of church and state.,constitutional limitation on religious establishment,0.4228239059448242,1.5388603210449219,0.6398825645446777
9,Hereditary and privileged.,"formalized, hereditary",0.3137624263763428,1.1451852321624756,0.6432408690452576
10,Co-proprietors of Piast realms.,co-proprietors of Piast realms,0.5825550556182861,1.610041856765747,0.976728081703186
11,A religious dimension.,a religious dimension,0.2829315662384033,1.0171515941619873,0.9742680191993713
12,Night blooming cereus.,cereus,0.289151668548584,1.201220989227295,0.7025151252746582
13,Belle Isle Park.,Belle Isle Park,0.299161434173584,1.376777172088623,0.9831501841545105
14,The Paralympic Games.,Paralympic Games,2.266650915145874,1.3038842678070068,0.967146098613739
15,Crime rate and improving city services.,high crime rate,0.2978856563568115,1.5380403995513916,0.7341787219047546
16,"The first part of the First Amendment is known as the ""Establishment Clause"".","""establishment clause""",0.3091709613800049,2.0232183933258057,0.6859952211380005
17,The Plymouth Colony and Massachusetts Bay Colony both established churches.,churches,0.33103370666503906,1.3756623268127441,0.3779279589653015
18,"""High (river)bank""","""high (river)bank""",0.34688520431518555,1.2657079696655273,1.0000001192092896
19,Roger Williams was a Baptist theologian and the founder of the colony of Rhode Island.,Baptist theologian,0.2913510799407959,1.9470160007476807,0.3785722255706787
20,The newspaper founded in 1935 is not mentioned in the given context.,Michigan Chronicle,0.24877119064331055,1.9589626789093018,0.1768745481967926
21,"Hannover 96, the top local football team.",Hannover 96,0.4211127758026123,1.6588506698608398,0.8051174283027649
22,Pervasive secularism.,pervasive,0.25804662704467773,1.1225740909576416,0.5746066570281982
23,Mieszko I of Poland.,Ducal Prussia,0.2948918342590332,1.4833588600158691,0.4980798363685608
24,A.D. 1138 – A.D. 1314.,"A.D., 1138 – A.D., 1314",0.8478953838348389,1.6211621761322021,0.9598769545555115
25,The Eiffel Tower in Paris.,Paris,0.395388126373291,1.3283631801605225,0.680320143699646
26,I can't find any information about Jens Galschiøt leading a group.,The Color Orange,0.3845803737640381,1.6822223663330078,0.008804889395833015
27,Glacial and lake clay.,clay,0.3668997287750244,1.4698476791381836,0.5645800828933716
28,2 teams of 40 attendants each.,Two,0.32080626487731934,1.5700562000274658,0.2227371335029602
29,There is no mention of Sherman believing the establishment clause was unnecessary in the provided text.,Constitution only gave Congress stated powers,0.30119848251342773,2.0818893909454346,0.3586951792240143
30,Three.,three,0.29424405097961426,1.2680439949035645,0.9212040305137634
31,400 villas.,400,0.35587501525878906,1.2730119228363037,0.5084523558616638
32,Konnie Huq.,Sulaf Fawakherji,0.24036812782287598,1.4317626953125,0.42070549726486206
33,"A Polish nobleman was referred to as a ""rycerz"" before the 15th century.",rycerz,0.2919466495513916,2.2689924240112305,0.4853900671005249
34,The torch ended its route in Paris by being loaded onto a bus at the demand of Chinese officials.,by bus,0.3059401512145996,1.926429271697998,0.31390172243118286
35,The historic Library Pavillon.,Library Pavillon,0.31847453117370605,1.4051122665405273,0.8927910327911377
36,The state was allowed to continue to fund transportation of students to private religious schools.,transportation of students to religious schools,0.3348665237426758,2.0259194374084473,0.7670392990112305
37,The Lithuanian nobility.,the highest members of the nobility,0.33414602279663086,1.5174555778503418,0.5632482171058655
38,democracy,democracy.,0.299823522567749,1.1068437099456787,0.9092913866043091
39,Global torch relays.,global relays,0.30941152572631836,1.1746854782104492,0.8098901510238647
40,1988.,1988 Summer Olympics,0.44242310523986816,1.097381830215454,0.6508016586303711
41,Censorship and calls for calm through state media.,censorship,0.31348657608032227,1.6326208114624023,0.6552972197532654
42,Mia Farrow.,Mia Farrow,0.28035569190979004,1.2308788299560547,0.9854749441146851
43,The religious clauses in the state constitutions.,religious clauses in the state constitutions,0.27466678619384766,1.6455333232879639,0.9779637455940247
44,88,88,0.2870194911956787,1.1936266422271729,1.000000238418579
45,I-275.,I-275,0.2556746006011963,1.0008275508880615,0.9759057760238647
46,To escape religious persecution from the Anglican King of England.,governmentally composed prayers for religious services,0.3634195327758789,1.6955268383026123,0.31484830379486084
47,1956.,1956,0.3321089744567871,1.2593214511871338,0.9631407856941223
48,"The Fisher Building is not a mansion, but the Fisher Mansion is not mentioned in the text.",David Whitney House,0.3388803005218506,2.180429220199585,0.23019543290138245
49,The internal body cavity of animals in the Bilateria group is called a coelom or pseudocoelom.,coelom or pseudocoelom,0.2657506465911865,1.9023962020874023,0.6920514106750488
50,New Center.,New Center,0.2507779598236084,1.3150415420532227,0.9733954668045044
51,Gustavia.,Gustavia,0.5548007488250732,0.9410080909729004,0.9822341203689575
52,A warehouse on a waterfront pier.,a warehouse,0.27591753005981445,1.2790417671203613,0.7231292724609375
53,86% of Detroit's homes are in good condition.,86%,0.30214643478393555,1.7915730476379395,0.5024391412734985
54,Reporters Without Borders.,Reporters Without Borders,0.389629602432251,1.3050663471221924,0.9765651226043701
55,"Islamabad, Pakistan.",Jinnah Stadium,0.5056369304656982,1.119746446609497,0.48057958483695984
56,Over 1.6 million people visited the Hanover Zoo in 2010.,1.6 million,0.431119441986084,1.9911582469940186,0.3736035227775574
57,A Macau resident was arrested on April 26 for posting a message on cyberctm.com encouraging people to disrupt the relay.,A Macau resident,0.34223389625549316,2.382920026779175,0.5868409872055054
58,Hannover Re.,Hannover Re,0.2867403030395508,1.3808469772338867,0.9873281717300415
59,The Russian Empire.,szlachta,0.27695298194885254,1.3399832248687744,0.18511155247688293
60,La Pointe.,La Pointe,0.31969356536865234,1.2201495170593262,0.9798427820205688
61,I-696 (Reuther Freeway) runs east–west through the northern suburbs of Detroit.,I-696,0.2569456100463867,2.0783045291900635,0.4442489445209503
62,"""Respect for Human Rights in China""",Respect for Human Rights in China,0.2876315116882324,1.6323301792144775,0.9601730108261108
63,The authorities removed Chan from the protest.,police,0.2286512851715088,1.466599941253662,0.2145514041185379
64,"£750,000.","£750,000",0.24340391159057617,1.170637607574463,0.9620665311813354
65,"""animalis"" means ""having breath, having soul or living being"" in Latin.","having breath, having soul or living being",0.3347465991973877,1.5866174697875977,0.4729251265525818
66,"In Lithuania Propria and Samogitia, nobles were named ""die beste leuten"" in German language.",die beste leuten,0.30749034881591797,2.405412435531616,0.5852019786834717
67,The GOP Variety theatre.,GOP Variety theatre,0.30176258087158203,1.3528850078582764,0.9627581238746643
68,The population of Detroit shifted to the suburbs in the second half of the 20th century.,suburbs,0.31768274307250977,2.179281711578369,0.43494972586631775
69,1501,23 October 1501,0.23491764068603516,1.3155081272125244,0.541597843170166
70,szlachta,indygenat,0.40764880180358887,1.3637347221374512,0.1950680911540985
71,1817,1817,0.38488340377807617,1.3225455284118652,1.0000001192092896
72,"April 9, 2008.",April 9,0.3242819309234619,1.3044471740722656,0.797935962677002
73,Terrorist targets.,terrorist targets.,0.3171870708465576,1.3666906356811523,0.9999999403953552
74,Berlin.,Berlin,0.30679774284362793,1.1923842430114746,0.9744782447814941
75,2001,2001,0.2824273109436035,1.318596363067627,1.0
76,The lucrative fur trade.,fur,0.28186821937561035,1.4253575801849365,0.6407455205917358
77,At least 5 torchbearers did not participate in the Indian leg of the torch relay due to their concerns with Tibet.,five,0.5149095058441162,2.5021021366119385,0.17734426259994507
78,"1422, with the Privilege of Czerwińsk.",1422,0.3330554962158203,1.9722952842712402,0.6283100247383118
79,The 13th century.,13th century,0.3737335205078125,1.2239513397216797,0.9498639702796936
80,Richard Gere.,Richard Gere,0.3201417922973633,1.2578620910644531,0.9848474264144897
81,Zenkō-ji temple.,Japanese Buddhist temple Zenkō-ji,4.404350519180298,1.305523157119751,0.8787220120429993
82,Blues.,blues,0.5540685653686523,1.2677862644195557,0.9452619552612305
83,1355 (King Casimir III the Great) and 1374 (King Louis of Hungary).,at the time of their election to the throne,0.7764861583709717,2.284783363342285,0.22875672578811646
84,Platyhelminthes.,Platyhelminthes,0.6350705623626709,1.0515332221984863,0.9877396821975708
85,Strict separationism.,strict separationism,0.37589263916015625,1.271432638168335,0.9632949829101562
86,B65.,B65,0.34761548042297363,1.1315391063690186,0.9757128953933716
87,The first Jews from Hanover were deported to Riga.,Wannsee Conference,0.3990330696105957,1.8033523559570312,-0.06675773113965988
88,The Detroit Red Wings won the Stanley Cup in 1936.,Red Wings,0.2981889247894287,1.5651817321777344,0.6345856189727783
89,The suburbs.,suburbs,1.0017790794372559,1.3143424987792969,0.9161810874938965
90,The Obelisk to the city hall.,from the Obelisk to the city hall,0.43712592124938965,1.6409580707550049,0.9641181230545044
91,King Casimir III the Great.,King Casimir III the Great,0.34026408195495605,1.539186716079712,0.9737817645072937
92,The Nederlander family.,Nederlander,0.38221144676208496,1.4813120365142822,0.7680319547653198
93,There is no mention of the right to mint coinage in the provided context.,ceded,0.3314659595489502,2.0311803817749023,0.16827738285064697
94,King Louis of Hungary approved the Privilege of Koszyce to guarantee the Polish throne for his daughter Jadwiga.,in order to guarantee the Polish throne for his daughter Jadwiga,0.30281591415405273,2.4550514221191406,0.7251917719841003
95,Non-human members of the kingdom Animalia.,non-human members of the kingdom Animalia,0.2977168560028076,1.1537995338439941,0.9906907081604004
96,"Cacti, succulents, sea grapes, palm trees, mangroves, and various tropical plants.",succulent,0.9240336418151855,2.209670066833496,0.4157000184059143
97,The Great Migration.,Great Migration,0.28713274002075195,1.376429796218872,0.8911918997764587
98,Ouanalao.,Ouanalao,0.41474318504333496,1.1477792263031006,0.9724904894828796
