idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Cannes Film Festival.,Cannes Film Festival,0.0010986328125,1.9304351806640625,0.9758018851280212
1,Memorial City Mall.,Memorial City Mall,0.0010559558868408203,0.5076627731323242,0.9667278528213501
2,Szombathelyi Haladás,Szombathelyi Haladás,0.0009369850158691406,0.659909725189209,1.0
3,Jordan Hill.,Jamal Crawford,0.0008938312530517578,0.4867820739746094,0.454917311668396
4,Yes.,yes,0.000759124755859375,0.39528393745422363,0.836855947971344
5,"Jaroslav Seifert was from Czechoslovakia (now the Czech Republic), which is in Eastern Europe. Timothy Leary was from the United States, which is in North America, farther West.",Timothy Francis Leary,0.0007293224334716797,1.9096179008483887,0.44270676374435425
6,Dan Bilzerian.,Brandon,0.0009210109710693359,0.5665092468261719,0.38871103525161743
7,Walt Disney Productions.,Walt Disney,0.0009176731109619141,0.5033502578735352,0.8660064935684204
8,"The CBS drama ""Wisdom of the Crowd"".","October 1, 2017",0.0007956027984619141,0.7635118961334229,0.16030430793762207
9,The Bling Ring.,The Bling Ring,0.0007622241973876953,0.5417904853820801,0.9865915775299072
10,Sympathy for Mr. Vengeance.,Sympathy for Mr. Vengeance,0.0007462501525878906,0.6931746006011963,0.9880066514015198
11,Macbeth.,"""Macbeth""",0.000850677490234375,0.4857029914855957,0.9154202938079834
12,World War I.,World War II,0.0007977485656738281,0.5021400451660156,0.7649798393249512
13,Vijay Iyer.,Vijay Iyer,0.0007016658782958984,0.5134379863739014,0.984186053276062
14,Jeff Wincott is older.,Jeffrey Wincott,0.0007221698760986328,0.5404717922210693,0.6995419263839722
15,Al Bano.,Albano Carrisi,0.0007064342498779297,0.5049750804901123,0.4879525899887085
16,SpongeBob SquarePants.,Stephen Hillenburg,0.0006794929504394531,0.6050682067871094,0.17023473978042603
17,English.,English,0.0007748603820800781,0.39354991912841797,0.9305142164230347
18,Fox Sports 1.,Fox Sports 1,0.0007860660552978516,0.5127108097076416,0.9868631958961487
19,Uhrichsville.,Uhrichsville,0.0008270740509033203,0.5269222259521484,0.9861499667167664
20,The London Eye.,London Stansted Airport,0.0008394718170166016,0.5251681804656982,0.40139251947402954
21,"The Quiet Family (South Korean film) was released in 1998, while Nila Pennae (Indian Tamil film) was released in 1990.",South Korean comedy horror film.,0.0007314682006835938,1.6233892440795898,0.41858619451522827
22,Tennis.,tennis,0.0009372234344482422,0.4161562919616699,0.9499958753585815
23,Cantinflas and David Niven.,Cantinflas and David Niven,0.0007264614105224609,0.6711244583129883,0.9820008277893066
24,"West Chester, Pennsylvania has a population of 18,461.","18,461",0.0007598400115966797,0.8566923141479492,0.45762479305267334
25,Desperate Measures.,Andy García,0.0008192062377929688,0.5254993438720703,0.09267957508563995
26,Tim Burton.,Tim Burton,0.0008058547973632812,0.4599120616912842,0.9732798337936401
27,Yes.,yes,0.0007174015045166016,0.4267539978027344,0.836855947971344
28,The Life of Birds (1998) was released before Genghis Blues (1999).,The Life of Birds,0.0006995201110839844,1.0593910217285156,0.5542637705802917
29,1952,1952,0.0007767677307128906,0.46622776985168457,0.9999999403953552
