idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, Yes.,no,0.3306763172149658,25.2054181098938,0.5598188042640686
1, Pegnitz,Pegnitz,0.3774402141571045,25.51551914215088,1.0
2, Riot Act.,Riot Act,0.36293840408325195,25.518022775650024,0.9723351001739502
3, La Comédie Humaine,"""La Comédie Humaine""",0.3639717102050781,26.18351721763611,0.9585732817649841
4, Deep-dish pizza.,pizza,0.3654956817626953,25.96489143371582,0.7321621775627136
5," approximately 4,200.","4,200",0.3679935932159424,26.006990432739258,0.664790153503418
6, Ptarmigan and Tom Mine,Ptarmigan and Tom Mine,0.3724503517150879,26.11549711227417,1.0000001192092896
7, Celtic music,Celtic music,0.3766500949859619,25.13975167274475,1.0000001192092896
8, Castle Hill convict rebellion.,Castle Hill convict rebellion,0.3534681797027588,25.76761269569397,0.971898078918457
9, Mary Ingalls,Mary Ingalls,0.3555886745452881,25.40462040901184,1.0
10, Yakshini,Jain Dharma,0.371060848236084,25.413585901260376,0.22024482488632202
11, Sibley Memorial Hospital being a part of Johns Hopkins Medicine occurred first.,St. Elizabeths Hospital,0.3592560291290283,28.16387939453125,0.43817225098609924
12, China,People's Republic of China,0.37918925285339355,24.998887062072754,0.5955054759979248
13, Lutheran,Lutheranism,0.36347222328186035,25.07290482521057,0.8804177045822144
14, Glen Cove.,Glen Cove,0.3723878860473633,25.5334951877594,0.9786744117736816
15," November 16, 2011","November 16, 2011",0.34162163734436035,26.36202383041382,1.0
16," The subsidiaries of the National Dairy Development Board in India sell a variety of frozen food products, including paneer, ghee, and ice cream under the Mother Dairy brand.",frozen vegetables,0.3636322021484375,32.53624892234802,0.4275813698768616
17, Mexico-United States border,The Mexico–United States border,0.3663952350616455,25.898059129714966,0.9655328989028931
18, 1964,1964,0.3683958053588867,25.45291233062744,1.0000001192092896
19, 22 July 1984,22 July 1984,0.3621659278869629,26.229416370391846,0.9999999403953552
20, Black Enterprise,Black Enterprise,0.37517690658569336,25.19323754310608,1.0
21, Wigandia,Wigandia,0.373232364654541,25.437585830688477,1.0
22, The Basilica of Guadalupe.,Templo de San Diego,0.3749699592590332,26.808118104934692,0.2938941717147827
23, Kal Ho Naa Ho,Kal Ho Naa Ho,0.3799018859863281,25.91300678253174,1.0
24, Andi Mack,Andi Mack,0.3796067237854004,25.4746310710907,1.0000001192092896
25," Gândul Mâței is a Moldovan alternative rock band, and KMFDM is an industrial band.",band,0.35735464096069336,30.292322158813477,0.29419416189193726
26, June Foray.,June Foray,0.35351014137268066,25.716678857803345,0.9810346364974976
27, 1891,1891,0.37191319465637207,25.48820972442627,1.0
28, Chris Columbus.,Chris Columbus,0.34845805168151855,25.470744371414185,0.9799719452857971
29, Laccadive Sea,Laccadive Sea,0.3661010265350342,25.86982226371765,1.0
30, 1996,1996,0.35893988609313965,25.36967444419861,1.0
31, England.,England,0.37244582176208496,25.2391300201416,0.9507434368133545
