idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Sponges typically feed by drawing in water through pores.,drawing in water through pores,0.22773408889770508,2.742060661315918,0.5807777643203735
1,1773.,1773,0.37221384048461914,0.8531484603881836,0.9729280471801758
2,"The Act of ""Nihil novi nisi commune consensu"" (Latin for ""I accept nothing new except by common consent"") granted the nobility the right to approve any new laws passed by the king, effectively transferring legislative power from the king to the Sejm.",forbade the king to pass any new law without the consent of the representatives of the nobility,0.2946898937225342,3.171238899230957,0.4205596148967743
3,J. Brent Walker.,J. Brent Walker,0.2517733573913574,0.797288179397583,0.9862083196640015
4,"March 24 to August 8, 2008.",April 28.,0.3179478645324707,0.9432415962219238,0.6952589750289917
5,The Silk Road.,Silk Road,0.3413357734680176,0.8418014049530029,0.9549000263214111
6,"Olympia, Greece.","Olympia, Greece",0.24867916107177734,0.6553616523742676,0.9843223690986633
7,Museum of Contemporary Art Detroit.,Museum of Contemporary Art Detroit,0.37627077102661133,0.9618375301361084,0.9895951151847839
8,The separation of church and state.,constitutional limitation on religious establishment,0.3436722755432129,1.0101203918457031,0.6398825645446777
9,Hereditary and privileged.,"formalized, hereditary",0.28549957275390625,0.7039802074432373,0.6432408690452576
10,Co-proprietors of Piast realms.,co-proprietors of Piast realms,0.28432273864746094,1.0872116088867188,0.976728081703186
11,A religious dimension.,a religious dimension,0.2399308681488037,0.5592765808105469,0.9742680191993713
12,Night blooming cereus.,cereus,0.46679258346557617,0.7447645664215088,0.7025151252746582
13,Belle Isle Park.,Belle Isle Park,0.5727584362030029,0.8642692565917969,0.9831501841545105
14,The Paralympic Games.,Paralympic Games,0.8166778087615967,0.8009843826293945,0.967146098613739
15,Crime rate and improving city services.,high crime rate,0.3850846290588379,1.0075218677520752,0.7341787219047546
16,The establishment clause.,"""establishment clause""",0.3597235679626465,0.8631627559661865,0.9246662855148315
17,The Plymouth Colony and Massachusetts Bay Colony both established churches.,churches,0.29363083839416504,1.2107367515563965,0.3779279589653015
18,"""High (river)bank""","""high (river)bank""",0.2373960018157959,0.8023602962493896,1.0000001192092896
19,Roger Williams was a Baptist theologian and the founder of the colony of Rhode Island.,Baptist theologian,0.34372377395629883,1.4253194332122803,0.3785722255706787
20,The newspaper founded in 1935 is not mentioned in the given context.,Michigan Chronicle,0.4150989055633545,1.405778408050537,0.1768745481967926
21,"Hannover 96, the top local football team.",Hannover 96,0.29338812828063965,1.2063846588134766,0.8051174283027649
22,Pervasive secularism.,pervasive,0.5838563442230225,0.6604142189025879,0.5746066570281982
23,Mieszko I of Poland.,Ducal Prussia,0.29351353645324707,1.0036125183105469,0.4980798363685608
