idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, Danny Thomas,Danny Thomas,0.05494999885559082,9.740874290466309,1.0
1, 2011,2011,0.20824289321899414,9.928011417388916,1.0
2, Oregon.,Oregon,0.05173468589782715,9.782922267913818,0.9635229706764221
3, Elizabeth of York,Elizabeth of York,0.053344011306762695,9.901236772537231,1.000000238418579
4, Marvel Comics universe.,Marvel Cinematic Universe,0.04762983322143555,10.036795377731323,0.8718788027763367
5, They are both musicians.,singer,0.056003570556640625,10.146960258483887,0.45261693000793457
6," ""Opposites Attract""","""Opposites Attract""",0.05782341957092285,10.426937103271484,1.0000001192092896
7, Yes.,no,0.2261207103729248,9.75542140007019,0.5598188042640686
8, Hull Property Group owns the Hudson Valley Mall.,Moonbeam Capital Investments LLC,0.04770064353942871,10.714648962020874,0.2795802354812622
9, Rules of Engagement,Rules of Engagement,0.05711650848388672,9.902804613113403,1.0000001192092896
10," ""Don't You Know You're Beautiful""",Don't You Know You're Beautiful,0.059224843978881836,10.721239566802979,0.8095719218254089
11, Inside-out flowers.,plants,0.2253422737121582,10.009064197540283,0.4634351134300232
12, Shakira,Shakira,0.054785966873168945,9.74518084526062,1.0
13," No, Brides magazine was published monthly until 2013 when it switched to bimonthly.",yes,0.04692530632019043,12.344449281692505,0.10247032344341278
14, I don't have information about the 2000 population of the town where James M. Cook died.,"5,141",0.04791736602783203,12.340389013290405,-0.0005053123459219933
15, Brandon Sanderson,Brandon Sanderson,0.2353992462158203,9.87891173362732,1.0000001192092896
