idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, Northeastern State University.,Northeastern State University,0.07361960411071777,19.87975549697876,0.9759487509727478
1, Four times.,four times,0.31308865547180176,19.337383270263672,0.9555034041404724
2," 1,600",around 400,0.08043694496154785,19.596275568008423,0.4229780435562134
3, Incendiary Fields.,Brandbombenfelder (Incendiary Fields),0.3073737621307373,19.84763264656067,0.6490362882614136
4," September 7, 1940.",7 September 1940,0.06762504577636719,20.395790815353394,0.9640204906463623
5, 168 people died in the Oklahoma City bombing.,168,0.0706944465637207,20.821049213409424,0.2120770514011383
6," Tiredness, tension, and the physical demands of flying noisy, cold, and vibrating aircraft.","Bombers were noisy, cold, and vibrated badly",0.07393884658813477,22.79855751991272,0.5098093152046204
7, Walter Bradford Cannon.,Walter Bradford Cannon,0.07562971115112305,19.512635707855225,0.9863770008087158
8," The ""Bible Belt"".","the ""Bible Belt""",0.06859612464904785,20.04798936843872,0.9758330583572388
9," John Cormack, who survived eight days trapped beneath rubble on Clydeside.","Herbert Morrison's famous ""Britain shall not burn"" appeal for more fireguards in December 1940.",0.08792710304260254,22.045527696609497,0.1309974640607834
10, The component processing model of emotion.,components processing model,0.08395576477050781,20.269010543823242,0.5667557716369629
11, The University of Oklahoma campus.,the south oval of the University of Oklahoma campus,0.07508611679077148,19.988144636154175,0.8458245992660522
12, Anthropology,anthropology,0.07879638671875,19.110136032104492,1.0
13, AD 850-1450,between AD 850 and 1450,0.08629894256591797,19.94795823097229,0.8553332686424255
14, 4%,4%,0.06770777702331543,19.42023515701294,0.9999999403953552
15, Energy.,energy,0.08004188537597656,19.244112730026245,0.8861300349235535
16, Dr. R. V. Jones,Dr. R. V. Jones,0.07294392585754395,20.24808931350708,1.0
17, The Pioneer Corps.,Pioneer Corps,0.3053910732269287,19.638474464416504,0.9661350250244141
18, Airborne radar,airborne radar,0.07695245742797852,19.419673681259155,1.0
19," December, 1969","December, 1969",0.31418871879577637,19.87285614013672,1.0000001192092896
20, The Tulsa Port of Catoosa in Oklahoma is the furthest-inland oceangoing port in the US.,Tulsa,0.0806117057800293,23.478243589401245,0.41782984137535095
21," September 17, 1940.",17 September,0.09861993789672852,20.415210723876953,0.5800522565841675
22," Sand Springs, Oklahoma.",Sand Springs,0.08558249473571777,19.80594801902771,0.7793976068496704
23, The Tulsa Shock.,Tulsa Shock,0.07875490188598633,19.60390543937683,0.9471717476844788
24, The land owner increased harvesting and shortened the age at which he harvests his trees to ensure that they do not become old enough to become suitable habitat for the red-cockaded woodpecker.,increased harvesting and shortened the age at which he harvests his trees to ensure that they do not become old enough to become suitable habitat,0.0907127857208252,26.897136926651,0.7407619953155518
25, The Air Ministry planned to replace Dowding with Sholto Douglas.,attack him and his abilities,0.09063959121704102,21.55244731903076,0.05543572083115578
26," Infrastructure, housing stock, and ports.",commercial and domestic areas,0.0999600887298584,20.362072944641113,0.489996999502182
27, Dutch,Dutch,0.08307600021362305,18.98837184906006,1.0
28," Over 2,600 performances.","more than 2,600",0.07948946952819824,20.19359278678894,0.6034935116767883
29, Over one million people.,over one million,0.31030917167663574,19.828094482421875,0.8005800247192383
30," The Luftwaffe failed to achieve air superiority over Britain and its strategic bombing campaign, known as the Blitz, failed to break British morale or significantly damage the war economy.",failed in precision attack,0.10976862907409668,25.57689666748047,0.22052288055419922
31, Cotton-top tamarins.,cotton-top tamarin,0.08439421653747559,19.956441164016724,0.934345543384552
32," The RAF might have pulled out to the north, waited for the German invasion, then redeployed southward again.",the north,0.06784725189208984,23.573112726211548,0.3210631012916565
33," The Bristol Blenheim F.1 struggled to reach the speed of the German bombers, such as the Do 17, Ju 88, or Heinkel He 111.",struggled to reach the speed of the German bombers,0.08482527732849121,25.921837091445923,0.7255372405052185
34, Earl Baysinger,Dr. Earl Baysinger,0.08279681205749512,19.588610649108887,0.9056602716445923
35," Contributions to the £5,000 ""Spitfire Funds"" were used to build fighters.",to build fighters,0.08368420600891113,22.627230167388916,0.5724010467529297
36, The Royal Navy.,Royal,0.07234978675842285,19.59847664833069,0.5828114748001099
37, The heavy fighting in the Battle of Britain.,the Battle of Britain,0.08594250679016113,20.622974634170532,0.8887152671813965
