idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,"1821, after Mexico's War of Independence from Spain.",After the Mexican War of Independence from Spain,0.22084259986877441,6.347926616668701,0.827423095703125
1,"No, Burma (now officially known as Myanmar) is not a fully democratic nation, despite holding elections and a referendum. The military still holds significant power and influence.",Opinions differ whether the transition to liberal democracy is underway,0.48987889289855957,1.480830192565918,0.32491379976272583
2,1613,"In 1740, the Mon of Lower Myanmar founded the Restored Hanthawaddy Kingdom",0.3503711223602295,0.3557136058807373,0.09568728506565094
3,The Eötvös Prize.,"Eötvös Prize, a national prize for mathematics",0.4245917797088623,0.5039787292480469,0.8249627351760864
4,"No, the country still faces challenges with government restrictions and human rights issues.","Aung San Suu Kyi's party won a majority in both houses, ending military rule.",0.2280278205871582,0.8011095523834229,0.13576319813728333
5,"Yes, New Mexico's Spanish has retained elements of 16th- and 17th-century Spanish and has developed its own vocabulary.",", New Mexico Spanish, and in particular the Spanish of northern New Mexico and Colorado has retained many elements of 16th- and 17th-century Spanish",0.3961029052734375,1.223768949508667,0.8160867691040039
6,The State of the Union Addresses.,The State of the Union Addresses and other presidential speeches are translated to Spanish,0.323866605758667,0.4008152484893799,0.5916507840156555
7,"New York City, Orlando, Philadelphia, and other areas of the Eastern United States.","many Puerto Ricans have migrated to New York City, Orlando, Philadelphia, and other areas of the Eastern United States",0.3202395439147949,0.8746752738952637,0.547042727470398
8,"No, the text does not mention groups representing workers expressing their opinions in protest in Burma.",new labour laws that permit labour unions and strikes,0.42125892639160156,0.9135820865631104,0.2805244028568268
9,Lingering resentment over the violence during the Japanese occupation of Burma in World War II.,lingering resentment over the violence that occurred during the Japanese occupation,0.32945942878723145,0.8775408267974854,0.8104797601699829
10,The emergence of iron-working settlements in an area south of present-day Mandalay around 500 BC.,with the emergence of iron-working settlements in an area south of present-day Mandalay,0.2809462547302246,0.9863145351409912,0.9340511560440063
11,"No, changes in Burmese culture and society were influenced by various factors, including colonial rule, neighboring cultures, and internal traditions, resulting in a non-uniform pace of change.",pace of reforms were uneven and ultimately proved insufficient,0.3011782169342041,1.5886716842651367,0.41856998205184937
12,Armed Forces Special Weapons Project (AFSWP),Armed Forces Special Weapons Project,0.2598106861114502,0.619610071182251,0.8412832021713257
13,"He joined to help the US triumph over totalitarianism, specifically Nazism, Fascism, and Soviet Communism.","felt that, if freedom and civilization were to survive, it would have to be because the US would triumph over totalitarianism",0.35044074058532715,1.1007730960845947,0.4986675977706909
14,"Yes, it was a groundbreaking and influential model.","proving that the growth rate equals the interest rate were remarkable achievements, even for von Neumann",0.25701403617858887,0.6167383193969727,0.3023984134197235
15,"No, the visit to the UK, not the US, was mentioned as resulting in the president's declaration to release all political prisoners by the end of 2013.",leaders discussed to release more political prisoners,0.2724134922027588,1.5091807842254639,0.5302691459655762
16,The Supreme Court.,Supreme Court,0.30369043350219727,0.39349913597106934,0.9244683980941772
17,Second Incompleteness Theorem.,second incompleteness theorem,0.3024923801422119,0.5435919761657715,0.9913143515586853
18,Los Alamos.,von Neumann's digital computers,0.2917361259460449,0.3699474334716797,-0.012273918837308884
19,"Approximately 800,000 Malians are descended from slaves.","800,000",0.49672412872314453,0.6927268505096436,0.29152512550354004
20,"Yes, Venezuela has immigrants from other countries, particularly from Europe.","Between the 18th and early 19th centuries, there were many European immigrants who went to Venezuela",0.25319862365722656,0.7258627414703369,0.6499640941619873
21,"No, most languages of Myanmar are not widely used by other nations, except for Burmese, which is related to Tibetan and Chinese, and English, which is used as a secondary language.",many of them are known only within small tribes around the country,0.3509402275085449,1.6916532516479492,0.32827216386795044
22,1949.,1949,0.26461100578308105,0.39469099044799805,0.9726004600524902
23,The fall of the Songhai Empire marked the end of the region's role as a trading crossroads.,Saharan trade routes lost significance.,0.32973337173461914,1.0296902656555176,0.4691976010799408
24,People who were out of the country at the time of the census.,"an estimated 1,206,353 persons in parts of northern Rakhine State, Kachin State and Kayin State who were not counted.",0.5429818630218506,0.765737771987915,0.45505085587501526
25,Hanthawaddy.,king Tabinshwehti,0.25880885124206543,0.4306509494781494,0.39789342880249023
26,"Monsoon season, which occurs from May to October.",Niger River,0.2643270492553711,0.6524128913879395,0.15306642651557922
27,There is no mention of a Jewish locale in Rangoon in the provided text.,a synagogue but no resident rabbi to conduct services,0.2227919101715088,0.8749463558197021,0.33933180570602417
28,Burma.,Union of Myanmar,0.32666468620300293,0.3187084197998047,0.6671486496925354
29,English and Pali.,"Pali, the liturgical language of Theravada Buddhism, and English",0.30496978759765625,0.42824721336364746,0.6642519235610962
30,1955,1955,0.44817662239074707,0.35521483421325684,0.9999999403953552
31,"Yes, there were multiple racial classes in the organized societies of Myanmar.",states were all multi-ethnic polities,0.3710672855377197,0.762993574142456,0.40195590257644653
32,1928-1929.,When lecturing at Berlin in 1928 and 1929,0.31441450119018555,0.5070013999938965,0.5131332278251648
33,Local disputes in rural areas are usually handled by village elders.,village chiefs and elders,0.2874274253845215,0.6879549026489258,0.6509517431259155
34,2,two major mathematical papers,0.5304322242736816,0.3184187412261963,0.18409846723079681
35,English and Spanish.,Tibetan and Chinese language,0.30393528938293457,0.2858238220214844,0.3669723868370056
36,Kann Margit (Margaret Kann),Kann Margit,0.31889915466308594,0.5392358303070068,0.8437380790710449
37,The military-backed Union Solidarity and Development Party (USDP) won the 2010 elections in Burma.,The elections of 2010 resulted in a victory for the military-backed Union Solidarity and Development Party,0.36658477783203125,1.0645134449005127,0.7082712650299072
38,1930 (to Mariette Kövesi) and 1938 (to Klara Dan).,New Year's Day in 1930,0.32096147537231445,1.0256364345550537,0.499288946390152
39,Homo erectus.,Homo erectus,0.3814871311187744,0.3946535587310791,0.9860770106315613
40,Infant mortality.,infant,0.4208686351776123,0.3565552234649658,0.6123154163360596
41,"Communications restrictions have been eased, with media no longer required to submit content to a censorship board before publication, but journalists are still required to follow 16 guidelines to protect national causes and security.",The most significant change has come in the form that media organisations will no longer have to submit their content to a censorship board before publication.,0.520606279373169,1.658170461654663,0.6705366969108582
42,Student protests.,student protests,0.34604668617248535,0.3563406467437744,0.9789890050888062
43,1968.,1988,0.4906656742095947,0.3922584056854248,0.6213499307632446
44,The first motion picture about someone's life filmed in Myanmar was a documentary of the funeral of Tun Shein.,Myanmar's first film was a documentary of the funeral of Tun Shein,0.2641434669494629,1.0081524848937988,0.8797369003295898
45,"Yes, early civilizations in Myanmar were influenced by each other and external sources, such as India and Thailand, through trade and cultural exchange.",The Pyu culture was heavily influenced by trade with India,0.28017568588256836,1.2592859268188477,0.5510575771331787
46,"Trade with India, particularly the importation of Buddhism and architectural concepts.",bombed extensively,0.2897648811340332,0.768455982208252,0.07478442788124084
47,Pseudorandom numbers.,pseudorandom numbers,0.3111751079559326,0.4686155319213867,0.9823130369186401
48,48%,48,0.24807524681091309,0.3566012382507324,0.6051636934280396
49,The text does not mention anyone being credited with changes that occurred to the interior due to the war's effects.,bombed extensively by both sides,0.38815879821777344,1.0611839294433594,0.19119426608085632
50,400 years.,Spanish has been spoken in the New Mexico-Colorado border and the contemporary U.S.–Mexico border since the 16th century,0.5286381244659424,0.3676462173461914,0.08222923427820206
51,166 days.,166-day hunger strike,0.33722496032714844,0.3954615592956543,0.5361825227737427
52,Thein Sein.,Thein Sein became the first Myanmar president to visit the White House in 47 years,0.28955674171447754,0.43131494522094727,0.22119727730751038
53,"The Pyu city-states, the earliest inhabitants of Myanmar, migrated to central Myanmar around the second century BC.",1958 onwards,0.25275683403015137,1.066175937652588,0.12336553633213043
54,Australia and the UK.,principally to Australia and the UK,1.093919038772583,0.43608570098876953,0.7434021234512329
55,42.,the Myanmar Armed Forces released 42 child soldiers,0.296048641204834,0.358966588973999,0.1857251524925232
56,6 °F (3.3 °C),6 °F (3.3 °C) colder,0.2572321891784668,0.650489091873169,0.941141664981842
57,Siam.,Arakan,0.6485414505004883,0.356691837310791,0.4655950367450714
58,45 million.,"There are 45 million Hispanophones who speak Spanish as a first or second language in the United States,",0.28719639778137207,0.3931727409362793,0.40200579166412354
59,"Yes, popular cruise destinations in Myanmar include the Irrawaddy River and the Mergui Archipelago.",It is not possible for foreigners to go to/from Myanmar by sea or river.,0.403853178024292,0.8838591575622559,0.5956857204437256
60,President.,president,0.7481801509857178,0.3193979263305664,0.8987979888916016
61,There is no mention of U Wisara in the provided context.,died in prison after a 166-day hunger strike,0.4250504970550537,0.7326858043670654,0.12342012673616409
62,"Yes, China has historically influenced the Burmese government, with allegations of military assistance to ethnic Chinese rebels and pressure to create closer ties.",Burmese officials have been historically 'manipulated' and pressured by the communist Chinese,0.7354400157928467,1.2883234024047852,0.7935576438903809
63,Shan.,The primary Tai–Kadai language is Shan,0.5067868232727051,0.3176119327545166,0.47525686025619507
64,"No, there is no bilingual state in the US, but English is not the only official language in some territories.","Some states, such as New Mexico, provide bilingual legislated notices and official documents",0.35799288749694824,0.9914145469665527,0.6459782123565674
