idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Ione Skye.,Ione Skye,0.29138803482055664,2.352069854736328,0.9851920008659363
1,France.,France,0.39219212532043457,0.81546950340271,0.9445564150810242
2,Sanders County.,Sanders County,0.5232968330383301,0.9629466533660889,0.9781978130340576
3,England.,Nigerian,0.4067056179046631,1.0691707134246826,0.360586941242218
4,Journal of Nanoparticle Research.,The Journal of Nanoparticle Research,0.44234514236450195,1.6564080715179443,0.9865445494651794
5,Yes.,no,0.5688855648040771,1.105492353439331,0.5598188042640686
6,"""You Don't Love Me""",You Don't Love Me,0.31528496742248535,1.3188574314117432,0.7698054313659668
7,A steel roller coaster.,steel roller coaster,0.3338146209716797,1.3277413845062256,0.9525734186172485
8,"The former Wachovia Building is now known as the Wells Fargo Center in Winston-Salem, North Carolina.",Wells Fargo Center,0.4131331443786621,2.2112503051757812,0.6464263796806335
9,Tennis player.,tennis player,0.2675511837005615,1.088139533996582,0.9762771129608154
10,2 volumes.,two,0.3088803291320801,0.9682269096374512,0.46415767073631287
11,television programmes.,television programmes,0.3720273971557617,1.0914788246154785,0.9428640604019165
12,Colin Kolles.,Hispania Racing F1 Team,0.24038386344909668,1.109255075454712,0.14780399203300476
13,Florida.,Florida,0.30020809173583984,0.980980396270752,0.9421077966690063
14,"Khary Payton voiced Aqualad (Kaldur'ahm) in the animated television series ""Young Justice"" created by Brandon Vietti and Greg Weisman for Cartoon Network.",Nolan Ramsey North,0.5528957843780518,2.868257761001587,0.026999983936548233
15,Osiel Cárdenas Guillén.,Osiel Cárdenas Guillén,0.4027214050292969,1.4877989292144775,0.9901134371757507
16,Peter Dinklage.,Peter Dinklage,0.4347076416015625,1.227522611618042,0.9853723645210266
17,December,December 1969,0.3254659175872803,0.9650266170501709,0.5610434412956238
18,"No, G. K. Chesterton is from England and Jorge Amado is from Brazil.",no,0.4448714256286621,1.770340919494629,0.18520329892635345
19,Bill Clinton.,Bill Clinton,0.2921154499053955,0.9233908653259277,0.9554215669631958
20,I couldn't find any information about a web series featuring Emily Meade.,"January 22, 2014",0.5895290374755859,1.7137291431427002,0.1385503113269806
21,quintuplets.,quintuplets,0.2499539852142334,1.1316282749176025,0.9783376455307007
22,"Lootera, starring Sonakshi Sinha.",Lootera,0.409879207611084,1.295290470123291,0.6759340763092041
23,Leer Leary created the whistle jingle for P.C. Richard & Son.,Leer Leary,0.2867715358734131,1.5800998210906982,0.4874427318572998
24,The Union Army.,Colorado volunteers,0.4636805057525635,1.1159749031066895,0.2968684732913971
25,They are both film directors.,film director,0.23338603973388672,1.2607219219207764,0.7297666072845459
26,PayPal.,PayPal,0.43248438835144043,0.8163032531738281,0.9463858008384705
27,Vice-Chairman of the Tibet People's Congress.,Vice-Chairman of the Tibet People's Congress,0.39333176612854004,1.5563158988952637,0.9769320487976074
28,Equus.,Equus,0.29056787490844727,0.9332106113433838,0.9698971509933472
29,"Flensburg, Germany.",north of the German state of Schleswig-Holstein,0.3697364330291748,1.2537341117858887,0.5125011205673218
30,MGM Resorts International.,MGM Resorts International,0.32811689376831055,1.1864972114562988,0.9864108562469482
31,African Americans.,Blacks,0.35373497009277344,1.0210180282592773,0.7541300058364868
