idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, Jim Halpert,Jim Halpert,0.0004992485046386719,0.5849161148071289,1.0000001192092896
1," 120,284","120,284",0.0005085468292236328,0.6545553207397461,1.0000001192092896
2, Hertha BSC,Hertha BSC,0.0004963874816894531,0.6469240188598633,1.0000001192092896
3, Sumner County,Wellington,0.0005033016204833984,0.5229294300079346,0.23874478042125702
4, Peabody Award,Peabody Award,0.0004975795745849609,0.654076337814331,1.0
5, Mark van Bommel,Mark van Bommel,0.0004820823669433594,0.7752561569213867,1.0000001192092896
6, Scott Caan,Scott Caan,0.00048041343688964844,0.5210206508636475,1.0
7, Mouse Trouble and Just Ducky.,Tom and Jerry,0.00048279762268066406,1.0251522064208984,0.13944140076637268
8, Yes.,yes,0.0004868507385253906,0.3985755443572998,0.836855947971344
9, 1981,1981,0.00048828125,0.5329511165618896,1.0000001192092896
10, Stevenage.,Broadhall Way,0.0004918575286865234,0.5203762054443359,0.122370645403862
11, Charles Dickens.,Charles Dickens,0.0005106925964355469,0.5345673561096191,0.976762592792511
12," October 12, 1997","October 12, 1997",0.0004956722259521484,1.062882423400879,1.0
13," David Niven won an Academy Award for Best Actor for his performance in ""Separate Tables"" (1958).",Best Actor,0.0004885196685791016,3.034811496734619,0.3687014877796173
14, Rihanna,Rihanna,0.0004944801330566406,0.2810330390930176,1.0000001192092896
15, A Midsummer Night's Dream,Romeo and Juliet,0.00048828125,0.9041705131530762,0.5129178762435913
