idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Poet and Sufi mystic.,Turkish poet and Sufi mystic,0.3092384338378906,2.5281670093536377,0.8520039916038513
1,"January 25, 2008.","January 25, 2008",0.2597529888153076,0.8353688716888428,0.986640453338623
2,Countess consort of Henneberg.,Countess consort of Henneberg,1.037855625152588,0.9906728267669678,0.9783674478530884
3,1970.,1970,0.25895237922668457,0.5484976768493652,0.9549062848091125
4,Mantis.,Mantis,1.3145782947540283,0.4612870216369629,0.9689735770225525
5,New England Patriots.,New England Patriots,0.29732513427734375,0.8002462387084961,0.9739282131195068
6,"Boone, Kenton, and Campbell counties.","Boone, Kenton and Campbell",0.3279094696044922,1.0060040950775146,0.8145750164985657
7,The Quantum Fund.,Quantum Fund,0.5367140769958496,0.799685001373291,0.939011812210083
8,"J. S. La Fontaine wrote a scholarly book that was disseminated in 1998, titled ""Speak of the Devil: tales of satanic abuse in contemporary England"".",J. S. La Fontaine,0.35003089904785156,2.0473506450653076,0.47620150446891785
9,Yes.,yes,0.8554246425628662,0.531749963760376,0.836855947971344
10,Viola Beach.,Fuller Beans Records,0.2446751594543457,0.7655932903289795,0.0496140792965889
11,American.,American,0.3824300765991211,0.5669972896575928,0.9135115146636963
12,"1990 (for the film ""Dick Tracy"")",1990,0.2838318347930908,1.0265605449676514,0.5665328502655029
13,Tansy is found in more countries than Rhodanthe.,Tansy,0.2887248992919922,1.1737067699432373,0.6040395498275757
14,"Tom Nijssen was born on October 1, 1964, and Mark Knowles was born on September 4, 1971.",Tom Nijssen,0.341780424118042,1.7356445789337158,0.5520039200782776
15,"University of Waterloo offers the largest post-secondary co-op program in the world, with over 19,000 co-op students and 5,200 employers.",University of Waterloo,0.3183286190032959,1.7115893363952637,0.5503343343734741
