idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score
0, Jennette McCurdy,Eric Lange,0.00047779083251953125,1.0362370014190674,0.21889515221118927,0.0,0.0
1, Pink,Pink,0.0005214214324951172,0.2756178379058838,1.0,1.0,1.0
2, Disney Television Animation,Disney Television Animation,0.0004935264587402344,0.5312871932983398,1.0,1.0,1.0
3, The River Irwell.,River Irwell,0.0004973411560058594,0.779578685760498,0.9548237323760986,0.8,0.8
4," Mick Jagger was part of the Rolling Stones, while Geoff Rickly was part of Thursday, United Nations, and No Devotion.",Rickly is also a member of hardcore punk band United Nations,0.0005147457122802734,3.559593439102173,0.5443572402000427,0.25806451612903225,0.25806451612903225
5, Head N.V.,sports equipment manufacturer,0.0005123615264892578,0.6582052707672119,0.14796358346939087,0.0,0.0
6, 19 July 2009,19 July 2009,0.0004894733428955078,0.9310564994812012,1.0000001192092896,1.0,1.0
7, Zoë Foster Blake,Zoë Foster Blake,0.0005071163177490234,0.6571972370147705,1.0000001192092896,1.0,1.0
8, Kentucky.,Kentucky,0.0005114078521728516,0.43187808990478516,0.9605529308319092,1.0,1.0
9, Phillip Noyce,Phillip Noyce,0.0005099773406982422,0.6602981090545654,1.0,1.0,1.0
10," ""Piano Man""",Piano Man,0.0005037784576416016,0.7776381969451904,0.9471051692962646,1.0,1.0
11, Kickboxing.,kickboxer,0.0004928112030029297,0.5282542705535889,0.7709454298019409,1.0,1.0
12, Pacific Ocean,northeastern Pacific Ocean,0.000499725341796875,0.39890098571777344,0.7934956550598145,0.8,0.8
13, Yes.,yes,0.0005037784576416016,0.4078807830810547,0.836855947971344,1.0,1.0
14, Elektra,From the House of the Dead,0.0005021095275878906,0.5247249603271484,0.1439169943332672,0.0,0.0
15, 1970,1970,0.0004904270172119141,0.5252687931060791,1.0,1.0,1.0
