idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,The Mozilla Foundation.,Mozilla Foundation,0.0013418197631835938,2.513920307159424,0.9259703159332275
1,January 2009.,January 2009,0.0013194084167480469,1.3970470428466797,0.9733129739761353
2,Transistors.,transistors,0.001219034194946289,1.322929859161377,0.9459264278411865
3,A byte.,a byte,0.0012183189392089844,1.2725872993469238,0.9634421467781067
4,Quantum factoring.,quantum factoring,0.0012803077697753906,1.3505260944366455,0.9782191514968872
5,Richard Braithwait.,Richard Braithwait,0.001238107681274414,1.3646337985992432,0.9869220852851868
6,The Z3.,the Z3,0.0012645721435546875,1.351809024810791,0.983423113822937
7,The Liberal Party has faced 5 consecutive losses in state elections since the 2002 election.,a record five,0.0012621879577636719,2.072648048400879,0.24522237479686737
8,The United States Navy.,the United States Navy,0.0012736320495605469,1.3977253437042236,0.9767524600028992
9,World War II.,"World War II,",0.0012416839599609375,1.3436706066131592,0.9625085592269897
10,"Computers merely execute the instructions they are given, so bugs are usually the result of programmer error or an oversight made in the program's design.",programmer error or an oversight made in the program's design,0.001222372055053711,2.5433409214019775,0.630783200263977
11,Persia (modern-day Iran) in 1235 by Abi Bakr of Isfahan.,Persia,0.0012612342834472656,2.1984148025512695,0.7062361240386963
12,Semiconductors.,photolithographed semiconductors,0.0012383460998535156,1.3628888130187988,0.5725104808807373
13,The 1967 Referendum.,1967 Referendum,0.0012502670288085938,1.493072509765625,0.9671088457107544
14,September 1947.,September 1947,0.0012888908386230469,1.3955318927764893,0.9769178628921509
15,The University of Pennsylvania.,University of Pennsylvania,0.0012497901916503906,1.3906056880950928,0.9653996229171753
16,The SAGE system.,SAGE system,0.0012595653533935547,1.4089038372039795,0.9098179340362549
17,Tommy Flowers.,Flowers,0.001218557357788086,1.2921335697174072,0.5954682230949402
18,1936.,1936,0.0012717247009277344,1.3433401584625244,0.9675049185752869
19,Problems with interoperability.,problems with interoperability,0.0012264251708984375,1.359604835510254,0.9787808060646057
20,A severe drought.,a severe drought,0.0012607574462890625,1.3040931224822998,0.978617787361145
21,"AND, OR, XOR, and NOT.","AND, OR, XOR, and NOT",0.0012080669403076172,1.5968315601348877,0.9921127557754517
22,The 1770s.,In the 1770s,0.0012810230255126953,1.4443774223327637,0.9207605123519897
23,Derek J. de Solla Price.,Derek J. de Solla Price.,0.001252889633178711,1.5428617000579834,1.0000001192092896
24,1888.,1888,0.0012340545654296875,1.3188538551330566,0.9602977633476257
25,12 September 1958.,12 September 1958.,0.0012314319610595703,1.4713082313537598,0.9999999403953552
26,Bob Hawke led the Australian Labor Party.,Bob Hawke,0.0012238025665283203,1.5579767227172852,0.7286994457244873
27,"The Z2, created by German engineer Konrad Zuse in 1939.",The Z2,0.0012240409851074219,1.9970786571502686,0.6960930228233337
28,Firmware.,software,0.00124359130859375,1.1981072425842285,0.5430688261985779
29,1950s,50s,0.0012602806091308594,1.3477866649627686,0.5666390657424927
30,Artificial Intelligence and Machine Learning.,artificial intelligence,0.0012407302856445312,1.442657709121704,0.7557907104492188
31,2004,late 2004,0.001196146011352539,1.2638933658599854,0.896721363067627
32,private networks or file systems.,private networks,0.0013172626495361328,1.4442245960235596,0.7272402048110962
33,Time-sharing.,"""time-sharing""",0.0012705326080322266,1.266772747039795,0.90303635597229
34,Internet Explorer.,Internet Explorer,0.0012619495391845703,1.2966890335083008,0.7528218030929565
35,Windows operating system.,Windows,0.0012269020080566406,1.336916208267212,0.7984075546264648
36,Central Processing Unit.,central processing unit,0.001247406005859375,1.2998576164245605,0.9755199551582336
37,Don Chipp.,Don Chipp,0.001264333724975586,1.3393325805664062,0.9812923669815063
38,competition between web browsers.,competition between web browsers,0.001230478286743164,1.3920824527740479,0.9714312553405762
39,Gigaflops.,(gigaflops),0.0012347698211669922,1.3417613506317139,0.8775871992111206
40,consumer choice.,product innovation,0.0012221336364746094,1.261899471282959,0.3475976586341858
41,The BIOS chip is located on the motherboard.,the motherboard,0.0012259483337402344,1.590057373046875,0.633732795715332
42,The Royal Radar Establishment of the Ministry of Defence.,Royal Radar Establishment of the Ministry of Defence,0.0012118816375732422,1.6374289989471436,0.9818160533905029
43,Wheel-and-disc mechanisms.,wheel-and-disc,0.0012736320495605469,1.3647983074188232,0.8283181190490723
44,rendered in the same way.,rendered in the same way,0.0012123584747314453,1.450540542602539,0.9317724704742432
45,2010,2010,0.0012483596801757812,1.2680270671844482,1.0
46,The Liberal Party's ideological ancestry stretched back to the anti-Labor groupings in the first Commonwealth parliaments.,anti-Labor groupings in the first Commonwealth parliaments,0.0012400150299072266,2.255868911743164,0.6812436580657959
47,He resigned.,he resigned,0.0012450218200683594,1.2971596717834473,0.9558387398719788
48,"Menzies promised to end rationing of butter, tea, and petrol, and provided a five-shilling endowment for first-born children, as well as for others.","end rationing of butter, tea and petrol and provided a five-shilling endowment for first-born children",0.0012407302856445312,2.8527562618255615,0.7690889835357666
49,"The flow of control within the program, which allows the computer to repeat instructions until an internal condition is met.",the flow of control,0.0012576580047607422,2.237335205078125,0.5572643280029297
50,Jumps.,"""jumps""",0.0012323856353759766,1.2884118556976318,0.8847269415855408
51,2400 BC.,2400 BC,0.001222372055053711,1.3959178924560547,0.9849919676780701
52,An assembler.,a compiler,0.001264810562133789,1.2711434364318848,0.5103947520256042
53,"""live bookmarks""",live bookmarks,0.001214742660522461,1.3448545932769775,0.9621731042861938
54,Multitasking.,multitasking,0.001249074935913086,1.355271577835083,0.9548789262771606
55,"""The forgotten people""","""backbone of Australia""",0.0012252330780029297,1.3600525856018066,0.24924929440021515
56,form history.,form and search history,0.0012464523315429688,1.2974224090576172,0.6727467775344849
57,20 words (about 80 bytes),ENIAC,0.0012519359588623047,1.5970518589019775,0.31608423590660095
58,The control unit.,CPU,0.001249551773071289,1.3403184413909912,0.2845911979675293
59,1947.,1947.,0.001194000244140625,1.3101489543914795,1.0
60,An interrupt.,"an interrupt,",0.0012786388397216797,1.308389663696289,0.9718502759933472
61,SQL.,SQL,0.0012145042419433594,1.2226531505584717,0.878853440284729
62,1906.,1906,0.0012252330780029297,1.341388463973999,0.9640109539031982
