idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0, 1880,"April 22, 1904",0.050099849700927734,7.8409271240234375,0.5521467924118042,0.0,0.0
1, Yes.,yes,0.0480191707611084,7.712228775024414,0.836855947971344,1.0,1.0
2, Luzhou,Luzhou,0.050568580627441406,7.714684247970581,1.0,1.0,1.0
3, The CrossCabriolet.,CrossCabriolet,0.04937601089477539,8.202738761901855,0.9130671620368958,0.6666666666666666,0.6666666666666666
4, Film industry.,filmmaker,0.05730080604553223,7.832279443740845,0.6184248924255371,0.0,0.0
5," Tuftonboro, New Hampshire.","2,387",0.052015066146850586,8.44309401512146,0.005663163959980011,0.0,0.0
6," Houston, Texas.","Houston, Texas",0.0712428092956543,7.941654920578003,0.9787132740020752,1.0,1.0
7, Buenos Aires.,Buenos Aires,0.09585428237915039,7.838841915130615,0.9760341048240662,1.0,1.0
8, Bletilla has more species.,Bletilla,0.06122255325317383,8.297646284103394,0.7279349565505981,0.4,0.4
9, Film director.,film director,0.051457881927490234,7.807538986206055,0.9636179208755493,1.0,1.0
10, Statehood.,Statehood,0.04911637306213379,7.831267595291138,0.9485887289047241,1.0,1.0
11, The Fifth Element,The Fifth Element,0.05157613754272461,7.821436882019043,1.0000001192092896,1.0,1.0
12, Undertow.,Undertow,0.04872846603393555,7.827160835266113,0.9811328649520874,1.0,1.0
13," Shane Meadows directed the 2006 film ""This Is England"" in which Rosamund Hanson played the role of Michelle.",Shane Meadows,0.052407026290893555,10.489579200744629,0.47166088223457336,0.19999999999999998,0.19999999999999998
14, 1992,1992,0.05007004737854004,7.8186116218566895,1.0,1.0,1.0
15, 1897-1963,1897 until 1963,0.04826474189758301,8.198347568511963,0.9213283061981201,0.8,0.8
