idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,The Fox Cub Bold.,The Fox Cub Bold,0.0009224414825439453,1.9373509883880615,0.9927752614021301
1,Allen Iverson.,Allen Iverson,0.0010802745819091797,0.6468765735626221,0.9850500822067261
2,Phil Ivey,Phillip Dennis Ivey Jr.,0.0009539127349853516,0.607820987701416,0.8004541397094727
3,"1,457.","1,457",0.0009400844573974609,0.730586051940918,0.9877955317497253
4,The Ladder.,Kvinner og Klær,0.0009822845458984375,0.6506664752960205,0.11243342608213425
5,Mount Fuji.,Mount Fuji,0.0009663105010986328,0.6061041355133057,0.9608861207962036
6,2016,1943,0.0009512901306152344,0.6059448719024658,0.289120078086853
7,A legal term in Lithuanian and Polish historical law.,history of Lithuania,0.0009834766387939453,1.0149896144866943,0.5803026556968689
8,"Scott Stewart directed the American science fiction horror film ""Dark Skies"" which featured Alyvia Alyn Lind in her debut.",Scott Stewart,0.0009613037109375,1.5268957614898682,0.3222917318344116
9,Widerstand,Widerstand,0.0009655952453613281,0.6507511138916016,1.0000001192092896
10,the United States.,United States,0.0010707378387451172,0.7099273204803467,0.8440276384353638
11,Yes.,yes,0.0009438991546630859,0.5984885692596436,0.836855947971344
12,Tex (1982) was created before Miracle (2004).,Tex,0.0009455680847167969,1.0610167980194092,0.5426434278488159
13,"Scott Shaw has a broader scope of profession, as he is an actor, author, film director, film producer, journalist, martial artist, musician, photographer, and professor.",Scott Shaw,0.0009546279907226562,1.9314789772033691,0.684873640537262
14,12 Angry Men.,12 Angry Men,0.0009636878967285156,0.7406070232391357,0.9819185733795166
15,Neil deGrasse Tyson.,Neil deGrasse Tyson,0.0010030269622802734,0.7331569194793701,0.974357008934021
