idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0, I couldn't find any information about August Wagenmann's city of death.,"156,257",0.04793953895568848,9.905083656311035,0.001965315081179142,0.0,0.0
1," The C9 League is an alliance of nine elite universities in mainland China, including Tsinghua University, Peking University, Zhejiang University, and others.","The ""golden triangle""",0.04724264144897461,11.969896078109741,0.02721087634563446,0.08,0.08
2, The St. Louis Rams.,St. Louis Rams,0.047774553298950195,8.63795256614685,0.9477890729904175,0.8571428571428571,0.8571428571428571
3, Cyteen,Cyteen,0.06020069122314453,8.14760684967041,1.0000001192092896,1.0,1.0
4, øre,øre,0.05545639991760254,8.149470090866089,1.0000001192092896,1.0,1.0
5, Las Vegas.,Las Vegas,0.0502774715423584,8.2694730758667,0.9664909839630127,1.0,1.0
6, Blue Peter,Alanis Nadine Morissette,0.05114579200744629,8.145056247711182,0.10093070566654205,0.0,0.0
7, Ophelia,Ophelia,0.0516507625579834,8.2758948802948,1.0,1.0,1.0
8, macOS,macOS,0.04664134979248047,8.020000696182251,0.9999999403953552,1.0,1.0
9, Ridley Corporation.,Ridley Corporation,0.04763221740722656,8.245145320892334,0.9832369089126587,1.0,1.0
10, Chad Reed,Jeremy Lusk,0.05524921417236328,8.120442152023315,0.35545772314071655,0.0,0.0
11, John Franklin,John Franklin,0.059401750564575195,8.141884803771973,1.0,1.0,1.0
12, American,American,0.04911160469055176,8.009838342666626,1.0,1.0,1.0
13," Melbourne, Victoria, Australia.",Melbourne,0.04876232147216797,8.656084060668945,0.8769350051879883,0.5,0.5
14, Netherlands,Netherlands,0.0482332706451416,8.003377437591553,1.0,1.0,1.0
15, Jeaniene Frost,Jeaniene Frost,0.047508955001831055,8.264325618743896,1.0,1.0,1.0
